HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH154.hmm	348	Bo_03091	666	2.3e-94	1	347	44	395	0.994252873563
GH43_24.hmm	246	Bo_03093	346	6.3e-103	2	245	55	310	0.987804878049
PL42.hmm	296	Bo_03094	431	3.7e-128	1	296	34	326	0.996621621622
GH105.hmm	332	Bo_03095	377	3.7e-82	5	331	46	372	0.981927710843
GT2.hmm	170	Bo_03102	329	4.9e-26	1	167	4	167	0.976470588235
GH20.hmm	337	Bo_03103	671	3.8e-67	9	336	149	471	0.970326409496
GH2.hmm	752	Bo_03111	879	3.1e-93	25	527	35	646	0.667553191489
GH13_10.hmm	313	Bo_03114	758	1.2e-47	1	200	325	545	0.635782747604
GH97.hmm	631	Bo_03119	738	4.4e-251	3	630	12	723	0.993660855784
GH13.hmm	299	Bo_03120	684	8.3e-61	12	294	231	553	0.943143812709
PL12.hmm	138	Bo_03159	755	6.7e-16	3	130	371	497	0.920289855072
CE7.hmm	313	Bo_03168	417	1.2e-78	10	312	112	411	0.964856230032
PL1_2.hmm	183	Bo_03172	546	3.7e-80	1	183	107	297	0.994535519126
CE8.hmm	288	Bo_03173	539	2.5e-72	2	266	141	423	0.916666666667
GH95.hmm	722	Bo_03174	816	8.8e-292	7	714	17	750	0.979224376731
CE8.hmm	288	Bo_03178	434	5.9e-76	2	265	28	315	0.913194444444
GH28.hmm	325	Bo_03180	513	3.1e-98	7	307	47	420	0.923076923077
GH99.hmm	334	Bo_03209	597	1.2e-22	13	309	36	378	0.88622754491
GH31.hmm	427	Bo_03210	785	2.6e-137	1	427	221	679	0.997658079625
GH2.hmm	752	Bo_03211	891	1.3e-97	23	492	18	615	0.623670212766
CBM57.hmm	147	Bo_03211	891	8.6e-31	4	147	714	885	0.972789115646
CE20.hmm	249	Bo_03212	265	4.1e-28	5	248	31	258	0.975903614458
GH92.hmm	491	Bo_03217	756	4.6e-187	3	491	246	736	0.993890020367
GH130.hmm	296	Bo_03218	386	2e-90	14	286	66	374	0.918918918919
GH125.hmm	402	Bo_03219	481	2.7e-187	2	402	70	466	0.995024875622
GH76.hmm	358	Bo_03220	376	1.6e-78	37	333	59	360	0.826815642458
GH92.hmm	491	Bo_03222	760	3.4e-178	2	491	237	742	0.995926680244
GH76.hmm	358	Bo_03226	463	3e-72	2	329	51	408	0.913407821229
GH29.hmm	346	Bo_03233	460	1.1e-60	37	338	26	358	0.869942196532
GT6.hmm	280	Bo_03264	260	1.6e-58	43	259	1	213	0.771428571429
GT2.hmm	170	Bo_03265	324	9.5e-36	1	122	5	126	0.711764705882
CE1.hmm	227	Bo_03285	700	2.1e-18	5	218	446	688	0.938325991189
GH20.hmm	337	Bo_03390	768	2.7e-113	8	335	154	509	0.970326409496
GT51.hmm	177	Bo_03549	247	7.7e-54	12	176	60	223	0.926553672316
GT2.hmm	230	Bo_03560	404	6.6e-21	1	226	57	274	0.978260869565
GT2.hmm	170	Bo_03562	284	4.9e-20	7	138	47	171	0.770588235294
GT4.hmm	160	Bo_03563	385	2.2e-38	6	159	200	351	0.95625
GT101.hmm	224	Bo_03565	303	4.4e-93	1	224	57	280	0.995535714286
GT4.hmm	160	Bo_03576	372	6e-29	9	157	194	342	0.925
GT2.hmm	230	Bo_03577	397	9.2e-32	3	229	42	262	0.982608695652
GT2.hmm	170	Bo_03578	308	1.8e-21	1	169	9	183	0.988235294118
GH18.hmm	296	Bo_03662	354	1e-16	7	240	88	342	0.787162162162
GH163.hmm	251	Bo_03665	733	4.3e-111	1	251	196	450	0.996015936255
GH130.hmm	296	Bo_03667	322	1.4e-95	1	296	19	317	0.996621621622
GH92.hmm	491	Bo_03668	757	1.3e-178	2	487	270	756	0.987780040733
PL1_2.hmm	183	Bo_03674	579	3.1e-64	1	183	135	328	0.994535519126
GH43_18.hmm	229	Bo_03676	307	1e-88	2	229	66	292	0.991266375546
GH143.hmm	556	Bo_03677	1106	2.4e-294	3	556	18	567	0.994604316547
GH142.hmm	479	Bo_03677	1106	2.8e-233	1	479	630	1098	0.997912317328
CBM67.hmm	176	Bo_03678	944	5.9e-35	27	171	201	355	0.818181818182
GH78.hmm	504	Bo_03678	944	5.3e-161	7	504	400	924	0.986111111111
GH28.hmm	325	Bo_03679	450	2.1e-96	10	310	53	425	0.923076923077
CE19.hmm	332	Bo_03680	654	4.3e-143	2	331	118	449	0.990963855422
CBM67.hmm	176	Bo_03682	1286	3.7e-38	8	169	153	325	0.914772727273
GH78.hmm	504	Bo_03682	1286	2.8e-163	7	504	355	884	0.986111111111
GH33.hmm	342	Bo_03682	1286	1.9e-38	13	325	917	1269	0.912280701754
GH140.hmm	412	Bo_03683	488	9.6e-177	1	412	36	462	0.997572815534
GH105.hmm	332	Bo_03684	400	9.5e-122	5	332	49	396	0.984939759036
GH95.hmm	722	Bo_03685	822	4.7e-292	6	713	30	759	0.979224376731
GH3.hmm	216	Bo_03731	693	2.3e-62	6	215	61	276	0.967592592593
GH33.hmm	342	Bo_03734	386	3.6e-93	12	332	50	371	0.93567251462
GH33.hmm	342	Bo_03738	546	7.4e-90	9	330	169	532	0.938596491228
GT2.hmm	170	Bo_03751	390	6.7e-16	1	166	57	223	0.970588235294
GH73.hmm	128	Bo_03817	301	1.8e-35	4	128	40	167	0.96875
GH29.hmm	346	Bo_03893	605	8.3e-82	31	338	45	372	0.887283236994
GH2.hmm	752	Bo_03894	1028	4.2e-218	24	749	67	911	0.964095744681
GH20.hmm	337	Bo_03895	774	3.5e-114	8	336	156	515	0.973293768546
GH67.hmm	669	Bo_03918	711	4.1e-281	4	665	25	678	0.988041853513
GH43_1.hmm	310	Bo_03919	325	3e-163	2	310	8	317	0.993548387097
GH10.hmm	303	Bo_03920	376	9.1e-108	1	301	29	369	0.990099009901
CE20.hmm	249	Bo_03922	552	9e-38	3	130	101	246	0.510040160643
CE20.hmm	249	Bo_03922	552	2e-46	121	248	415	542	0.510040160643
GH10.hmm	303	Bo_03923	740	6.4e-56	95	302	491	724	0.683168316832
GH13_14.hmm	289	Bo_03928	666	2.8e-118	1	289	200	524	0.996539792388
GH141.hmm	527	Bo_03997	786	4.3e-62	3	523	27	543	0.986717267552
PL12_2.hmm	131	Bo_03999	708	5e-58	1	131	422	556	0.992366412214
GH29.hmm	346	Bo_04004	472	1.5e-102	23	346	36	383	0.933526011561
GH88.hmm	329	Bo_04006	399	4.2e-130	4	329	68	390	0.987841945289
GH32.hmm	293	Bo_04021	615	3.2e-102	1	287	148	441	0.976109215017
GH91.hmm	395	Bo_04022	640	1.8e-102	2	395	24	386	0.994936708861
GH91.hmm	395	Bo_04023	375	1.2e-103	3	382	34	374	0.959493670886
GH32.hmm	293	Bo_04027	620	7.3e-93	1	290	133	434	0.986348122867
GH29.hmm	346	Bo_04052	624	6.4e-82	39	333	32	342	0.849710982659
GH29.hmm	346	Bo_04097	432	5.4e-110	14	346	10	349	0.959537572254
GH92.hmm	491	Bo_04116	1085	3.3e-172	2	491	252	749	0.995926680244
GH43_34.hmm	280	Bo_04116	1085	1e-107	1	279	785	1064	0.992857142857
GH97.hmm	631	Bo_04117	648	1.2e-203	3	630	11	647	0.993660855784
GH73.hmm	128	Bo_04205	518	1.5e-34	2	128	12	144	0.984375
GH92.hmm	491	Bo_04280	756	1.5e-186	2	491	230	737	0.995926680244
GH92.hmm	491	Bo_04281	768	2.1e-191	4	491	245	752	0.991853360489
GH92.hmm	491	Bo_04284	745	2.1e-194	4	491	239	733	0.991853360489
GH23.hmm	135	Bo_04289	431	7.4e-24	4	119	130	261	0.851851851852
GT19.hmm	354	Bo_04294	378	9.2e-114	2	350	4	357	0.983050847458
GH38.hmm	269	Bo_04335	854	5.5e-30	31	177	43	192	0.542750929368
GH92.hmm	491	Bo_04336	779	1.8e-161	2	491	291	773	0.995926680244
GH2.hmm	752	Bo_04337	1029	1.4e-90	50	555	64	758	0.671542553191
CBM32.hmm	124	Bo_04337	1029	2.8e-26	7	123	765	879	0.935483870968
CBM67.hmm	176	Bo_04339	893	9.6e-17	17	170	165	327	0.869318181818
GH78.hmm	504	Bo_04339	893	4.4e-126	2	502	352	856	0.992063492063
GH31.hmm	427	Bo_04340	714	1.5e-136	2	415	177	601	0.967213114754
GH92.hmm	491	Bo_04349	757	8.7e-176	3	491	235	739	0.993890020367
GH92.hmm	491	Bo_04350	718	6.5e-157	3	491	231	704	0.993890020367
GH130.hmm	296	Bo_04351	377	1.4e-87	13	286	62	372	0.922297297297
GH105.hmm	332	Bo_04365	388	2.4e-122	6	332	41	385	0.981927710843
CE8.hmm	288	Bo_04366	323	2.3e-107	2	287	33	314	0.989583333333
CE12.hmm	210	Bo_04367	582	1.4e-78	1	210	33	264	0.995238095238
CE8.hmm	288	Bo_04367	582	4.7e-100	2	277	280	555	0.954861111111
PL1_2.hmm	183	Bo_04370	498	3.9e-78	1	183	96	284	0.994535519126
PL1_2.hmm	183	Bo_04371	553	2.9e-70	1	183	110	304	0.994535519126
PL1_2.hmm	183	Bo_04372	527	1.6e-80	1	183	111	304	0.994535519126
CE8.hmm	288	Bo_04373	542	1.3e-57	2	286	140	462	0.986111111111
PL1_2.hmm	183	Bo_04379	509	3.5e-76	1	183	91	275	0.994535519126
PL1_2.hmm	183	Bo_04382	795	3.2e-64	1	183	372	577	0.994535519126
CE8.hmm	288	Bo_04387	803	8.3e-38	6	204	479	699	0.6875
GH28.hmm	325	Bo_04388	524	7.1e-85	7	321	83	488	0.966153846154
GH3.hmm	216	Bo_04389	863	4e-72	3	215	61	306	0.981481481481
GH43_10.hmm	271	Bo_04390	668	2e-97	1	271	47	313	0.9963099631
CBM91.hmm	200	Bo_04390	668	1.8e-21	4	197	344	534	0.965
GH106.hmm	824	Bo_04403	921	0	3	823	21	915	0.995145631068
GH28.hmm	325	Bo_04404	467	1.3e-65	7	309	48	395	0.929230769231
GH28.hmm	325	Bo_04406	511	1.8e-62	6	309	87	454	0.932307692308
CE12.hmm	210	Bo_04407	412	2.7e-74	1	209	163	367	0.990476190476
GH2.hmm	752	Bo_04408	967	8e-70	27	491	31	678	0.617021276596
GH43_18.hmm	229	Bo_04409	785	3.9e-89	2	229	67	301	0.991266375546
GH43_34.hmm	280	Bo_04409	785	1.3e-68	1	280	318	611	0.996428571429
GH42.hmm	371	Bo_04410	716	1e-122	2	370	62	436	0.991913746631
GH28.hmm	325	Bo_04412	461	6e-72	5	321	76	450	0.972307692308
PL11_1.hmm	583	Bo_04424	694	1e-183	18	574	72	690	0.953687821612
PL26.hmm	862	Bo_04425	1132	0	2	858	239	1128	0.993039443155
CE12.hmm	210	Bo_04427	514	1.8e-53	2	210	36	255	0.990476190476
CE12.hmm	210	Bo_04427	514	4.9e-62	2	210	287	502	0.990476190476
GH105.hmm	332	Bo_04428	380	2.7e-94	10	332	62	378	0.969879518072
PL11_1.hmm	583	Bo_04429	613	1.4e-273	3	574	30	601	0.979416809605
GH105.hmm	332	Bo_04430	469	3e-91	9	331	96	431	0.969879518072
CE4.hmm	130	Bo_04433	322	2.6e-29	7	122	37	162	0.884615384615
GH105.hmm	332	Bo_04434	378	5.4e-94	10	332	60	376	0.969879518072
CE12.hmm	210	Bo_04438	427	1e-71	1	209	177	381	0.990476190476
GH2.hmm	752	Bo_04445	987	1.5e-68	23	635	21	769	0.813829787234
PL11.hmm	606	Bo_04447	646	2.7e-273	2	573	43	633	0.942244224422
GH28.hmm	325	Bo_04448	487	8e-67	5	309	77	449	0.935384615385
PL9_1.hmm	375	Bo_04449	514	2.7e-116	4	374	20	427	0.986666666667
GH28.hmm	325	Bo_04451	436	7.8e-61	8	308	74	414	0.923076923077
CE20.hmm	249	Bo_04452	843	6.9e-90	3	249	105	367	0.987951807229
GH105.hmm	332	Bo_04452	843	4.9e-122	7	331	501	842	0.975903614458
PL1_2.hmm	183	Bo_04454	563	9.1e-49	1	183	136	322	0.994535519126
GH28.hmm	325	Bo_04464	469	7.6e-84	7	310	76	451	0.932307692308
GH105.hmm	332	Bo_04476	379	4.7e-92	9	332	58	374	0.972891566265
GH43_10.hmm	271	Bo_04482	558	9.7e-110	1	271	39	309	0.9963099631
CBM91.hmm	200	Bo_04482	558	1.6e-21	4	196	343	555	0.96
GH28.hmm	325	Bo_04484	539	2.3e-87	9	306	87	483	0.913846153846
CE11.hmm	271	Bo_04497	461	1.9e-73	1	220	4	224	0.808118081181
GH2.hmm	752	Bo_04522	1113	3.2e-212	22	750	51	949	0.968085106383
GH109.hmm	399	Bo_04525	469	8.4e-164	2	398	55	459	0.992481203008
GH109.hmm	399	Bo_04526	419	5.4e-167	4	398	19	416	0.987468671679
GH133.hmm	372	Bo_04545	645	2.6e-104	6	372	285	636	0.983870967742
GT4.hmm	160	Bo_04546	421	2.1e-34	7	154	240	384	0.91875
GH57.hmm	383	Bo_04547	484	1e-52	12	313	20	326	0.78590078329
GT5.hmm	472	Bo_04549	277	1.3e-46	1	222	6	238	0.468220338983
GH20.hmm	337	Bo_04579	809	5e-126	9	336	160	525	0.970326409496
GH35.hmm	307	Bo_04614	775	4.2e-122	1	306	37	346	0.99348534202
GH89.hmm	663	Bo_04615	711	1.9e-249	2	645	64	707	0.969834087481
PL33_1.hmm	155	Bo_04659	644	2.2e-60	2	152	430	576	0.967741935484
GH23.hmm	135	Bo_04714	322	1.6e-22	2	125	93	229	0.911111111111
GT2.hmm	170	Bo_04774	316	5.7e-34	1	168	4	167	0.982352941176
GH97.hmm	631	Bo_04783	719	2.1e-261	4	630	16	704	0.992076069731
PL15_2.hmm	156	Bo_04869	873	5.2e-104	1	156	534	689	0.99358974359
PL12_2.hmm	131	Bo_04874	666	5.7e-64	1	131	404	534	0.992366412214
GH88.hmm	329	Bo_04875	434	2.1e-118	6	328	101	416	0.978723404255
PL12_2.hmm	131	Bo_04879	729	1.6e-56	1	131	430	570	0.992366412214
GH2.hmm	752	Bo_04887	813	1.4e-116	22	555	18	716	0.708776595745
GH53.hmm	342	Bo_04888	370	2.5e-95	2	330	54	356	0.959064327485
GH147.hmm	816	Bo_04892	869	0	6	816	20	851	0.992647058824
PL13.hmm	363	Bo_04895	392	6.9e-208	2	363	23	392	0.994490358127
GT4.hmm	160	Bo_04914	380	5.6e-25	5	155	197	347	0.9375
GT4.hmm	160	Bo_04915	392	2.3e-17	2	154	210	359	0.95
GT11.hmm	276	Bo_04917	286	4.9e-64	1	276	1	286	0.996376811594
GT4.hmm	160	Bo_04920	405	3.3e-25	7	147	235	365	0.875
GT4.hmm	160	Bo_04924	374	5.2e-27	5	156	195	343	0.94375
GH33.hmm	342	Bo_04951	663	7.6e-20	24	308	312	610	0.830409356725
GH3.hmm	216	Bo_04960	782	1.7e-70	2	215	125	352	0.986111111111
PL40.hmm	873	Bo_04995	921	3.4e-272	4	839	2	906	0.956471935853
GH28.hmm	325	Bo_05001	470	1.3e-40	55	309	181	453	0.781538461538
