Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
Bo_03119	3.2.1.3|3.2.1.20	GH97(12-723)	GH97_e22	GH97	Y(1-22)	3
Bo_03120	3.2.1.54|3.2.1.135	GH13(231-553)	GH13_e102	GH13	N	3
Bo_03159	-	PL12(371-497)	PL15_e9	N	N	2
Bo_03168	-	CE7(112-411)	CE7_e10	CE7	N	3
Bo_03172	4.2.2.2	PL1_2(107-297)	PL1_e60	PL1_2	Y(1-32)	3
Bo_03173	-	CE8(141-423)	CE8_e36	CE8	Y(1-53)	3
Bo_03174	3.2.1.-|3.2.1.63	GH95(17-750)	GH95_e1	GH95	N	3
Bo_03178	-	CE8(28-315)	CE8_e83	CE8	Y(1-22)	3
Bo_03180	3.2.1.67	GH28(47-420)	GH28_e10	GH28	Y(1-30)	3
Bo_03209	N	GH99(36-378)	N	N	Y(1-19)	1
Bo_03210	-	GH31(221-679)	GH31_e64	GH31	Y(1-26)	3
Bo_03211	3.2.1.31	GH2(18-615)+CBM57(714-885)	GH2_e149+CBM57_e12	CBM57+GH2	Y(1-20)	3
Bo_03212	-	CE20(31-258)	CE20_e26	CE6	Y(1-21)	3
Bo_03217	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(246-736)	GH92_e0	GH92	Y(1-23)	3
Bo_03218	3.2.1.197	GH130(66-374)	GH130_e20	GH130	Y(1-22)	3
Bo_03219	3.2.1.-	GH125(70-466)	GH125_e1	GH125	Y(1-22)	3
Bo_03220	3.2.1.101	GH76(59-360)	GH76_e42	GH76	N	3
Bo_03222	3.2.1.113|3.2.1.-	GH92(237-742)	GH92_e18	GH92	Y(1-26)	3
Bo_03226	-	GH76(51-408)	GH76_e1	GH76	Y(1-27)	3
Bo_03233	-	GH29(26-358)	GH29_e37+CBM32_e126	GH29	Y(1-20)	3
Bo_03264	-	GT6(1-213)	GT6_e4	GT6	N	3
Bo_03265	-	GT2(5-126)	GT2	GT2	N	3
Bo_03285	N	CE1(446-688)	N	N	Y(1-25)	1
Bo_03390	3.2.1.52|3.2.1.-	GH20(154-509)	GH20_e12	GH20	Y(1-26)	3
Bo_03549	-	GT51(60-223)	GT51_e158	GT51	N	3
Bo_03560	-	GT2(57-274)	GT2	GT2	N	3
Bo_03562	-	GT2(47-171)	GT2	GT2	N	3
Bo_03563	-	GT4(200-351)	GT4_e1235	GT4	N	3
Bo_03565	-	GT101(57-280)	GT101_e12	GT101	N	3
Bo_03576	-	GT4(194-342)	GT4_e2150	GT4	N	3
Bo_03577	-	GT2(42-262)	GT2	GT2	N	3
Bo_03578	-	GT2(9-183)	GT2	GT2	N	3
Bo_03662	-	GH18(88-342)	GH18_e37	GH18	Y(1-20)	3
Bo_03665	3.2.1.-	GH163(196-450)	GH163_e7	GH163	Y(1-20)	3
Bo_03667	2.4.1.319|2.4.1.320	GH130(19-317)	GH130_e13	GH130	N	3
Bo_03668	3.2.1.24	GH92(270-756)	GH92_e13	GH92	Y(1-20)	3
Bo_03674	-	PL1_2(135-328)	PL1_e77	PL1_2	Y(1-24)	3
Bo_03676	3.2.1.55	GH43_18(66-292)	GH43_e173	GH43_18	N	3
Bo_03677	3.2.1.185|3.2.1.-	GH143(18-567)+GH142(630-1098)	GH143_e0+GH142_e0	GH142+GH143	Y(1-23)	3
Bo_03678	3.2.1.40|-	CBM67(201-355)+GH78(400-924)	CBM67_e27+GH78_e43	GH78	Y(1-21)	3
Bo_03679	3.2.1.67	GH28(53-425)	GH28_e10	GH28	Y(1-21)	3
Bo_03680	3.1.1.11	CE19(118-449)	CE19_e0	CE19	Y(1-19)	3
Bo_03682	3.2.1.-|3.2.1.40|-	CBM67(153-325)+GH78(355-884)+GH33(917-1269)	CBM67_e27+GH78_e2+GH33_e82	GH33+GH78	N	3
Bo_03683	3.2.1.-	GH140(36-462)	GH140_e1	GH140	Y(1-21)	3
Bo_03684	3.2.1.-	GH105(49-396)	GH105_e2	GH105	Y(1-22)	3
Bo_03685	3.2.1.-|3.2.1.63	GH95(30-759)	GH95_e1	GH95	N	3
Bo_03731	3.2.1.21|3.2.1.-	GH3(61-276)	GH3_e10	GH3	Y(1-20)	3
Bo_03734	-	GH33(50-371)	GH33_e85	GH33	Y(1-21)	3
Bo_03738	-	GH33(169-532)	GH33_e14	GH33	N	3
Bo_03751	-	GT2(57-223)	GT2	GT2	N	3
Bo_03817	-	GH73(40-167)	GH73_e88+CBM50_e698+CBM50_e698	CBM50+GH73	N	3
Bo_03893	3.2.1.111|3.2.1.51|-	GH29(45-372)	GH29_e30+CBM32_e126+CBM32_e126	GH29	Y(1-21)	3
Bo_03894	-	GH2(67-911)	GH2_e30	GH2	Y(1-27)	3
Bo_03895	-	GH20(156-515)	GH20_e135	GH20	Y(1-22)	3
Bo_03918	3.2.1.139|3.2.1.131|3.2.1.-	GH67(25-678)	GH67_e0	GH67	N	3
Bo_03919	3.2.1.37|3.2.1.55	GH43_1(8-317)	GH43_e53	GH43_1	N	3
Bo_03920	3.2.1.8|3.2.1.55	GH10(29-369)	GH10_e83	GH10	Y(1-25)	3
Bo_03922	-	CE20(101-246)+CE20(415-542)	CE20_e6	CE20	N	3
Bo_03923	3.2.1.8|-	GH10(491-724)	CBM4_e26+CBM4_e26+GH10_e101	CBM4+GH10	N	3
Bo_03928	3.2.1.41|3.2.1.1|3.2.1.-|3.2.1.68	GH13_14(200-524)	CBM48_e14+GH13_e95	GH13_14	N	3
Bo_03997	-	GH141(27-543)	GH141_e24	CBM32	N	3
Bo_03999	4.2.2.7|4.2.2.8	PL12_2(422-556)	PL12_e7	PL12_2	Y(1-21)	3
Bo_04004	3.2.1.111	GH29(36-383)	GH29_e7	GH29	Y(1-26)	3
Bo_04006	3.2.1.-	GH88(68-390)	GH88_e11	GH88	N	3
Bo_04021	3.2.1.80|3.2.1.65|3.2.1.26|3.2.1.153|3.2.1.64|2.4.1.99	GH32(148-441)	GH32_e16	GH32	N	3
Bo_04022	-	GH91(24-386)	GH91_e1	GH91	N	3
Bo_04023	-	GH91(34-374)	GH91_e2	GH91	Y(1-55)	3
Bo_04027	3.2.1.80|3.2.1.65|3.2.1.26|3.2.1.153|3.2.1.64|2.4.1.99	GH32(133-434)	GH32_e16	GH32	N	3
Bo_04052	3.2.1.111|3.2.1.51|-	GH29(32-342)	GH29_e30+CBM32_e126+CBM32_e126	GH29	Y(1-24)	3
Bo_04097	3.2.1.63|3.2.1.51	GH29(10-349)	GH29_e63	GH29	Y(1-21)	3
Bo_04116	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24|3.2.1.146	GH92(252-749)+GH43_34(785-1064)	GH92_e0+GH43_e147	GH43_34+GH92	Y(1-26)	3
Bo_04117	3.2.1.22	GH97(11-647)	GH97_e5	GH97	Y(1-25)	3
Bo_04205	-	GH73(12-144)	GH73_e221	GH73	N	3
Bo_04280	3.2.1.113|3.2.1.-	GH92(230-737)	GH92_e18	GH92	Y(1-20)	3
Bo_04281	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(245-752)	GH92_e0	GH92	Y(1-23)	3
Bo_04284	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(239-733)	GH92_e0	GH92	Y(1-26)	3
Bo_04289	-	GH23(130-261)	GH23_e209+CBM50_e207	CBM50+GH23	Y(1-24)	3
Bo_04294	-	GT19(4-357)	GT19_e2	GT19	N	3
Bo_04335	-	GH38(43-192)	GH38_e23	GH38	N	3
Bo_04336	3.2.1.-	GH92(291-773)	GH92_e20	GH92	Y(1-49)	3
Bo_04337	-	GH2(64-758)+CBM32(765-879)	GH2_e98+CBM32_e133	CBM32+GH2	Y(1-25)	3
Bo_04339	3.2.1.40|-	CBM67(165-327)+GH78(352-856)	CBM67_e28+GH78_e6	GH78	N	3
Bo_04340	3.2.1.20	GH31(177-601)	GH31_e23	GH31	Y(1-23)	3
Bo_04349	3.2.1.113|3.2.1.-	GH92(235-739)	GH92_e18	GH92	Y(1-20)	3
Bo_04350	3.2.1.-	GH92(231-704)	GH92_e26	GH92	Y(1-25)	3
Bo_04351	3.2.1.197	GH130(62-372)	GH130_e20	GH130	N	3
Bo_04365	3.2.1.-	GH105(41-385)	GH105_e41	GH105	N	3
Bo_04366	-	CE8(33-314)	CE8_e86	CE8	Y(1-25)	3
Bo_04367	-	CE12(33-264)+CE8(280-555)	CE12_e30+CE8_e86	CE12+CE8	Y(1-27)	3
Bo_04370	-	PL1_2(96-284)	PL1_e95	PL1_2	Y(1-22)	3
Bo_04371	4.2.2.2	PL1_2(110-304)	PL1_e60	PL1_2	Y(1-26)	3
Bo_04372	-	PL1_2(111-304)	PL1_e95	PL1_2	Y(1-21)	3
Bo_04373	-	CE8(140-462)	CE8_e27	CE8	Y(1-32)	3
Bo_04379	4.2.2.2	PL1_2(91-275)	PL1_e60	PL1_2	Y(1-21)	3
Bo_04382	-	PL1_2(372-577)	PL1_e39	PL1_2	Y(1-27)	3
Bo_04387	-	CE8(479-699)	CE8_e8	CE8	N	3
Bo_04388	3.2.1.67	GH28(83-488)	GH28_e64	GH28	Y(1-28)	3
Bo_04389	3.2.1.37|3.2.1.55|3.2.1.21|3.2.1.6|3.2.1.73	GH3(61-306)	GH3_e0	GH3	N	3
Bo_04390	-	GH43_10(47-313)+CBM91(344-534)	GH43_e41+CBM91_e53+CBM6_e10	CBM6+GH43_10	N	3
Bo_04403	3.2.1.174	GH106(21-915)	GH106_e0	GH106	Y(1-22)	3
Bo_04404	3.2.1.173	GH28(48-395)	GH28_e34	GH28	N	3
Bo_04406	3.2.1.173	GH28(87-454)	GH28_e139	GH28	Y(1-29)	3
Bo_04407	-	CE12(163-367)	CE12_e37	CE12	Y(1-19)	3
Bo_04408	3.2.1.23	GH2(31-678)	GH2_e125	GH2	N	3
Bo_04409	3.2.1.55|-	GH43_18(67-301)+GH43_34(318-611)	GH43_e84+GH43_e191+CBM32_e123	CBM32+GH43_18+GH43_34	N	3
Bo_04410	-	GH42(62-436)	GH42_e27	GH42	Y(1-27)	3
Bo_04412	3.2.1.67	GH28(76-450)	GH28_e133	GH28	Y(1-20)	3
Bo_04424	-	PL11_1(72-690)	PL11_e3	PL11_1	Y(1-21)	3
Bo_04425	4.2.2.24	PL26(239-1128)	PL26_e0	PL26	Y(1-19)	3
Bo_04427	-	CE12(36-255)+CE12(287-502)	CE12_e36+CE12_e36	CE12	N	3
Bo_04428	3.2.1.172	GH105(62-378)	GH105_e17	GH105	Y(1-26)	3
Bo_04429	4.2.2.23|4.2.2.24	PL11_1(30-601)	PL11_e0	PL11_1	Y(1-20)	3
Bo_04430	3.2.1.172	GH105(96-431)	GH105_e7	GH105	Y(1-20)	3
Bo_04433	-	CE4(37-162)	CE4_e259	N	Y(1-24)	2
Bo_04434	3.2.1.172	GH105(60-376)	GH105_e17	GH105	Y(1-24)	3
Bo_04438	-	CE12(177-381)	CE12_e37	CE12	Y(1-23)	3
Bo_04445	3.2.1.31	GH2(21-769)	GH2_e41	GH2	Y(1-23)	3
Bo_04447	4.2.2.23|4.2.2.24	PL11(43-633)	PL11_e0	PL11_1	N	3
Bo_04448	3.2.1.173	GH28(77-449)	GH28_e139	GH28	Y(1-25)	3
Bo_04449	4.2.2.23	PL9_1(20-427)	PL9_e24	PL9_1	Y(1-20)	3
Bo_04451	3.2.1.173	GH28(74-414)	GH28_e117	GH28	N	3
Bo_04452	-	CE20(105-367)+GH105(501-842)	CE20_e4+GH105_e22	GH105	Y(1-24)	3
Bo_04454	-	PL1_2(136-322)	PL1_e17	PL1_2	Y(1-35)	3
Bo_04464	-	GH28(76-451)	GH28_e80	GH28	Y(1-22)	3
Bo_04476	3.2.1.172	GH105(58-374)	GH105_e17	GH105	N	3
Bo_04482	3.2.1.55|3.2.1.37|-	GH43_10(39-309)+CBM91(343-555)	GH43_e0+CBM91_e10	GH43_10	Y(1-21)	3
Bo_04484	3.2.1.67	GH28(87-483)	GH28_e64	GH28	Y(1-27)	3
Bo_04497	-	CE11(4-224)	CE11_e18	CE11	N	3
Bo_04522	-	GH2(51-949)	GH2_e30	GH2	N	3
Bo_04525	-	GH109(55-459)	GH109_e5	GH109	Y(1-30)	3
Bo_04526	-	GH109(19-416)	GH109_e5	GH109	N	3
Bo_04545	-	GH133(285-636)	GH133_e1	GH133	N	3
Bo_04546	-	GT4(240-384)	GT4_e602	GT4	N	3
Bo_04547	-	GH57(20-326)	GH57_e10	GH57	N	3
Bo_04549	-	GT5(6-238)	GT5_e28	GT5	N	3
Bo_04579	3.2.1.52|3.2.1.-	GH20(160-525)	GH20_e12	GH20	Y(1-26)	3
Bo_04614	3.2.1.23|-	GH35(37-346)	GH35_e43+CBM32_e42	CBM32+GH35	N	3
Bo_04615	-	GH89(64-707)	GH89_e7	GH89	Y(1-25)	3
Bo_04659	4.2.2.1	PL33_1(430-576)	PL33_e0	PL33_1	Y(1-26)	3
Bo_04714	-	GH23(93-229)	GH23_e63	GH23	N	3
Bo_04774	-	GT2(4-167)	GT2	GT2	N	3
Bo_04783	3.2.1.3|3.2.1.20	GH97(16-704)	GH97_e22	GH97	Y(1-27)	3
Bo_04869	4.2.2.7|4.2.2.8	PL15_2(534-689)	PL15_e0	PL15_2	N	3
Bo_04874	4.2.2.8|4.2.2.7	PL12_2(404-534)	PL12_e18	PL12_2	Y(1-23)	3
Bo_04875	3.2.1.-	GH88(101-416)	GH88_e11	GH88	Y(1-27)	3
Bo_04879	4.2.2.7|4.2.2.8	PL12_2(430-570)	PL12_e7	PL12_2	N	3
Bo_04887	3.2.1.23	GH2(18-716)	GH2_e137	GH2	Y(1-22)	3
Bo_04888	3.2.1.89	GH53(54-356)	GH53_e22	GH53	Y(1-32)	3
Bo_04892	3.2.1.23	GH147(20-851)	GH147_e0	GH147	Y(1-20)	3
Bo_04895	4.2.2.7	PL13(23-392)	PL13_e0	PL13	Y(1-23)	3
Bo_04914	-	GT4(197-347)	GT4_e984	GT4	N	3
Bo_04915	-	GT4(210-359)	GT4_e1531	GT4	N	3
Bo_04917	-	GT11(1-286)	GT11_e8	GT11	N	3
Bo_04920	-	GT4(235-365)	GT4_e47	GT4	N	3
Bo_04924	-	GT4(195-343)	GT4_e3375	GT4	N	3
Bo_04951	-	GH33(312-610)	GH33_e4	GH33	Y(1-24)	3
Bo_04960	3.2.1.21|3.2.1.-	GH3(125-352)	GH3_e1	GH3	N	3
Bo_04995	-	PL40(2-906)	PL40_e1	PL40	N	3
Bo_05001	-	GH28(181-453)	GH28_e57	GH28	Y(1-28)	3
Bo_00621	-	N	CBM50_e801	CBM50	N	2
Bo_01053	-	N	CBM32_e210	CBM32	N	2
Bo_01904	-	N	GH105_e43	N	N	1
Bo_03207	-	N	GH50_e6	GH50	Y(1-27)	2
Bo_03294	-	N	CBM50_e831+CBM50_e831	CBM50	N	2
Bo_00204	-	N	PL9_e6	PL9	Y(1-23)	2
Bo_01695	-	N	GT2	GT2	N	2
Bo_02793	-	N	CBM91_e19	N	N	1
Bo_03038	-	N	GH10_e62	GH10	N	2
Bo_00119	-	N	GH18_e64	GH18	Y(1-27)	2
Bo_01932	-	N	GT23_e5	GT0	N	2
Bo_01935	-	N	GT4_e1579	GT4	N	2
Bo_00995	-	N	CBM50_e27	CBM50	Y(1-25)	2
Bo_02180	-	N	GT4_e19	GT0	N	2
Bo_03157	-	N	GH18_e243	GH18	Y(1-27)	2
Bo_03232	-	N	GH36_e10	GH36	Y(1-24)	2
Bo_03318	-	N	GT4_e987	GT4	N	2
Bo_03321	-	N	GT4_e3263	GT4	N	2
Bo_04271	-	N	GH18_e216	GH18	N	2
Bo_04278	-	N	GH18_e216	GH18	N	2
Bo_04956	-	N	GH18_e138	GH18	Y(1-33)	2
Bo_00027	-	N	PL9_e6	PL9	Y(1-20)	2
Bo_00320	-	N	GT1_e137	GT1	N	2
Bo_00835	-	N	GH35_e9+CBM35_e36	CBM35	N	2
Bo_03373	-	N	GT2	N	N	1
Bo_03439	-	N	GH18_e64	GH0	N	2
Bo_03567	-	N	GT94_e7	GT0	N	2
Bo_03654	-	N	GH18_e37	GH18	Y(1-31)	2
Bo_04132	-	N	CBM50_e282	CBM50	Y(1-27)	2
Bo_05002	-	N	CBM6_e73	CBM6	N	2
Bo_00030	N	N	N	GH115	Y(1-23)	1
Bo_00074	N	N	N	GH20	Y(1-28)	1
Bo_00188	N	N	N	GH97	N	1
Bo_00425	N	N	N	GT30	N	1
Bo_00506	N	N	N	CE8	N	1
Bo_00608	N	N	N	GT4	N	1
Bo_00638	N	N	N	GH28	N	1
Bo_00713	N	N	N	CBM61	N	1
Bo_00731	N	N	N	GH35	N	1
Bo_00740	N	N	N	GT2	N	1
Bo_00745	N	N	N	GT2	N	1
Bo_00890	N	N	N	GH38	N	1
Bo_00894	N	N	N	GH1	N	1
Bo_01093	N	N	N	GH39	N	1
Bo_01105	N	N	N	GT51	N	1
Bo_01141	N	N	N	GH28	Y(1-26)	1
Bo_01265	N	N	N	GH101	N	1
Bo_01386	N	N	N	CBM0	Y(1-25)	1
Bo_01400	N	N	N	CBM50	N	1
Bo_01416	N	N	N	GH13	N	1
Bo_01422	N	N	N	GT106	N	1
Bo_01458	N	N	N	GH88+GH92	Y(1-21)	1
Bo_01483	N	N	N	GH43_3	Y(1-24)	1
Bo_01502	N	N	N	GT2	N	1
Bo_01541	N	N	N	GH28	N	1
Bo_01570	N	N	N	GH0	Y(1-23)	1
Bo_01587	N	N	N	CBM0	Y(1-19)	1
Bo_01602	N	N	N	GH43	Y(1-23)	1
Bo_01663	N	N	N	GT2	N	1
Bo_01696	N	N	N	GT0	N	1
Bo_01847	N	N	N	CE15	Y(1-24)	1
Bo_01851	N	N	N	GH117	Y(1-20)	1
Bo_01855	N	N	N	GH105	Y(1-31)	1
Bo_01856	N	N	N	GH105	Y(1-28)	1
Bo_01934	N	N	N	GT0	N	1
Bo_01995	N	N	N	GH28	N	1
Bo_02005	N	N	N	GT1	N	1
Bo_02135	N	N	N	GT58	N	1
Bo_02161	N	N	N	GH13_11	N	1
Bo_02271	N	N	N	GT2	N	1
Bo_02295	N	N	N	GT83	N	1
Bo_02310	N	N	N	GH78	N	1
Bo_02349	N	N	N	GH35	N	1
Bo_02443	N	N	N	GH39	N	1
Bo_02465	N	N	N	GH159	N	1
Bo_02501	N	N	N	GT4	N	1
Bo_02752	N	N	N	GH13_30	N	1
Bo_02927	N	N	N	GT2	N	1
Bo_02944	N	N	N	GH43	Y(1-23)	1
Bo_02946	N	N	N	GH2	Y(1-21)	1
Bo_02963	N	N	N	GH2	N	1
Bo_02966	N	N	N	GH43_3	Y(1-25)	1
Bo_03060	N	N	N	GT2	N	1
Bo_03092	N	N	N	GH105	Y(1-22)	1
Bo_03161	N	N	N	CE7	N	1
Bo_03231	N	N	N	GH117	Y(1-22)	1
Bo_03295	N	N	N	CBM50	N	1
Bo_03558	N	N	N	GT2	N	1
Bo_03564	N	N	N	GT4	N	1
Bo_03642	N	N	N	GT4	N	1
Bo_03689	N	N	N	GH101	N	1
Bo_03829	N	N	N	GT2	N	1
Bo_03963	N	N	N	GH101	N	1
Bo_03983	N	N	N	GH1	N	1
Bo_04010	N	N	N	GT2	N	1
Bo_04083	N	N	N	GH13	N	1
Bo_04225	N	N	N	GH23	N	1
Bo_04462	N	N	N	GH105+GH28	N	1
Bo_04472	N	N	N	CBM0	N	1
Bo_04606	N	N	N	GH5_11	N	1
Bo_04778	N	N	N	GH13_31	N	1
Bo_04800	N	N	N	GH6	N	1
