Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
BcWH2_02822	3.2.1.173	GH28(72-416)	GH28_e117	GH28	Y(1-19)	3
BcWH2_02836	-	GH28(94-447)	GH28_e44	GH28	Y(1-42)	3
BcWH2_02838	N	GH109(19-170)	N	N	N	1
BcWH2_02862	3.2.1.8|3.1.1.73|-	GH10(30-361)+CE1(501-712)	GH10_e109+CBM48_e44+CE1_e22	CBM48+CE0+GH10	Y(1-24)	3
BcWH2_02865	-	GH154(31-387)	GH154_e2	GH154	Y(1-22)	3
BcWH2_02870	-	GH2(1-580)	GH2_e30	GH2	N	3
BcWH2_02883	-	GH20(115-453)	GH20_e9	GH20	Y(1-21)	3
BcWH2_02905	-	GT4(212-354)	GT4_e4053	GT4	N	3
BcWH2_02907	-	GT4(205-343)	GT4_e3727	GT4	N	3
BcWH2_02956	-	GH2(34-719)	GH2_e110	GH2	N	3
BcWH2_02984	4.2.2.7|4.2.2.8	PL15_2(534-689)	PL15_e0	PL15_2	Y(1-24)	3
BcWH2_02989	4.2.2.8|4.2.2.7	PL12_2(403-533)	PL12_e18	PL12_2	Y(1-22)	3
BcWH2_02990	3.2.1.-	GH88(101-418)	GH88_e11	GH88	Y(1-24)	3
BcWH2_02995	4.2.2.20|4.2.2.8|4.2.2.-	PL37(2-631)	PL37_e0	PL37	Y(1-19)	3
BcWH2_02997	4.2.2.7	PL13(23-382)	PL13_e0	PL13	Y(1-23)	3
BcWH2_03024	3.2.1.-	GH154(52-403)	GH154_e20	GH154	Y(1-33)	3
BcWH2_03032	-	GH16_3(229-487)	GH16_e45	GH16_3	Y(1-23)	3
BcWH2_03033	-	GH43_24(44-334)+GH16_3(375-626)	GH43_e236+GH16_e36	GH16_3+GH43_24	N	3
BcWH2_03037	-	GH43_24(56-346)	GH43_e236	GH43_24	N	3
BcWH2_03038	-	GH154(33-396)	GH154_e2	GH154	Y(1-24)	3
BcWH2_03039	4.2.2.-|3.2.1.-	PL42(36-328)	PL42_e0	PL42	Y(1-21)	3
BcWH2_03040	3.2.1.-	GH105(44-371)	GH105_e39	GH105	Y(1-23)	3
BcWH2_03041	3.2.1.55	GH43_19(81-312)+GH43_34(339-635)	GH43_e159+GH43_e159	GH43_19+GH43_34	Y(1-25)	3
BcWH2_03042	3.2.1.22|3.2.1.88|-	GH97(13-646)+GH43_19(702-957)	GH97_e18+GH43_e186	GH43_19+GH97	Y(1-22)	3
BcWH2_03043	3.2.1.55	GH51(375-735)	GH51_e47	GH51	Y(1-23)	3
BcWH2_03044	3.2.1.55	GH51(183-642)	GH51_e47	GH51	Y(1-19)	3
BcWH2_03045	-	GH2(48-900)	GH2_e30	GH2	Y(1-20)	3
BcWH2_03046	-	GH43_17(37-302)	GH43_e238	GH43_17	Y(1-21)	3
BcWH2_03056	3.2.1.67	GH28(80-453)	GH28_e133	GH28	N	3
BcWH2_03057	-	GH43_24(57-291)	GH43_e205	GH43_24	N	3
BcWH2_03058	4.2.2.-	PL27(64-688)	PL27_e0	PL27	N	3
BcWH2_03059	-	CE12(30-251)	CE12_e30	CE12	Y(1-46)	3
BcWH2_03060	3.2.1.-	GH115(22-772)	GH115_e4	GH115	N	3
BcWH2_03061	3.2.1.23|-	GH43_24(55-311)+GH35(357-668)	GH43_e269+GH35_e43+CBM32_e42	CBM32+GH35+GH43_24	Y(1-24)	3
BcWH2_03077	-	GT2(2-111)	GT2	GT2	N	3
BcWH2_03080	2.4.1.25	CBM20(4-81)+CBM20(146-220)+GH77(247-892)	CBM20_e2+CBM20_e2+GH77_e22	CBM20+GH77	N	3
BcWH2_03087	-	GT2(9-177)	GT2	GT2	N	3
BcWH2_03089	-	GT83(5-516)	GT83_e52	N	N	2
BcWH2_03203	-	GT51(57-239)	GT51_e160	GT51	N	3
BcWH2_03277	2.4.1.18	GH13_8(219-510)	CBM48_e32+GH13_e20	GH13_8	N	3
BcWH2_03281	3.2.1.20	GH13_38(33-400)	GH13_e113	GH13_38	N	3
BcWH2_03293	N	CE19(248-385)	N	N	N	1
BcWH2_03378	-	GT2(9-112)	GT2	GT2	N	3
BcWH2_03379	-	GT4(165-315)	GT4_e3529	GT4	N	3
BcWH2_03380	-	GT4(232-348)	GT4_e1632	GT4	N	3
BcWH2_03381	-	GT4(197-338)	GT4_e689	GT4	N	3
BcWH2_03488	-	GH65(78-416)	GH65_e10	GH65	N	3
BcWH2_03497	3.2.1.3|3.2.1.20	GH97(10-698)	GH97_e22	GH97	Y(1-20)	3
BcWH2_03498	3.2.1.11|2.4.1.-	GH31(232-682)	GH31_e40	GH31	Y(1-21)	3
BcWH2_03499	3.2.1.11	GH66(50-596)	GH66_e1	GH66	N	3
BcWH2_03516	3.2.1.37|3.2.1.55|-	GH43_12(25-299)+CBM91(326-518)	GH43_e111+CBM91_e15	GH43_12	Y(1-21)	3
BcWH2_03576	-	GT2(62-282)	GT2	GT0	N	3
BcWH2_03577	-	GT4(193-344)	GT4_e2150	GT4	N	3
BcWH2_03579	-	GT2(9-150)	GT2	GT2	N	3
BcWH2_03580	-	GT2(3-175)	GT2	GT2	N	3
BcWH2_03592	-	GT32(21-94)	GT32_e86	GT32	N	3
BcWH2_03593	-	GT2(46-267)	GT2	GT2	N	3
BcWH2_03612	2.4.1.1	GT35(270-717)	GT35_e7	GT35	N	3
BcWH2_03613	-	GT3(13-348)	GT3_e2	GT3	N	3
BcWH2_03635	-	GH18(33-332)	GH18_e118	GH18	Y(1-29)	3
BcWH2_03637	-	GT4(186-335)	GT4_e3319	GT4	N	3
BcWH2_03639	-	GT4(237-382)	GT4_e2008	GT4	N	3
BcWH2_03645	-	GT2(6-151)	GT2	GT2	N	3
BcWH2_03647	-	GT2(4-156)	GT2	GT2	N	3
BcWH2_03667	N	GH9(341-767)	N	N	Y(1-20)	1
BcWH2_03720	-	GH9(115-588)+CE4(617-749)	GH9_e30+CE4_e56	CE0+GH9	N	3
BcWH2_03734	3.2.1.65	GH32(53-352)	GH32_e129	GH32	Y(1-23)	3
BcWH2_03738	3.2.1.80|3.2.1.65|3.2.1.26|3.2.1.153|3.2.1.64|2.4.1.99	GH32(141-434)	GH32_e16	GH32	N	3
BcWH2_03745	3.2.1.22	GH36(25-712)	GH36_e24	GH36	Y(1-20)	3
BcWH2_03774	2.4.1.8	GH65(322-700)	GH65_e0	GH65	N	3
BcWH2_03782	3.2.1.23	GH147(18-837)	GH147_e0	GH147	Y(1-20)	3
BcWH2_03783	3.2.1.89	GH53(47-374)	GH53_e22	GH53	Y(1-20)	3
BcWH2_03784	3.2.1.23	GH2(23-607)	GH2_e137	GH2	Y(1-22)	3
BcWH2_03789	-	GH13_10(386-713)	CBM48_e31+GH13_e156	CBM48+GH13	Y(1-20)	3
BcWH2_03790	-	GH133(272-624)	GH133_e3	GH133	Y(1-29)	3
BcWH2_03810	3.2.1.41|3.2.1.1|3.2.1.-|3.2.1.68	GH13_14(199-523)	CBM48_e14+GH13_e95	GH13_14	N	3
BcWH2_03861	-	PL6_1(39-378)	PL6_e3	PL6_1	Y(1-19)	3
BcWH2_03865	-	GH28(49-389)	GH28_e94	GH28	Y(1-23)	3
BcWH2_03866	-	GH97(18-628)	GH97_e34	GH97	Y(1-23)	3
BcWH2_03867	-	GH97(14-646)	GH97_e8	GH97	Y(1-25)	3
BcWH2_03868	3.2.1.22	GH31(196-627)	GH31_e68	GH31	Y(1-21)	3
BcWH2_03869	3.2.1.22	GH36(63-704)	GH36_e24	GH36	Y(1-20)	3
BcWH2_03885	-	GH105(67-377)	GH105_e43	GH105	Y(1-24)	3
BcWH2_03887	3.2.1.-	GH88(77-395)	GH88_e11	GH88	Y(1-51)	3
BcWH2_03888	-	GH2(16-627)	GH2_e78	GH2	N	3
BcWH2_03889	-	PL38(53-323)	PL38_e19	PL38	N	3
BcWH2_03890	-	GH105(98-429)	GH105_e48	GH105	Y(1-26)	3
BcWH2_03891	-	PL8_3(365-613)	PL8_e17	PL8	Y(1-22)	3
BcWH2_03892	-	GH95(92-527)	GH95_e4	CBM32	Y(1-22)	3
BcWH2_03893	N	PL29(73-342)	N	GH88	Y(1-23)	2
BcWH2_03904	N	PL29(83-354)	N	CBM32	Y(1-25)	2
BcWH2_03905	-	PL29(100-320)	PL29_e7	N	Y(1-19)	2
BcWH2_03914	3.2.1.23	GH2(23-676)	GH2_e127	GH2	Y(1-23)	3
BcWH2_03915	3.1.1.72	CE7(52-212)	CE7_e23	N	N	2
BcWH2_03918	-	CE1(31-261)	CE1_e22	N	Y(1-22)	2
BcWH2_03934	-	PL1_2(75-262)	PL1_e95	PL1_2	Y(1-21)	3
BcWH2_03946	-	GH23(303-458)	GH23_e996	GH23	Y(1-28)	3
BcWH2_03956	-	PL1_2(88-272)	PL1_e17	PL1_2	N	3
BcWH2_03957	-	GH105(72-414)	GH105_e28	GH105	Y(1-23)	3
BcWH2_03971	-	CE20(28-246)	CE6_e7	CE6	Y(1-20)	3
BcWH2_04049	-	GT2(10-176)	GT2	GT2	N	3
BcWH2_04069	-	GT51(71-227)	GT51_e13	GT51	N	3
BcWH2_04075	-	GH25(75-250)	GH25_e217	GH25	N	3
BcWH2_04096	-	GT2(4-115)	GT2	GT2	N	3
BcWH2_04101	-	GT2(27-178)	GT2	GT2	N	3
BcWH2_04116	-	GH30_8(136-499)	GH30_e5	GH30_8	Y(1-22)	3
BcWH2_04117	-	GH10(504-733)	GH10_e62	GH10	Y(1-21)	3
BcWH2_04123	3.2.1.131	GH115(43-835)	GH115_e0	GH115	Y(1-26)	3
BcWH2_04137	-	GH28(73-449)	GH28_e80	GH28	Y(1-20)	3
BcWH2_04140	3.2.1.55	GH51(18-514)	GH51_e19	GH51	Y(1-21)	3
BcWH2_04141	3.2.1.185	GH146(33-541)	GH146_e0	GH146	N	3
BcWH2_04148	3.2.1.99	GH43_4(160-521)	GH43_e183	GH43_4	Y(1-20)	3
BcWH2_04153	3.2.1.-|3.2.1.99	GH43_4(53-365)	GH43_e326	GH43_4	Y(1-18)	3
BcWH2_04154	3.2.1.55	GH51(187-647)	GH51_e47	GH51	N	3
BcWH2_04165	-	PL8_3(342-594)	PL8_e42	PL8_3	Y(1-24)	3
BcWH2_04166	-	GH105(48-365)	GH105_e29	GH105	N	3
BcWH2_04172	3.2.1.-	GH88(60-402)	GH88_e11	GH88	Y(1-22)	3
BcWH2_04173	3.2.1.-	GH2(35-603)	GH2_e50	GH2	Y(1-19)	3
BcWH2_04174	-	GH2(60-961)	GH2_e30	GH2	Y(1-23)	3
BcWH2_04175	-	GH109(79-490)	GH109_e5	GH109	N	3
BcWH2_04284	-	GH23(98-233)	GH23_e63	GH23	Y(1-21)	3
BcWH2_04324	4.2.2.1	PL33_1(431-577)	PL33_e0	PL33_1	Y(1-26)	3
BcWH2_04341	3.2.1.94	GH27(171-421)	GH27_e31	GH27	Y(1-25)	3
BcWH2_04342	-	CBM35(28-136)	CBM35_e51	N	N	2
BcWH2_04343	-	GH97(17-661)	GH97_e7	GH97	Y(1-26)	3
BcWH2_04349	4.2.2.2|-	PL10_1(61-352)+CE8(405-637)	PL10_e13+CE8_e50	CE0+PL10_1	Y(1-29)	3
BcWH2_04352	-	CE8(205-486)	CE8_e50	CE0	Y(1-26)	3
BcWH2_04353	3.2.1.37	GH2(66-508)	GH2_e42	GH2	N	3
BcWH2_04355	3.2.1.21|3.2.1.37	GH3(150-375)	GH3_e98	GH3	Y(1-20)	3
BcWH2_04412	3.2.1.54|3.2.1.135	GH13(162-486)	GH13_e102	GH13	Y(1-20)	3
BcWH2_04469	-	GT4(225-361)	GT4_e790	GT4	N	3
BcWH2_04475	3.2.1.3|3.2.1.20	GH97(14-703)	GH97_e22	GH97	Y(1-25)	3
BcWH2_04478	3.2.1.21|3.2.1.-	GH3(92-315)	GH3_e1	GH3	Y(1-30)	3
BcWH2_04480	3.2.1.39	GH16_3(216-449)	GH16_e240	GH16_3	Y(1-23)	3
BcWH2_04487	3.2.1.52|3.2.1.-	GH20(162-528)	GH20_e12	GH20	Y(1-23)	3
BcWH2_04499	3.2.1.23|3.2.1.-	GH2(28-597)	GH2_e145	GH2	Y(1-22)	3
BcWH2_04506	-	GT51(421-572)	GT51_e93	GT51	N	3
BcWH2_04511	3.2.1.8	GH10(490-742)	CBM22_e4+CBM22_e4+GH10_e28	CBM22+GH10	N	3
BcWH2_04512	-	GH35(34-234)	GH35_e44	GH35	N	3
BcWH2_04513	-	CE20(117-251)+CE20(426-551)	CE20_e6	CE20	Y(1-28)	3
BcWH2_04515	3.2.1.8|3.2.1.55|-	GH10(66-398)+GH43_12(430-723)+CBM91(752-925)	GH10_e83+GH43_e124+CBM91_e46	GH10+GH43_12	N	3
BcWH2_04516	3.2.1.37|3.2.1.55	GH43_1(8-318)	GH43_e53	GH43_1	N	3
BcWH2_04517	N	GH109(1-149)	N	N	N	1
BcWH2_04518	3.2.1.139|3.2.1.131|3.2.1.-	GH67(48-639)	GH67_e0	GH67	Y(1-20)	3
BcWH2_04521	-	GH26(137-289)	GH26_e104	GH26	N	3
BcWH2_04523	3.2.1.37|3.2.1.55|3.2.1.-|-	GH43_11(4-294)+CBM91(322-529)	GH43_e285+CBM91_e24	GH43_11	N	3
BcWH2_04524	-	GH26(136-292)	GH26_e104	GH26	Y(1-27)	3
BcWH2_04528	3.2.1.8|3.2.1.4	GH8(83-408)	GH8_e37	GH8	Y(1-26)	3
BcWH2_04529	3.1.1.72|3.2.1.-|3.1.1.73|3.2.1.63	CE6(86-196)+GH95(279-1010)	CE6_e2+GH95_e1	CE6+GH95	Y(1-21)	3
BcWH2_04530	-	CE1(37-288)	CE1_e22	N	Y(1-22)	2
BcWH2_04531	3.2.1.8	GH5_21(67-351)	GH5_e243	GH5_21	Y(1-27)	3
BcWH2_04532	3.2.1.8|3.2.1.55	GH10(31-369)	GH10_e83	GH10	Y(1-21)	3
BcWH2_04533	3.2.1.8	GH10(456-716)	GH10_e5	GH10	Y(1-40)	3
BcWH2_04539	-	CE20(98-223)+CE20(405-530)	CE20_e6	CE20	Y(1-22)	3
BcWH2_04540	3.2.1.131	GH115(33-811)	GH115_e0	GH115	Y(1-24)	3
BcWH2_04541	3.2.1.177	GH31(222-718)	GH31_e94	GH31	Y(1-22)	3
BcWH2_04552	3.2.1.24	GH92(263-763)	GH92_e13	GH92	Y(1-21)	3
BcWH2_04553	2.4.1.319|2.4.1.320	GH130(20-318)	GH130_e13	GH130	N	3
BcWH2_04555	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(248-756)	GH92_e0	GH92	Y(1-35)	3
BcWH2_04568	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(244-752)	GH92_e0	GH92	N	3
BcWH2_04569	3.2.1.20	GH97(15-666)	GH97_e10	GH97	Y(1-23)	3
BcWH2_04575	3.2.1.113|3.2.1.-	GH92(230-737)	GH92_e18	GH92	Y(1-20)	3
BcWH2_04578	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(241-736)	GH92_e0	GH92	Y(1-27)	3
BcWH2_04586	-	GT5(6-241)	GT5_e28	GT5	N	3
BcWH2_04588	-	GH57(27-332)	GH57_e10	GH57	N	3
BcWH2_04589	-	GT4(240-387)	GT4_e602	GT4	N	3
BcWH2_04590	-	GH133(286-636)	GH133_e1	GH133	N	3
BcWH2_04598	-	CE12(175-379)	CE12_e37	CE12	N	3
BcWH2_04599	3.2.1.172	GH105(59-373)	GH105_e17	GH105	Y(1-22)	3
BcWH2_04600	-	GH42(37-411)	GH42_e27	GH42	Y(1-21)	3
BcWH2_04607	3.2.1.31	GH2(20-565)	GH2_e41	GH2	Y(1-22)	3
BcWH2_04608	4.2.2.23|4.2.2.24	PL11_1(52-657)	PL11_e0	PL11_1	Y(1-41)	3
BcWH2_04609	3.2.1.172	GH105(100-433)	GH105_e7	GH105	N	3
BcWH2_04612	-	CBM6(823-948)	CBM6_e101	CBM6	Y(1-26)	3
BcWH2_04613	-	GH31(345-768)	GH31_e92	GH31	N	3
BcWH2_04614	-	GH28(72-437)	GH28_e80	GH28	N	3
BcWH2_04620	3.2.1.-|3.2.1.63	GH95(30-766)	GH95_e1	GH95	N	3
BcWH2_04621	3.2.1.37	GH3(115-328)	GH3_e151	GH3	Y(1-25)	3
BcWH2_04648	-	CE1(170-386)	CE1_e22	CE0	N	3
BcWH2_04669	3.2.1.-|3.2.1.23	GH2(40-830)	GH2_e106	GH2	Y(1-20)	3
BcWH2_04670	3.2.1.23	GH2(49-965)	GH2_e1	GH2	N	3
BcWH2_04671	3.2.1.31|3.2.1.185	GH137(20-368)+GH2(370-805)+CBM57(1071-1232)	GH137_e0+GH2_e99+CBM57_e0	CBM57+GH137+GH2	Y(1-20)	3
BcWH2_04672	-	GH138(1-899)	GH138_e1	GH138	Y(1-18)	3
BcWH2_04673	3.2.1.40	GH78(192-683)	GH78_e1	GH78	Y(1-21)	3
BcWH2_04674	3.2.1.51	GH141(12-570)	GH141_e22	GH141	N	3
BcWH2_04675	3.2.1.-	GH127(44-607)	GH127_e5	GH127	Y(1-21)	3
BcWH2_04676	3.2.1.-|3.2.1.63	GH95(27-760)	GH95_e1	GH95	N	3
BcWH2_04677	3.2.1.-	GH105(49-396)	GH105_e2	GH105	Y(1-20)	3
BcWH2_04678	3.2.1.-	GH140(36-462)	GH140_e1	GH140	Y(1-23)	3
BcWH2_04679	3.2.1.-|3.2.1.40|-	CBM67(142-326)+GH78(354-885)+GH33(919-1271)	CBM67_e27+GH78_e2+GH33_e82	GH33+GH78	Y(1-22)	3
BcWH2_04680	3.1.1.11	CE19(118-449)	CE19_e0	CE19	Y(1-19)	3
BcWH2_04681	3.2.1.67	GH28(54-423)	GH28_e10	GH28	Y(1-24)	3
BcWH2_04703	3.2.1.40|-	CBM67(175-344)+GH78(388-737)	CBM67_e27+GH78_e43	GH78	Y(1-21)	3
BcWH2_04704	3.2.1.185|3.2.1.-	GH143(19-568)+GH142(631-1099)	GH143_e0+GH142_e0	GH142+GH143	Y(1-24)	3
BcWH2_04705	3.2.1.55	GH43_18(66-292)	GH43_e173	GH43_18	N	3
BcWH2_04707	-	PL1_2(134-324)	PL1_e77	PL1_2	Y(1-23)	3
BcWH2_04714	-	PL29(98-329)	PL29_e8	N	N	2
BcWH2_04715	-	PL1_2(134-324)	PL1_e77	PL1_2	Y(1-23)	3
BcWH2_04717	3.2.1.-	GH2(42-620)	GH2_e50	GH2	Y(1-23)	3
BcWH2_04718	3.2.1.-	GH139(1-736)	GH139_e0	GH139	N	3
BcWH2_04719	-	CE20(107-367)	CE20_e10	CE20	Y(1-26)	3
BcWH2_04720	3.2.1.40	GH106(360-729)	GH106_e44+GH106_e44	GH106	Y(1-26)	3
BcWH2_04746	-	PL40(2-908)	PL40_e1	PL40	Y(1-19)	3
BcWH2_04760	-	GH28(163-458)	GH28_e12	GH28	N	3
BcWH2_04784	-	GH116(438-769)	GH116_e3	GH116	N	3
BcWH2_04789	3.2.1.113|3.2.1.-	GH92(220-722)	GH92_e18	GH92	Y(1-24)	3
BcWH2_04804	3.2.1.40|-	CBM67(30-192)+GH78(232-717)	CBM67_e26+GH78_e30	CBM67+GH78	Y(1-22)	3
BcWH2_04840	N	CE1(453-678)	N	N	Y(1-27)	1
BcWH2_04893	-	GT2(51-268)	GT2	GT2	N	3
BcWH2_04930	-	GT51(56-220)	GT51_e158	GT51	N	3
BcWH2_04970	-	GT26(49-218)	GT26_e5	GT26	N	3
BcWH2_05003	-	CBM51(42-165)+GH27(377-640)	CBM51_e35+GH27_e45	CBM51+GH27	Y(1-26)	3
BcWH2_05007	-	GH2(48-864)	GH2_e38	GH2	N	3
BcWH2_05012	-	CE2(150-353)	CE2_e2	CE2	Y(1-21)	3
BcWH2_05056	-	GH127(48-579)	GH127_e2	GH127	N	3
BcWH2_05058	3.2.1.22	GH97(25-662)	GH97_e1	GH97	N	3
BcWH2_05059	-	GH43_34(31-304)+CBM32(334-451)	GH43_e270+CBM32_e8	GH43_34	Y(1-23)	3
BcWH2_05060	3.2.1.185	GH127(38-569)	GH127_e4	GH127	Y(1-20)	3
BcWH2_05061	N	CE1(508-717)	N	GH43_29	Y(1-22)	2
BcWH2_05066	-	GH146(72-540)	GH146_e1	GH127	Y(1-21)	3
BcWH2_05079	2.4.1.281	GH130(50-361)	GH130_e6	GH130	N	3
BcWH2_05080	3.2.1.100|3.2.1.-	GH26(39-364)	GH26_e61	GH26	Y(1-30)	3
BcWH2_05081	3.2.1.78|3.2.1.100	GH26(141-247)+GH26(356-552)	GH26_e66	GH26	Y(1-27)	3
BcWH2_05086	3.2.1.4|3.2.1.-	GH5_2(50-283)	GH5_e79	GH5_2	Y(1-22)	3
BcWH2_05087	3.2.1.-	GH5_7(65-377)	GH5_e6	GH5_7	Y(1-25)	3
BcWH2_05088	-	CE7(123-419)	CE7_e15	CE7	Y(1-20)	3
BcWH2_05090	-	GH3(112-338)	GH3_e86	GH3	N	3
BcWH2_05094	3.2.1.-	GH3(115-341)	GH3_e57	GH3	Y(1-19)	3
BcWH2_05095	3.2.1.-	GH3(103-328)	GH3_e57	GH3	Y(1-23)	3
BcWH2_05100	3.2.1.8|3.2.1.55|3.1.1.73|-	GH43_12(68-362)+CBM91(400-584)+GH10(585-918)	GH43_e124+CBM91_e46+GH10_e12	GH10+GH43_12	Y(1-28)	3
BcWH2_05101	-	GH43_10(27-294)+CBM91(330-515)	GH43_e101+CBM91_e51	GH43_10	Y(1-22)	3
BcWH2_05121	3.2.1.-|3.2.1.23	GH2(39-838)	GH2_e106	GH2	Y(1-22)	3
BcWH2_05131	-	PL1_2(74-257)	PL1_e38	PL1_2	Y(1-20)	3
BcWH2_05136	3.2.1.173	GH28(74-441)	GH28_e139	GH28	N	3
BcWH2_05138	-	GH105(70-411)	GH105_e28	GH105	Y(1-29)	3
BcWH2_05143	3.2.1.67	GH28(76-473)	GH28_e64	GH28	Y(1-24)	3
BcWH2_05144	-	PL11(49-609)	PL11_e1	PL11	Y(1-20)	3
BcWH2_05145	3.2.1.174	GH106(24-936)	GH106_e0	GH106	Y(1-21)	3
BcWH2_05146	-	CE20(105-367)+GH105(507-842)	CE20_e4+GH105_e22	GH105	Y(1-24)	3
BcWH2_05152	-	GH43_28(51-311)+CBM32(349-463)	GH43_e316+CBM32_e190	GH43_28	Y(1-20)	3
BcWH2_05153	3.2.1.55|3.2.1.8	GH43_16(29-321)+CBM6(341-469)	GH43_e188+CBM6_e82	CBM6+GH43_16	Y(1-27)	3
BcWH2_05154	3.2.1.37|3.2.1.55|3.2.1.8	GH43_29(22-305)+CBM6(323-451)	GH43_e59+CBM6_e0	CBM6+GH43_29	Y(1-21)	3
BcWH2_05155	-	GH43_10(34-252)	GH43_e163+CBM91_e37	GH43_10	Y(1-27)	3
BcWH2_05171	3.2.1.51	GH29(56-392)	GH29_e8	GH29	Y(1-33)	3
BcWH2_05172	-	GH105(48-366)	GH105_e29	GH105	Y(1-21)	3
BcWH2_05173	-	GH2(24-603)	GH2_e108	GH2	Y(1-24)	3
BcWH2_05174	-	GH109(61-471)	GH109_e5	GH109	Y(1-27)	3
BcWH2_05177	3.2.1.52|3.2.1.-	GH20(169-518)	GH20_e12	GH20	Y(1-21)	3
BcWH2_05213	-	GT2(10-128)	GT2	GT2	N	3
BcWH2_05221	3.2.1.21|3.2.1.-	GH3(99-321)	GH3_e1	GH3	Y(1-22)	3
BcWH2_05222	3.2.1.21	GH3(176-404)	GH3_e208	GH3	Y(1-24)	3
BcWH2_05226	N	GH157(22-563)	N	GH157	Y(1-45)	2
BcWH2_05248	3.2.1.63|3.2.1.51	GH29(18-351)	GH29_e63	GH29	Y(1-22)	3
BcWH2_05272	-	GT2(57-223)	GT2	GT2	N	3
BcWH2_05301	-	GH73(39-168)	GH73_e88+CBM50_e698	CBM50+GH73	Y(1-25)	3
BcWH2_05431	-	CBM32(917-1030)	CBM32_e150	CBM32	Y(1-23)	3
BcWH2_05443	-	GH105(63-396)	GH105_e43	GH105	Y(1-25)	3
BcWH2_05446	3.2.1.23	GH42(28-403)	GH42_e1	GH42	Y(1-21)	3
BcWH2_05447	3.2.1.21|3.2.1.37	GH3(139-361)	GH3_e98	GH3	Y(1-25)	3
BcWH2_05448	-	GH105(47-375)	GH105_e31	GH105	Y(1-22)	3
BcWH2_01594	-	N	CBM50_e831+CBM50_e831+CBM50_e831	CBM50	Y(1-24)	2
BcWH2_02869	-	N	GH2_e30	GH2	Y(1-21)	2
BcWH2_02931	-	N	CBM50_e27	CBM50	Y(1-24)	2
BcWH2_03862	-	N	GH28_e131+GH28_e124	GH28	Y(1-28)	2
BcWH2_04099	-	N	GT4_e3899	GT0	N	2
BcWH2_04756	-	N	CBM32_e44	N	Y(1-32)	1
BcWH2_00566	-	N	GH35_e44	N	Y(1-24)	1
BcWH2_02091	-	N	GT4_e2502	GT4	N	2
BcWH2_03636	-	N	GT4_e116	GT4	N	2
BcWH2_04570	3.2.1.96	N	GH18_e406	GH18	Y(1-23)	2
BcWH2_04901	-	N	GT2	GT2	N	2
BcWH2_05205	-	N	GT4_e1875	GT4	N	2
BcWH2_00963	-	N	GT2	GT2	N	2
BcWH2_00966	-	N	GT2	GT2	N	2
BcWH2_02972	-	N	CBM62_e0	CBM62	N	2
BcWH2_03377	-	N	GT2	GT2	N	2
BcWH2_04463	-	N	GT4_e987	GT4	N	2
BcWH2_05209	-	N	GT2	GT2	N	2
BcWH2_05336	3.2.1.39	N	CBM56_e2	N	Y(1-20)	1
BcWH2_05461	-	N	CBM62_e14	CBM62	N	2
BcWH2_00195	-	N	GH63_e4	N	Y(1-21)	1
BcWH2_00327	-	N	GT4_e375	GT4	N	2
BcWH2_00512	-	N	GH63_e4	N	Y(1-21)	1
BcWH2_00562	-	N	GH35_e44	N	Y(1-20)	1
BcWH2_03031	-	N	CBM32_e83	CBM32	N	2
BcWH2_05156	-	N	CBM91_e37	GH43_10	N	2
BcWH2_05211	-	N	GT2	GT2	N	2
BcWH2_00449	-	N	GH51_e27	GH51	N	2
BcWH2_00840	-	N	CBM13_e332	CBM13	Y(1-35)	2
BcWH2_01754	-	N	GH24_e69	N	N	1
BcWH2_02038	-	N	CBM62_e0	CBM62	Y(1-24)	2
BcWH2_03469	-	N	CBM50_e801	CBM50	N	2
BcWH2_03482	-	N	GT1_e137	GT1	N	2
BcWH2_04971	-	N	GT4_e2535	GT4	N	2
BcWH2_00112	N	N	N	GT2	N	1
BcWH2_00290	N	N	N	GT2	N	1
BcWH2_00333	N	N	N	GH0	N	1
BcWH2_00413	N	N	N	GH35	N	1
BcWH2_00517	N	N	N	GH2	Y(1-20)	1
BcWH2_00628	N	N	N	GH35	N	1
BcWH2_00667	N	N	N	GT4	N	1
BcWH2_00894	N	N	N	GH43_3	Y(1-21)	1
BcWH2_00933	N	N	N	GH23	N	1
BcWH2_01134	N	N	N	GH0	N	1
BcWH2_01147	N	N	N	CBM50	N	1
BcWH2_01169	N	N	N	GH13	N	1
BcWH2_01199	N	N	N	GH35	Y(1-39)	1
BcWH2_01279	N	N	N	GH1	N	1
BcWH2_01283	N	N	N	GH38	N	1
BcWH2_01379	N	N	N	CE8	N	1
BcWH2_01493	N	N	N	GH28	N	1
BcWH2_01517	N	N	N	GT0	N	1
BcWH2_01535	N	N	N	GT1	N	1
BcWH2_01578	N	N	N	GT4	N	1
BcWH2_01620	N	N	N	GT0	N	1
BcWH2_01685	N	N	N	GH28	N	1
BcWH2_01814	N	N	N	GT4	N	1
BcWH2_01815	N	N	N	GT4	N	1
BcWH2_01845	N	N	N	GH23	N	1
BcWH2_01906	N	N	N	CBM2	Y(1-21)	1
BcWH2_01971	N	N	N	CBM62	N	1
BcWH2_02092	N	N	N	GT0	N	1
