HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH2.hmm	752	BcWH2_02556	1024	9.4e-215	14	747	31	893	0.974734042553
GH28.hmm	325	BcWH2_02557	461	1.3e-43	60	308	182	443	0.763076923077
GH28.hmm	325	BcWH2_02560	787	8.9e-65	5	304	47	385	0.92
GH97.hmm	631	BcWH2_02562	643	6.7e-182	4	630	11	625	0.992076069731
GH28.hmm	325	BcWH2_02563	499	3.7e-38	64	305	179	476	0.741538461538
GH2.hmm	752	BcWH2_02564	1065	2.3e-203	17	751	97	947	0.976063829787
GH88.hmm	329	BcWH2_02569	406	9.9e-125	7	329	71	393	0.978723404255
PL39.hmm	735	BcWH2_02572	714	3.6e-23	11	647	19	667	0.865306122449
GH146.hmm	503	BcWH2_02573	641	8.1e-203	1	503	50	555	0.998011928429
GH97.hmm	631	BcWH2_02575	647	1.1e-163	9	630	16	628	0.984152139461
GH43_10.hmm	271	BcWH2_02576	549	2e-111	2	271	38	307	0.992619926199
CBM91.hmm	200	BcWH2_02576	549	2e-21	4	195	341	546	0.955
GH88.hmm	329	BcWH2_02577	407	3.3e-125	3	329	74	397	0.990881458967
GH109.hmm	399	BcWH2_02767	328	3.7e-27	4	196	4	185	0.481203007519
GT2.hmm	170	BcWH2_02779	317	3e-34	1	167	4	166	0.976470588235
GH28.hmm	325	BcWH2_02822	432	6.4e-62	7	311	72	416	0.935384615385
GH28.hmm	325	BcWH2_02836	475	5.3e-80	6	309	94	447	0.932307692308
GH109.hmm	399	BcWH2_02838	370	2.9e-21	2	164	19	170	0.406015037594
GH10.hmm	303	BcWH2_02862	716	8.3e-111	2	300	30	361	0.983498349835
CE1.hmm	227	BcWH2_02862	716	1.6e-51	1	221	501	712	0.969162995595
GH154.hmm	348	BcWH2_02865	413	1.9e-101	1	346	31	387	0.991379310345
GH2.hmm	752	BcWH2_02870	729	5.2e-132	263	749	1	580	0.646276595745
GH20.hmm	337	BcWH2_02883	504	1.9e-111	7	336	115	453	0.976261127596
GT4.hmm	160	BcWH2_02905	388	4.2e-22	10	154	212	354	0.9
GT4.hmm	160	BcWH2_02907	380	1.5e-38	12	151	205	343	0.86875
GH2.hmm	752	BcWH2_02956	877	5.1e-70	32	552	34	719	0.691489361702
PL15_2.hmm	156	BcWH2_02984	868	2e-102	1	156	534	689	0.99358974359
PL12_2.hmm	131	BcWH2_02989	665	4.4e-65	1	131	403	533	0.992366412214
GH88.hmm	329	BcWH2_02990	429	6.3e-119	5	329	101	418	0.984802431611
PL37.hmm	635	BcWH2_02995	632	1.4e-247	10	634	2	631	0.982677165354
PL13.hmm	363	BcWH2_02997	389	1.7e-202	3	362	23	382	0.988980716253
GH154.hmm	348	BcWH2_03024	671	1.2e-92	1	347	52	403	0.994252873563
GH16_3.hmm	230	BcWH2_03032	490	1.5e-50	1	230	229	487	0.995652173913
GH43_24.hmm	246	BcWH2_03033	628	5.8e-102	2	246	44	334	0.991869918699
GH16_3.hmm	230	BcWH2_03033	628	4.4e-63	1	230	375	626	0.995652173913
GH43_24.hmm	246	BcWH2_03037	375	1.9e-103	2	246	56	346	0.991869918699
GH154.hmm	348	BcWH2_03038	414	8.3e-104	1	348	33	396	0.997126436782
PL42.hmm	296	BcWH2_03039	433	1.5e-126	1	296	36	328	0.996621621622
GH105.hmm	332	BcWH2_03040	374	2.4e-82	5	332	44	371	0.984939759036
GH43_19.hmm	233	BcWH2_03041	643	8.8e-92	1	233	81	312	0.995708154506
GH43_34.hmm	280	BcWH2_03041	643	3e-100	1	280	339	635	0.996428571429
GH97.hmm	631	BcWH2_03042	975	1.7e-181	3	627	13	646	0.988906497623
GH43_19.hmm	233	BcWH2_03042	975	1.3e-83	1	233	702	957	0.995708154506
GH51.hmm	630	BcWH2_03043	841	4.1e-96	104	439	375	735	0.531746031746
GH51.hmm	630	BcWH2_03044	643	1.4e-111	109	541	183	642	0.685714285714
GH2.hmm	752	BcWH2_03045	1031	3.7e-221	15	747	48	900	0.973404255319
GH43_17.hmm	266	BcWH2_03046	327	2e-94	1	264	37	302	0.988721804511
GH28.hmm	325	BcWH2_03056	466	2.4e-71	4	314	80	453	0.953846153846
GH43_24.hmm	246	BcWH2_03057	464	1.1e-71	2	245	57	291	0.987804878049
PL27.hmm	610	BcWH2_03058	694	2.1e-270	2	610	64	688	0.996721311475
CE12.hmm	210	BcWH2_03059	282	1.9e-77	1	209	30	251	0.990476190476
GH115.hmm	697	BcWH2_03060	775	1.5e-245	5	697	22	772	0.992826398852
GH43_24.hmm	246	BcWH2_03061	1106	1.4e-103	2	246	55	311	0.991869918699
GH35.hmm	307	BcWH2_03061	1106	3.9e-117	1	305	357	668	0.990228013029
GT2.hmm	170	BcWH2_03077	323	1.5e-19	13	126	2	111	0.664705882353
CBM20.hmm	90	BcWH2_03080	899	8.8e-16	4	78	4	81	0.822222222222
CBM20.hmm	90	BcWH2_03080	899	6e-16	14	86	146	220	0.8
GH77.hmm	494	BcWH2_03080	899	1.1e-157	1	489	247	892	0.987854251012
GT2.hmm	170	BcWH2_03087	317	3.2e-23	2	168	9	177	0.976470588235
GT83.hmm	540	BcWH2_03089	572	3.9e-77	6	481	5	516	0.87962962963
GT51.hmm	177	BcWH2_03203	773	1.2e-57	2	177	57	239	0.988700564972
GH13_8.hmm	293	BcWH2_03277	669	2.3e-148	1	293	219	510	0.996587030717
GH13_38.hmm	375	BcWH2_03281	565	3.3e-187	1	375	33	400	0.997333333333
CE19.hmm	332	BcWH2_03293	555	2e-16	44	188	248	385	0.433734939759
GT2.hmm	170	BcWH2_03378	308	1e-31	1	106	9	112	0.617647058824
GT4.hmm	160	BcWH2_03379	348	4.5e-37	6	153	165	315	0.91875
GT4.hmm	160	BcWH2_03380	400	4.4e-24	6	130	232	348	0.775
GT4.hmm	160	BcWH2_03381	365	1.9e-30	11	155	197	338	0.9
GH65.hmm	372	BcWH2_03488	449	6.7e-99	1	371	78	416	0.994623655914
GH97.hmm	631	BcWH2_03497	717	6.5e-257	5	630	10	698	0.990491283677
GH31.hmm	427	BcWH2_03498	832	7.5e-146	1	427	232	682	0.997658079625
GH66.hmm	556	BcWH2_03499	596	1.4e-192	2	555	50	596	0.994604316547
GH43_12.hmm	281	BcWH2_03516	520	7.5e-121	1	281	25	299	0.996441281139
CBM91.hmm	200	BcWH2_03516	520	7.5e-60	4	198	326	518	0.97
GT2.hmm	230	BcWH2_03576	402	1.7e-26	3	228	62	282	0.978260869565
GT4.hmm	160	BcWH2_03577	373	1.3e-30	7	158	193	344	0.94375
GT2.hmm	170	BcWH2_03579	309	1.2e-34	1	133	9	150	0.776470588235
GT2.hmm	170	BcWH2_03580	290	2.5e-19	1	169	3	175	0.988235294118
GT32.hmm	90	BcWH2_03592	256	9.8e-20	4	86	21	94	0.911111111111
GT2.hmm	230	BcWH2_03593	389	3.8e-24	3	228	46	267	0.978260869565
GT35.hmm	674	BcWH2_03612	854	6.9e-115	208	638	270	717	0.637982195846
GT3.hmm	637	BcWH2_03613	553	6.1e-128	1	347	13	348	0.5431711146
GH18.hmm	296	BcWH2_03635	573	5.8e-69	2	286	33	332	0.959459459459
GT4.hmm	160	BcWH2_03637	362	8.1e-25	8	158	186	335	0.9375
GT4.hmm	160	BcWH2_03639	425	1e-19	11	153	237	382	0.8875
GT2.hmm	170	BcWH2_03645	279	4e-16	3	147	6	151	0.847058823529
GT2.hmm	170	BcWH2_03647	639	7.2e-25	1	158	4	156	0.923529411765
GH9.hmm	418	BcWH2_03667	821	9.4e-36	4	358	341	767	0.846889952153
GH9.hmm	418	BcWH2_03720	836	3.8e-77	2	417	115	588	0.992822966507
CE4.hmm	130	BcWH2_03720	836	4.2e-17	5	125	617	749	0.923076923077
GH32.hmm	293	BcWH2_03734	533	2.8e-41	2	282	53	352	0.955631399317
GH32.hmm	293	BcWH2_03738	600	6.1e-101	1	287	141	434	0.976109215017
GH36.hmm	688	BcWH2_03745	729	1.9e-209	2	687	25	712	0.995639534884
GH65.hmm	372	BcWH2_03774	770	2.9e-134	1	369	322	700	0.989247311828
GH147.hmm	816	BcWH2_03782	855	0	3	816	18	837	0.996323529412
GH53.hmm	342	BcWH2_03783	394	3.5e-103	2	310	47	374	0.900584795322
GH2.hmm	752	BcWH2_03784	825	2.6e-115	27	484	23	607	0.607712765957
GH13_10.hmm	313	BcWH2_03789	942	2.7e-48	1	313	386	713	0.996805111821
GH133.hmm	372	BcWH2_03790	785	7.2e-64	8	371	272	624	0.975806451613
GH13_14.hmm	289	BcWH2_03810	665	3e-118	1	289	199	523	0.996539792388
PL6_1.hmm	347	BcWH2_03861	464	1e-105	13	344	39	378	0.953890489914
GH28.hmm	325	BcWH2_03865	457	1.4e-66	6	309	49	389	0.932307692308
GH97.hmm	631	BcWH2_03866	632	8.6e-147	7	630	18	628	0.987321711569
GH97.hmm	631	BcWH2_03867	648	1.6e-174	5	629	14	646	0.988906497623
GH31.hmm	427	BcWH2_03868	715	3.6e-90	2	427	196	627	0.995316159251
GH36.hmm	688	BcWH2_03869	722	1.4e-182	49	687	63	704	0.927325581395
GH105.hmm	332	BcWH2_03885	379	7.6e-73	12	331	67	377	0.960843373494
GH88.hmm	329	BcWH2_03887	407	6.1e-129	5	328	77	395	0.981762917933
GH2.hmm	752	BcWH2_03888	804	1.7e-96	27	465	16	627	0.582446808511
PL38.hmm	279	BcWH2_03889	383	9.4e-110	7	279	53	323	0.974910394265
GH105.hmm	332	BcWH2_03890	435	3.8e-75	9	331	98	429	0.969879518072
PL8_3.hmm	249	BcWH2_03891	723	6.9e-75	1	249	365	613	0.995983935743
GH95.hmm	722	BcWH2_03892	756	1.1e-58	101	539	92	527	0.606648199446
PL29.hmm	301	BcWH2_03893	518	7.1e-20	3	276	73	342	0.906976744186
PL29.hmm	301	BcWH2_03904	623	4e-20	10	275	83	354	0.880398671096
PL29.hmm	301	BcWH2_03905	819	8e-17	29	254	100	320	0.747508305648
GH2.hmm	752	BcWH2_03914	873	1.5e-120	22	488	23	676	0.619680851064
CE7.hmm	313	BcWH2_03915	402	6.5e-20	48	205	52	212	0.501597444089
CE1.hmm	227	BcWH2_03918	272	3.9e-51	1	218	31	261	0.955947136564
PL1_2.hmm	183	BcWH2_03934	581	7.6e-81	1	183	75	262	0.994535519126
GH23.hmm	135	BcWH2_03946	463	7.8e-23	13	125	303	458	0.82962962963
PL1_2.hmm	183	BcWH2_03956	464	1.5e-54	1	183	88	272	0.994535519126
GH105.hmm	332	BcWH2_03957	432	1.8e-88	8	331	72	414	0.972891566265
CE20.hmm	249	BcWH2_03971	829	2.1e-21	8	248	28	246	0.963855421687
GT2.hmm	170	BcWH2_04049	252	1.3e-30	2	168	10	176	0.976470588235
GT51.hmm	177	BcWH2_04069	781	6.9e-47	19	176	71	227	0.887005649718
GH25.hmm	177	BcWH2_04075	273	2.6e-52	1	177	75	250	0.994350282486
GT2.hmm	170	BcWH2_04096	322	2e-28	1	114	4	115	0.664705882353
GT2.hmm	170	BcWH2_04101	277	8e-27	1	152	27	178	0.888235294118
GH30_8.hmm	342	BcWH2_04116	546	1.2e-117	2	337	136	499	0.979532163743
GH10.hmm	303	BcWH2_04117	737	3.7e-17	95	301	504	733	0.679867986799
GH115.hmm	697	BcWH2_04123	859	5e-274	7	697	43	835	0.989956958393
GH28.hmm	325	BcWH2_04137	467	5.2e-85	5	310	73	449	0.938461538462
GH51.hmm	630	BcWH2_04140	514	4.5e-143	78	542	18	514	0.736507936508
GH146.hmm	503	BcWH2_04141	782	1.1e-222	1	503	33	541	0.998011928429
GH43_4.hmm	310	BcWH2_04148	631	9.3e-89	1	310	160	521	0.996774193548
GH43_4.hmm	310	BcWH2_04153	495	5.6e-98	1	310	53	365	0.996774193548
GH51.hmm	630	BcWH2_04154	652	4.4e-113	104	539	187	647	0.690476190476
PL8_3.hmm	249	BcWH2_04165	712	3e-112	1	249	342	594	0.995983935743
GH105.hmm	332	BcWH2_04166	369	7.7e-82	9	331	48	365	0.969879518072
GH88.hmm	329	BcWH2_04172	407	4.6e-129	2	329	60	402	0.993920972644
GH2.hmm	752	BcWH2_04173	892	7.4e-90	26	482	35	603	0.606382978723
GH2.hmm	752	BcWH2_04174	1122	9.2e-202	19	751	60	961	0.973404255319
GH109.hmm	399	BcWH2_04175	535	9.8e-163	2	398	79	490	0.992481203008
GH23.hmm	135	BcWH2_04284	326	4.5e-23	3	125	98	233	0.903703703704
PL33_1.hmm	155	BcWH2_04324	642	4.4e-62	2	152	431	577	0.967741935484
GH27.hmm	229	BcWH2_04341	463	2.4e-32	7	229	171	421	0.96943231441
CBM35.hmm	119	BcWH2_04342	140	1.2e-23	15	119	28	136	0.873949579832
GH97.hmm	631	BcWH2_04343	675	2.2e-234	4	630	17	661	0.992076069731
PL10_1.hmm	288	BcWH2_04349	707	1.9e-115	1	288	61	352	0.996527777778
CE8.hmm	288	BcWH2_04349	707	3.7e-29	13	240	405	637	0.788194444444
CE8.hmm	288	BcWH2_04352	509	1.8e-43	2	278	205	486	0.958333333333
GH2.hmm	752	BcWH2_04353	1007	1.9e-79	34	412	66	508	0.502659574468
GH3.hmm	216	BcWH2_04355	942	1.1e-64	3	215	150	375	0.981481481481
GH13.hmm	299	BcWH2_04412	616	1.1e-61	12	296	162	486	0.94983277592
GT4.hmm	160	BcWH2_04469	399	5e-29	11	148	225	361	0.85625
GH97.hmm	631	BcWH2_04475	718	1.7e-263	3	630	14	703	0.993660855784
GH3.hmm	216	BcWH2_04478	750	2.1e-72	2	216	92	315	0.990740740741
GH16_3.hmm	230	BcWH2_04480	452	2.1e-68	1	230	216	449	0.995652173913
GH20.hmm	337	BcWH2_04487	814	8.3e-125	8	336	162	528	0.973293768546
GH2.hmm	752	BcWH2_04499	939	1.6e-56	27	465	28	597	0.582446808511
GT51.hmm	177	BcWH2_04506	629	5.1e-43	10	159	421	572	0.841807909605
GH10.hmm	303	BcWH2_04511	772	3.4e-52	96	302	490	742	0.679867986799
GH35.hmm	307	BcWH2_04512	570	1.6e-34	1	196	34	234	0.635179153094
CE20.hmm	249	BcWH2_04513	556	2.3e-40	3	134	117	251	0.526104417671
CE20.hmm	249	BcWH2_04513	556	4.8e-44	123	248	426	551	0.502008032129
GH10.hmm	303	BcWH2_04515	927	4.4e-102	10	302	66	398	0.963696369637
GH43_12.hmm	281	BcWH2_04515	927	1.3e-113	2	280	430	723	0.989323843416
CBM91.hmm	200	BcWH2_04515	927	6.8e-40	13	180	752	925	0.835
GH43_1.hmm	310	BcWH2_04516	325	2.1e-162	2	310	8	318	0.993548387097
GH109.hmm	399	BcWH2_04517	326	2.7e-17	3	160	1	149	0.393483709273
GH67.hmm	669	BcWH2_04518	675	1e-267	64	665	48	639	0.898355754858
GH26.hmm	303	BcWH2_04521	360	1.3e-22	127	278	137	289	0.498349834983
GH43_11.hmm	292	BcWH2_04523	530	1.3e-148	1	292	4	294	0.996575342466
CBM91.hmm	200	BcWH2_04523	530	2.6e-58	4	199	322	529	0.975
GH26.hmm	303	BcWH2_04524	352	3e-20	133	286	136	292	0.50495049505
GH8.hmm	320	BcWH2_04528	417	4.5e-78	12	319	83	408	0.959375
CE6.hmm	99	BcWH2_04529	1074	1.1e-33	2	99	86	196	0.979797979798
GH95.hmm	722	BcWH2_04529	1074	3.6e-296	3	713	279	1010	0.983379501385
CE1.hmm	227	BcWH2_04530	293	1.9e-58	1	225	37	288	0.986784140969
GH5_21.hmm	259	BcWH2_04531	655	6.4e-112	2	259	67	351	0.992277992278
GH10.hmm	303	BcWH2_04532	371	1.9e-105	2	302	31	369	0.990099009901
GH10.hmm	303	BcWH2_04533	721	1.3e-46	96	302	456	716	0.679867986799
CE20.hmm	249	BcWH2_04539	641	8.4e-35	3	126	98	223	0.493975903614
CE20.hmm	249	BcWH2_04539	641	8.7e-46	122	247	405	530	0.502008032129
GH115.hmm	697	BcWH2_04540	835	3.5e-287	2	697	33	811	0.997130559541
GH31.hmm	427	BcWH2_04541	819	1.8e-143	1	427	222	718	0.997658079625
GH92.hmm	491	BcWH2_04552	764	1.1e-171	2	487	263	763	0.987780040733
GH130.hmm	296	BcWH2_04553	323	1e-94	1	296	20	318	0.996621621622
GH92.hmm	491	BcWH2_04555	758	2.2e-196	3	491	248	756	0.993890020367
GH92.hmm	491	BcWH2_04568	757	5.9e-194	3	491	244	752	0.993890020367
GH97.hmm	631	BcWH2_04569	669	1e-233	5	630	15	666	0.990491283677
GH92.hmm	491	BcWH2_04575	759	6.1e-184	2	491	230	737	0.995926680244
GH92.hmm	491	BcWH2_04578	744	2.5e-193	3	491	241	736	0.993890020367
GT5.hmm	472	BcWH2_04586	274	3.1e-47	1	225	6	241	0.474576271186
GH57.hmm	383	BcWH2_04588	473	2.3e-52	12	319	27	332	0.801566579634
GT4.hmm	160	BcWH2_04589	423	1.3e-33	5	155	240	387	0.9375
GH133.hmm	372	BcWH2_04590	646	5.5e-102	7	372	286	636	0.981182795699
CE12.hmm	210	BcWH2_04598	425	1.1e-70	1	209	175	379	0.990476190476
GH105.hmm	332	BcWH2_04599	375	4.9e-93	11	332	59	373	0.96686746988
GH42.hmm	371	BcWH2_04600	711	2e-124	2	370	37	411	0.991913746631
GH2.hmm	752	BcWH2_04607	991	6.9e-65	22	465	20	565	0.589095744681
PL11_1.hmm	583	BcWH2_04608	666	5.4e-268	2	574	52	657	0.981132075472
GH105.hmm	332	BcWH2_04609	468	1.9e-90	11	331	100	433	0.963855421687
CBM6.hmm	138	BcWH2_04612	948	4.9e-25	15	137	823	948	0.884057971014
GH31.hmm	427	BcWH2_04613	882	1.3e-139	9	427	345	768	0.978922716628
GH28.hmm	325	BcWH2_04614	461	1.5e-73	6	309	72	437	0.932307692308
GH95.hmm	722	BcWH2_04620	828	1.7e-289	4	716	30	766	0.986149584488
GH3.hmm	216	BcWH2_04621	786	5.9e-53	3	214	115	328	0.976851851852
CE1.hmm	227	BcWH2_04648	400	4.6e-28	9	216	170	386	0.911894273128
GH2.hmm	752	BcWH2_04669	949	5.2e-129	35	745	40	830	0.94414893617
GH2.hmm	752	BcWH2_04670	1082	3.2e-227	26	750	49	965	0.962765957447
GH137.hmm	340	BcWH2_04671	1421	2.5e-158	2	340	20	368	0.994117647059
GH2.hmm	752	BcWH2_04671	1421	1.4e-80	20	389	370	805	0.490691489362
CBM57.hmm	147	BcWH2_04671	1421	6.6e-44	2	147	1071	1232	0.986394557823
GH138.hmm	907	BcWH2_04672	899	0	1	907	1	899	0.998897464168
GH78.hmm	504	BcWH2_04673	735	6.2e-116	4	485	192	683	0.954365079365
GH141.hmm	527	BcWH2_04674	609	9.2e-231	2	527	12	570	0.996204933586
GH127.hmm	524	BcWH2_04675	698	2.3e-192	1	524	44	607	0.998091603053
GH95.hmm	722	BcWH2_04676	822	6.3e-293	3	714	27	760	0.984764542936
GH105.hmm	332	BcWH2_04677	398	2.6e-122	5	332	49	396	0.984939759036
GH140.hmm	412	BcWH2_04678	489	2.4e-176	1	412	36	462	0.997572815534
CBM67.hmm	176	BcWH2_04679	1288	2.1e-37	3	169	142	326	0.943181818182
GH78.hmm	504	BcWH2_04679	1288	2.5e-164	5	504	354	885	0.990079365079
GH33.hmm	342	BcWH2_04679	1288	8.1e-37	14	326	919	1271	0.912280701754
CE19.hmm	332	BcWH2_04680	653	4.9e-140	2	331	118	449	0.990963855422
GH28.hmm	325	BcWH2_04681	452	8.4e-96	9	309	54	423	0.923076923077
CBM67.hmm	176	BcWH2_04703	755	8.1e-37	13	172	175	344	0.903409090909
GH78.hmm	504	BcWH2_04703	755	1.4e-103	7	338	388	737	0.656746031746
GH143.hmm	556	BcWH2_04704	1107	2.5e-291	3	556	19	568	0.994604316547
GH142.hmm	479	BcWH2_04704	1107	1.3e-230	1	479	631	1099	0.997912317328
GH43_18.hmm	229	BcWH2_04705	309	1.4e-88	2	229	66	292	0.991266375546
PL1_2.hmm	183	BcWH2_04707	575	1.7e-65	1	183	134	324	0.994535519126
PL29.hmm	301	BcWH2_04714	1031	9.6e-22	31	275	98	329	0.810631229236
PL1_2.hmm	183	BcWH2_04715	560	3.4e-65	1	183	134	324	0.994535519126
GH2.hmm	752	BcWH2_04717	877	7.2e-95	26	492	42	620	0.619680851064
GH139.hmm	777	BcWH2_04718	738	0	46	776	1	736	0.939510939511
CE20.hmm	249	BcWH2_04719	477	4.8e-97	3	248	107	367	0.983935742972
GH106.hmm	824	BcWH2_04720	1095	7.5e-115	93	471	360	729	0.458737864078
PL40.hmm	873	BcWH2_04746	916	2.4e-266	5	846	2	908	0.963344788087
GH28.hmm	325	BcWH2_04760	492	2.5e-33	52	306	163	458	0.781538461538
GH116.hmm	363	BcWH2_04784	899	1.5e-37	1	361	438	769	0.99173553719
GH92.hmm	491	BcWH2_04789	742	2.1e-186	2	488	220	722	0.989816700611
CBM67.hmm	176	BcWH2_04804	733	1.3e-34	2	157	30	192	0.880681818182
GH78.hmm	504	BcWH2_04804	733	1.1e-81	23	504	232	717	0.954365079365
CE1.hmm	227	BcWH2_04840	702	2e-18	5	207	453	678	0.88986784141
GT2.hmm	230	BcWH2_04893	397	5.1e-23	1	228	51	268	0.986956521739
GT51.hmm	177	BcWH2_04930	244	5.5e-54	12	177	56	220	0.932203389831
GT26.hmm	171	BcWH2_04970	242	1.7e-31	2	170	49	218	0.982456140351
CBM51.hmm	134	BcWH2_05003	664	6.7e-35	11	134	42	165	0.917910447761
GH27.hmm	229	BcWH2_05003	664	8.7e-72	4	229	377	640	0.982532751092
GH2.hmm	752	BcWH2_05007	925	8.3e-80	49	612	48	864	0.748670212766
CE2.hmm	209	BcWH2_05012	367	2.6e-57	1	209	150	353	0.995215311005
GH127.hmm	524	BcWH2_05056	820	2.8e-212	1	524	48	579	0.998091603053
GH97.hmm	631	BcWH2_05058	908	1.5e-191	11	630	25	662	0.980982567353
GH43_34.hmm	280	BcWH2_05059	800	5e-82	1	280	31	304	0.996428571429
CBM32.hmm	124	BcWH2_05059	800	1.1e-21	7	122	334	451	0.927419354839
GH127.hmm	524	BcWH2_05060	801	3.3e-210	1	524	38	569	0.998091603053
CE1.hmm	227	BcWH2_05061	750	6.5e-16	12	208	508	717	0.863436123348
GH146.hmm	503	BcWH2_05066	664	6.9e-68	43	494	72	540	0.89662027833
GH130.hmm	296	BcWH2_05079	392	1.7e-91	2	295	50	361	0.989864864865
GH26.hmm	303	BcWH2_05080	375	2.9e-64	5	298	39	364	0.96699669967
GH26.hmm	303	BcWH2_05081	558	3.8e-26	1	108	141	247	0.353135313531
GH26.hmm	303	BcWH2_05081	558	6.1e-67	104	302	356	552	0.653465346535
GH5_2.hmm	237	BcWH2_05086	326	2.6e-94	2	236	50	283	0.987341772152
GH5_7.hmm	289	BcWH2_05087	428	1.3e-96	2	289	65	377	0.993079584775
CE7.hmm	313	BcWH2_05088	427	3.7e-84	10	312	123	419	0.964856230032
GH3.hmm	216	BcWH2_05090	759	3.3e-73	3	215	112	338	0.981481481481
GH3.hmm	216	BcWH2_05094	1046	8.4e-56	3	216	115	341	0.986111111111
GH3.hmm	216	BcWH2_05095	1000	3.3e-58	3	216	103	328	0.986111111111
GH43_12.hmm	281	BcWH2_05100	919	5.8e-108	2	281	68	362	0.992882562278
CBM91.hmm	200	BcWH2_05100	919	5.4e-51	6	188	400	584	0.91
GH10.hmm	303	BcWH2_05100	919	2.1e-111	2	302	585	918	0.990099009901
GH43_10.hmm	271	BcWH2_05101	519	3e-104	1	271	27	294	0.9963099631
CBM91.hmm	200	BcWH2_05101	519	9.3e-34	10	196	330	515	0.93
GH2.hmm	752	BcWH2_05121	976	2.2e-120	35	738	39	838	0.934840425532
PL1_2.hmm	183	BcWH2_05131	458	2e-76	2	183	74	257	0.989071038251
GH28.hmm	325	BcWH2_05136	473	3.6e-67	8	309	74	441	0.926153846154
GH105.hmm	332	BcWH2_05138	432	5.5e-91	9	331	70	411	0.969879518072
GH28.hmm	325	BcWH2_05143	507	2.4e-82	8	307	76	473	0.92
PL11.hmm	606	BcWH2_05144	609	3.5e-160	3	571	49	609	0.937293729373
GH106.hmm	824	BcWH2_05145	942	5.4e-289	5	823	24	936	0.992718446602
CE20.hmm	249	BcWH2_05146	843	6.3e-91	3	249	105	367	0.987951807229
GH105.hmm	332	BcWH2_05146	843	3.3e-119	13	331	507	842	0.957831325301
GH43_28.hmm	262	BcWH2_05152	574	1.6e-109	1	262	51	311	0.996183206107
CBM32.hmm	124	BcWH2_05152	574	1e-19	6	107	349	463	0.814516129032
GH43_16.hmm	311	BcWH2_05153	470	1e-96	3	311	29	321	0.990353697749
CBM6.hmm	138	BcWH2_05153	470	1.9e-28	15	137	341	469	0.884057971014
GH43_29.hmm	278	BcWH2_05154	456	2.9e-116	1	278	22	305	0.996402877698
CBM6.hmm	138	BcWH2_05154	456	2.8e-35	12	137	323	451	0.905797101449
GH43_10.hmm	271	BcWH2_05155	446	1.4e-76	1	232	34	252	0.852398523985
GH29.hmm	346	BcWH2_05171	491	2.2e-91	36	346	56	392	0.895953757225
GH105.hmm	332	BcWH2_05172	369	1.9e-85	8	331	48	366	0.972891566265
GH2.hmm	752	BcWH2_05173	704	2e-95	27	491	24	603	0.617021276596
GH109.hmm	399	BcWH2_05174	517	1.3e-158	2	397	61	471	0.989974937343
GH20.hmm	337	BcWH2_05177	559	7.4e-114	9	336	169	518	0.970326409496
GT2.hmm	170	BcWH2_05213	318	1.6e-17	1	114	10	128	0.664705882353
GH3.hmm	216	BcWH2_05221	774	1.5e-66	3	216	99	321	0.986111111111
GH3.hmm	216	BcWH2_05222	836	1.3e-64	5	216	176	404	0.976851851852
GH157.hmm	551	BcWH2_05226	647	0	1	551	22	563	0.998185117967
GH29.hmm	346	BcWH2_05248	436	1.3e-105	22	346	18	351	0.936416184971
GT2.hmm	170	BcWH2_05272	390	3.4e-16	1	166	57	223	0.970588235294
GH73.hmm	128	BcWH2_05301	308	2.3e-37	2	128	39	168	0.984375
CBM32.hmm	124	BcWH2_05431	1121	1.1e-17	13	123	917	1030	0.887096774194
GH105.hmm	332	BcWH2_05443	399	6.4e-71	9	330	63	396	0.96686746988
GH42.hmm	371	BcWH2_05446	690	5.1e-116	2	370	28	403	0.991913746631
GH3.hmm	216	BcWH2_05447	791	6.2e-64	3	213	139	361	0.972222222222
GH105.hmm	332	BcWH2_05448	383	2.1e-79	11	328	47	375	0.954819277108
