dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH5_e100	GH5_46:45	3.2.1.4:1	beta-glucan	256	Bu_00856	416	8.7e-133	3	255	94	347	0.984375
GH43_e199	GH43_31:69|GH43:7	-	-	260	Bu_00895	322	5.8e-152	1	260	43	301	0.996153846154
GH32_e11	GH32:18|CBM38:5	-	-	283	Bu_00956	494	1e-143	1	283	43	331	0.996466431095
GH53_e22	GH53:425|CBM61:12|GH35:1|CBM13:1|CBM10:1|CBM60:1|CBM32:1	3.2.1.89:3	arabinogalactan protein	284	Bu_00998	391	2e-123	1	279	47	369	0.978873239437
GH2_e137	GH2:343|CBM32:1|CBM67:1	3.2.1.23:2	beta-galactan	607	Bu_00999	825	1.2e-298	2	606	22	623	0.995057660626
CBM48_e14	CBM48:1142|GH13_14:1124|CBM41:557|GH13_32:70|CBM25:49|GH13_41:25|GH13:12|CBM20:10|CBM68:8|GH13_42:1|CBM0:1	3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2	glycogen	92	Bu_01026	665	6.5e-19	13	89	43	123	0.826086956522
GH13_e95	GH13_14:318|CBM48:209|CBM41:64|CBM68:5|GH13:2|GH133:1	3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	sucrose, starch, starch, starch	310	Bu_01026	665	2.8e-141	1	310	200	524	0.996774193548
GH23_e63	GH23:115	-	-	135	Bu_01063	326	1.2e-69	1	134	99	232	0.985185185185
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	Bu_01094	270	8.9e-21	12	201	50	256	0.917475728155
GH13_e102	GH13:48	3.2.1.54:1|3.2.1.135:1	sucrose, starch, starch	320	Bu_01214	616	1.4e-161	1	319	164	484	0.99375
GH16_e240	GH16_3:45|GH16:4|GH16_24:1|CBM88:1	3.2.1.39:1	beta-glucan	230	Bu_01232	478	7.8e-105	1	230	241	476	0.995652173913
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	Bu_01321	715	0	5	688	17	701	0.991291727141
GT3_e2	GT3:273|GT35:70	-	-	338	Bu_01494	553	4.6e-159	1	335	14	349	0.988165680473
GT2	GT2:21	-	-	222	Bu_01512	390	5.2e-108	1	221	47	267	0.990990990991
GT2	GT2:13	-	-	144	Bu_01514	344	1.4e-48	1	128	5	165	0.881944444444
GT2	GT2:10	-	-	130	Bu_01518	328	1.8e-44	1	113	7	120	0.861538461538
GT4_e163	GT4:5	-	-	142	Bu_01574	364	4.8e-61	1	138	196	337	0.964788732394
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	Bu_01613	717	0	7	689	17	699	0.989840348331
GT4_e1477	GT4:11	-	-	159	Bu_02121	389	2.4e-63	2	157	204	358	0.974842767296
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bu_02185	743	7.1e-217	3	493	242	735	0.991902834008
GT51_e160	GT51:316	-	-	185	Bu_02262	776	4e-87	1	185	58	240	0.994594594595
GT2	GT2:8|GT4:1	-	-	254	Bu_02317	295	4.4e-44	1	200	4	202	0.783464566929
GH92_e16	GH92:68	-	-	482	Bu_02539	721	4.8e-240	5	481	238	718	0.98755186722
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	Bu_02566	775	2.2e-275	2	509	247	753	0.996070726916
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	Bu_02598	850	1.2e-144	2	312	53	369	0.99358974359
CBM50_e27	CBM50:203|GH23:1	-	chitin, peptidoglycan	43	Bu_02691	289	1.5e-21	1	42	247	288	0.953488372093
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bu_02713	976	3.6e-212	2	494	239	726	0.995951417004
GH63_e19	GH63:43	-	-	345	Bu_02716	534	1.5e-202	1	345	98	442	0.997101449275
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bu_02718	773	3.4e-170	2	349	155	509	0.988603988604
GH105_e39	GH105:124|GH154:20|GH16_3:1|GH43_24:1	3.2.1.-:1	pectin	327	Bu_02752	375	6.5e-183	2	327	47	371	0.993883792049
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bu_02753	646	6.3e-81	1	275	85	316	0.996363636364
GH43_e159	GH43_19:262|GH43_34:245|GH43:3|GH43_29:2|GH146:2	3.2.1.55:3	xylan	275	Bu_02753	646	2.9e-98	1	274	347	639	0.992727272727
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	Bu_02754	648	0	5	632	18	646	0.990521327014
GH51_e47	GH51:642|GH43_34:9|CE6:3|GH43_18:3|GH43_22:3|GH43_4:3|GH43:2|GH43_29:2|CBM5:1|CBM66:1|GH0:1|CBM84:1|CBM0:1	3.2.1.55:5	arabinan	468	Bu_02755	847	3e-182	4	467	372	843	0.989316239316
GH127_e4	GH127:210	3.2.1.185:1	arabinogalactan protein	540	Bu_02756	663	7.7e-261	1	540	40	578	0.998148148148
GT19_e2	GT19:889	-	-	349	Bu_03035	381	3.7e-149	1	349	5	360	0.997134670487
GH2_e1	GH2:1541|CBM32:15|CBM51:13|CBM13:8|GH106:2|CBM67:2|GH33:1	3.2.1.23:35	beta-galactan	883	Bu_03156	1241	3.6e-183	30	553	49	572	0.592298980747
GH2_e159	GH2:17	-	-	392	Bu_03156	1241	7.7e-131	19	373	773	1127	0.90306122449
GH31_e94	GH31:154	3.2.1.177:4	xyloglucan	461	Bu_03160	796	2.8e-236	1	461	223	696	0.997830802603
GH125_e1	GH125:855|GH92:2	3.2.1.-:4	alpha-mannan	401	Bu_03202	487	2.4e-216	2	401	72	473	0.995012468828
GH26_e77	GH26:5	-	-	316	Bu_03227	394	8.7e-199	1	312	30	334	0.98417721519
GH63_e21	GH63:262	-	-	690	Bu_03241	669	1.2e-220	2	688	34	667	0.994202898551
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bu_03245	1047	0	8	866	69	915	0.990762124711
GH43_e302	GH43_28:123|CBM32:17|CBM0:5	-	-	264	Bu_03282	577	1.7e-128	1	263	54	316	0.992424242424
CBM32_e188	CBM32:17|GH43_28:17	-	host glycan	114	Bu_03282	577	2e-40	3	112	356	467	0.956140350877
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bu_03333	773	2.6e-94	1	221	101	320	0.990990990991
GT2	GT2:27|GT4:1	-	-	130	Bu_03396	248	8e-69	1	129	11	139	0.984615384615
GH9_e26	GH9:428|GH10:4|CBM4:2|CBM6:2|CBM8:2|CBM32:1	3.2.1.4:17|3.2.1.-:3|3.2.1.151:2	cellulose, beta-glucan, beta-glucan	451	Bu_03465	576	3.3e-182	3	450	113	567	0.991130820399
GH18_e225	GH18:12	-	-	315	Bu_03693	375	1.2e-190	2	315	51	364	0.993650793651
GH28_e132	GH28:8	-	-	340	Bu_03739	979	2.5e-95	1	340	84	424	0.997058823529
GH43_e194	GH43_9:661|GH28:6|GH43:2|GH43_8:1	3.2.1.55:2	xylan	271	Bu_03739	979	3.4e-130	1	270	507	777	0.992619926199
CBM91_e0	CBM91:670|GH43_9:669|GH28:5|GH43:1	-	xylan	181	Bu_03739	979	5.7e-56	6	181	808	978	0.966850828729
GH28_e133	GH28:82|PL11_1:1	3.2.1.67:1	pectin	363	Bu_03744	471	4.2e-191	1	360	78	434	0.988980716253
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bu_03747	547	2.8e-96	1	210	31	252	0.990521327014
CE4_e274	CE4:13|GT4:1	-	-	141	Bu_03747	547	9.8e-23	7	132	283	402	0.886524822695
GH3_e137	GH3:80|CBM35:1	-	-	209	Bu_03762	724	5.2e-107	1	208	61	268	0.99043062201
GH109_e7	GH109:31	-	-	390	Bu_03834	328	2e-17	18	181	24	185	0.417948717949
GH3_e98	GH3:174|CE6:1	3.2.1.21:2|3.2.1.37:1	beta-glucan, xylan	223	Bu_03886	942	5.4e-113	1	223	151	374	0.995515695067
GH30_e41	GH30_3:104|GH30:1	3.2.1.75:1	beta-glucan	426	Bu_00118	503	3e-233	2	426	76	502	0.995305164319
GH172_e19	GH172:30	-	-	120	Bu_00129	647	9.8e-35	3	104	105	204	0.841666666667
GH172_e19	GH172:30	-	-	120	Bu_00129	647	2e-39	1	120	264	499	0.991666666667
GH76_e42	GH76:132	3.2.1.101:2	alpha-mannan	309	Bu_00131	390	1.8e-134	1	308	64	369	0.993527508091
GH31_e32	GH31:70	-	-	418	Bu_00161	778	2.7e-221	1	418	315	732	0.997607655502
CBM48_e68	CBM48:192|CE0:190|CE6:12|GH10:3|CE1:2|GH62:1	3.1.1.73:1|3.2.1.55:1|3.2.1.8:1	glycogen	61	Bu_00220	398	3.5e-20	2	61	40	114	0.967213114754
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	Bu_00220	398	1.8e-53	2	206	164	393	0.990291262136
GH130_e6	GH130:437|CE2:1	2.4.1.281:5	beta-mannan	313	Bu_00292	390	3.4e-180	1	313	51	362	0.996805111821
GH26_e61	GH26:77|GH5_7:3|GH3:1	3.2.1.100:2|3.2.1.-:1	beta-mannan, beta-mannan	298	Bu_00293	316	4.7e-147	21	298	1	277	0.929530201342
GH5_e6	GH5_7:84|GH26:3|CE7:1	3.2.1.-:1	beta-mannan	313	Bu_00312	430	1.1e-163	1	313	67	379	0.996805111821
GH2_e20	GH2:323|GH53:7|CBM32:1	-	-	633	Bu_00315	814	4.1e-279	2	632	22	662	0.995260663507
GT2	GT2:60	-	-	266	Bu_00382	329	5.1e-134	1	266	5	271	0.996240601504
GH97_e27	GH97:56	-	-	640	Bu_00384	512	2.2e-249	133	640	1	510	0.7921875
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bu_00460	596	3.2e-19	1	44	33	75	0.977272727273
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bu_00460	596	2.8e-20	1	44	87	130	0.977272727273
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bu_00460	596	3.4e-19	1	44	166	210	0.977272727273
GH13_e113	GH13_38:338|GH13:1	3.2.1.20:2	sucrose, starch	375	Bu_00594	565	1.4e-177	1	375	34	400	0.997333333333
GT11_e33	GT11:22	-	-	246	Bu_00789	303	8.9e-114	1	245	28	290	0.991869918699
GT4_e2185	GT4:8	-	-	143	Bu_00793	427	1.3e-33	2	140	253	390	0.965034965035
GT9_e211	GT9:20	-	-	239	Bu_00803	332	6.3e-117	1	239	70	303	0.995815899582
GH43_e180	GH43_31:31	-	-	262	Bu_00894	322	4.6e-143	1	261	33	295	0.992366412214
GH9_e30	GH9:107|CE0:60|CE4:3	-	-	470	Bu_00942	836	6.8e-228	2	469	117	589	0.993617021277
CE4_e56	CE4:19	-	-	120	Bu_00942	836	7.2e-20	3	119	620	746	0.966666666667
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	Bu_00959	604	1.2e-141	3	313	143	445	0.981012658228
GH13_e188	GH13:17|CBM26:2	-	sucrose	286	Bu_01003	441	4.4e-141	1	284	47	329	0.98951048951
CE3_e27	CE3:21|CBM5:1|GH18:1	-	-	190	Bu_01067	248	5.9e-17	1	188	24	245	0.984210526316
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	Bu_01224	717	0	5	688	19	702	0.991291727141
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bu_01230	747	5e-105	1	222	91	312	0.995495495495
GH31_e94	GH31:154	3.2.1.177:4	xyloglucan	461	Bu_01289	783	1.3e-219	1	461	221	673	0.997830802603
GH13_e188	GH13:17|CBM26:2	-	sucrose	286	Bu_01322	445	1.2e-136	1	284	52	333	0.98951048951
GT2	GT2:308	-	-	168	Bu_01424	323	1.9e-75	1	167	11	177	0.988095238095
GT2	GT2:17	-	-	142	Bu_01576	331	1.8e-52	1	141	5	149	0.985915492958
GH66_e1	GH66:36	3.2.1.11:1	alpha-glucan	547	Bu_01611	601	0	1	546	51	601	0.99634369287
GH31_e40	GH31:43	3.2.1.11:1|2.4.1.-:1	-	451	Bu_01612	832	7.4e-266	1	451	233	683	0.9977827051
GT26_e25	GT26:100	-	-	173	Bu_01752	256	1.5e-79	3	173	67	238	0.982658959538
GT32_e79	GT32:10	-	-	76	Bu_01758	253	2.3e-41	1	75	22	96	0.973684210526
GT4_e2433	GT4:6	-	-	136	Bu_01883	360	3.4e-67	2	136	175	309	0.985294117647
GH24_e69	GH24:62	-	-	124	Bu_02084	159	1.2e-67	1	124	30	153	0.991935483871
GT26_e4	GT26:57	-	-	165	Bu_02112	232	1.3e-90	1	165	54	218	0.993939393939
GT4_e1477	GT4:11	-	-	159	Bu_02116	393	1.3e-16	3	139	207	336	0.85534591195
GH130_e13	GH130:541	2.4.1.319:4|2.4.1.320:2	beta-mannan, beta-mannan	300	Bu_02173	323	5.6e-150	1	299	21	318	0.993333333333
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bu_02175	756	2.3e-217	2	493	247	754	0.993927125506
GH18_e406	GH18:353|CBM13:3	3.2.1.96:7	host glycan	226	Bu_02177	660	7.5e-74	2	226	205	445	0.991150442478
GH108_e40	GH108:71	-	-	87	Bu_02238	174	2.1e-39	2	86	11	98	0.965517241379
GT4_e2692	GT4:9	-	-	147	Bu_02306	410	6.7e-56	2	136	233	367	0.91156462585
GH33_e14	GH33:62	-	-	363	Bu_02338	543	4.5e-187	1	363	166	529	0.997245179063
GT2	GT2:37	-	-	164	Bu_02443	276	8.7e-57	1	164	8	169	0.993902439024
GH76_e42	GH76:132	3.2.1.101:2	alpha-mannan	309	Bu_02535	409	3.4e-134	7	307	84	384	0.970873786408
GH125_e1	GH125:855|GH92:2	3.2.1.-:4	alpha-mannan	401	Bu_02536	489	1.9e-215	1	401	73	475	0.997506234414
GH125_e1	GH125:855|GH92:2	3.2.1.-:4	alpha-mannan	401	Bu_02568	494	8.8e-213	2	401	80	480	0.995012468828
GH109_e5	GH109:463	-	-	399	Bu_02588	512	1.8e-186	1	397	63	472	0.992481203008
GH3_e27	GH3:41|GH2:1	-	-	224	Bu_02603	736	2.2e-137	1	223	103	325	0.991071428571
GH2_e97	GH2:72	-	-	674	Bu_02605	906	1.2e-285	3	673	25	691	0.994065281899
GH97_e1	GH97:229	3.2.1.22:1	alpha-glucan	639	Bu_02607	664	3e-293	6	638	19	661	0.989045383412
GH51_e47	GH51:642|GH43_34:9|CE6:3|GH43_18:3|GH43_22:3|GH43_4:3|GH43:2|GH43_29:2|CBM5:1|CBM66:1|GH0:1|CBM84:1|CBM0:1	3.2.1.55:5	arabinan	468	Bu_02757	649	2.6e-197	3	466	179	643	0.989316239316
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bu_02758	1031	0	4	865	55	904	0.994226327945
GH43_e236	GH43_24:328|GH16_3:32|CBM13:6|GH30_5:6|GH43_19:6|CBM66:1|GH105:1|GH16:1|GH35:1	-	-	288	Bu_02767	383	1.7e-137	4	288	62	349	0.986111111111
GT5_e28	GT5:878	-	-	225	Bu_02811	274	2.1e-107	1	224	7	231	0.991111111111
GH57_e10	GH57:204	-	-	319	Bu_02813	471	7.8e-171	1	319	7	325	0.996865203762
GH116_e6	GH116:81|CBM38:16	-	-	351	Bu_02848	853	6.8e-170	2	351	423	783	0.994301994302
GH23_e209	CBM50:31|GH23:31	-	-	140	Bu_03042	438	4.9e-71	1	140	137	276	0.992857142857
CBM50_e207	CBM50:163|GH23:159	-	chitin, peptidoglycan	42	Bu_03042	438	1.7e-20	1	42	396	437	0.97619047619
GH30_e67	GH30_4:32	3.2.1.38:1	beta-fucosides	491	Bu_03108	535	8.4e-246	1	491	45	532	0.997963340122
GH43_e55	GH43_28:215|CBM32:62	-	-	269	Bu_03170	699	1.9e-123	1	269	173	438	0.996282527881
CBM32_e176	CBM32:54|GH43_28:54	-	host glycan	112	Bu_03170	699	1.8e-41	5	112	485	592	0.955357142857
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bu_03175	778	6.4e-106	1	222	101	325	0.995495495495
GH144_e1	GH144:450|GH3:1	3.2.1.71:1|3.2.1.214:1	beta-glucan, beta-glucan	412	Bu_03177	444	8.8e-213	1	411	30	440	0.995145631068
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bu_03242	1078	0	2	866	80	943	0.997690531178
GH43_e302	GH43_28:123|CBM32:17|CBM0:5	-	-	264	Bu_03281	578	1.7e-128	1	263	53	314	0.992424242424
CBM32_e188	CBM32:17|GH43_28:17	-	host glycan	114	Bu_03281	578	3.6e-38	2	113	356	468	0.973684210526
GH3_e7	GH3:152	-	-	222	Bu_03284	756	1.7e-107	1	222	105	329	0.995495495495
GH144_e5	GH144:262	-	-	401	Bu_03286	443	1e-208	1	400	33	435	0.995012468828
GH172_e6	GH172:45	-	-	254	Bu_03292	394	6.2e-136	2	254	96	348	0.992125984252
GH172_e8	GH172:31	-	-	229	Bu_03376	696	4e-100	1	229	288	525	0.995633187773
GT4_e946	GT4:88	-	-	151	Bu_03565	408	2e-60	1	150	226	375	0.986754966887
GT4_e1739	GT4:7	-	-	148	Bu_03566	405	2.2e-63	1	147	228	375	0.986486486486
GT4_e779	GT4:21	-	-	147	Bu_03612	398	6.5e-61	2	146	220	364	0.979591836735
CE4_e274	CE4:13|GT4:1	-	-	141	Bu_03614	229	6.3e-21	4	140	80	206	0.964539007092
GH115_e4	GH115:122	3.2.1.-:1	arabinogalactan protein	758	Bu_03736	780	0	3	757	23	775	0.994722955145
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	Bu_03745	778	3.8e-219	9	715	22	714	0.984658298466
GH2_e80	GH2:380	3.2.1.25:4	beta-mannan	707	Bu_03766	840	0	3	705	8	718	0.992927864215
GH55_e1	GH55:28	-	-	577	Bu_03910	1004	0	1	577	37	626	0.998266897747
