Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
Bu_00986	N	N	N	GH1	N	1
Bu_01083	N	N	N	GT4	N	1
Bu_01121	N	N	N	GH43_3	Y(1-37)	1
Bu_01149	N	N	N	GT106	N	1
Bu_01160	N	N	N	CE15	Y(1-23)	1
Bu_01209	N	N	N	GH101	N	1
Bu_01229	N	N	N	GH13_31	N	1
Bu_01387	N	N	N	GT2	N	1
Bu_01658	N	N	N	GT4	N	1
Bu_01674	N	N	N	GH78	N	1
Bu_01689	N	N	N	GT83	N	1
Bu_01707	N	N	N	GH28	N	1
Bu_01770	N	N	N	GT4	N	1
Bu_01795	N	N	N	GH117	N	1
Bu_01802	N	N	N	GT30	N	1
Bu_01868	N	N	N	GT2	N	1
Bu_01881	N	N	N	GT0	N	1
Bu_01903	N	N	N	GH28	N	1
Bu_01916	N	N	N	GT2	N	1
Bu_01939	N	N	N	GT1	N	1
Bu_02111	N	N	N	GT0	N	1
Bu_02117	N	N	N	GT0	N	1
Bu_02120	N	N	N	GT4	N	1
Bu_02268	N	N	N	GH13_11	N	1
Bu_02286	N	N	N	GT58	N	1
Bu_02307	N	N	N	GT0	N	1
Bu_02311	N	N	N	GT4	N	1
Bu_02333	N	N	N	GH28	N	1
Bu_02406	N	N	N	GH101	N	1
Bu_02469	N	N	N	GT0	N	1
Bu_02472	N	N	N	GT0	N	1
Bu_02529	N	N	N	GH2	Y(1-24)	1
Bu_02540	N	N	N	GH43	Y(1-23)	1
Bu_02565	N	N	N	GH2	N	1
Bu_02610	N	N	N	GH117	Y(1-20)	1
Bu_02799	N	N	N	GH23	N	1
Bu_02950	N	N	N	GT0	N	1
Bu_03097	N	N	N	GH13_30	N	1
Bu_03125	N	N	N	GH23	N	1
Bu_03266	N	N	N	CBM50	N	1
Bu_03293	N	N	N	CBM38	Y(1-26)	1
Bu_03394	N	N	N	GT0	N	1
Bu_03507	N	N	N	GT2	N	1
Bu_03541	N	N	N	GT2	N	1
Bu_03567	N	N	N	GT0	N	1
Bu_03598	N	N	N	CE8	N	1
Bu_03608	N	N	N	GT0	N	1
Bu_03610	N	N	N	GT4	N	1
Bu_03617	N	N	N	GT2	N	1
Bu_03684	N	N	N	GH13_31	N	1
Bu_03823	N	N	N	GH6	N	1
Bu_03848	N	N	N	GH39	N	1
Bu_03919	N	N	N	GH5_11	N	1
