Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bv_02811	QQY37484.1|GH142|GH143	100.0	1103	0	0	1	1103	1	1103	0.0e+00	2344.3
Bv_02812	QQY37483.1|GH78	100.0	918	0	0	1	918	1	918	0.0e+00	1907.5
Bv_02813	ABR40382.1|GH28	100.0	443	0	0	1	443	4	446	1.9e-249	865.1
Bv_02814	ABR40383.1|CE19	100.0	446	0	0	1	446	1	446	4.2e-265	917.1
Bv_02857	ABR40424.1|GH133	100.0	646	0	0	1	646	1	646	0.0e+00	1343.9
Bv_02858	ABR40425.1|GT4	100.0	421	0	0	1	421	1	421	1.2e-256	889.0
Bv_02859	ABR40426.1|GH57	100.0	430	0	0	1	430	1	430	2.7e-254	881.3
Bv_02862	QOF98253.1|GT2	60.5	420	166	0	4	423	6	425	8.0e-157	557.4
Bv_02877	CBA03971.1|GT30	52.1	403	184	3	3	401	2	399	5.2e-112	408.7
Bv_02985	QEW37080.1|GT5	100.0	274	0	0	1	274	1	274	1.2e-158	562.8
Bv_02997	ABR40549.1|GH2	100.0	874	0	0	1	874	1	874	0.0e+00	1776.9
Bv_03002	QEW37064.1|PL1_2	100.0	577	0	0	1	577	1	577	0.0e+00	1209.5
Bv_03004	QQY37303.1|PL1_2	100.0	560	0	0	1	560	1	560	0.0e+00	1129.8
Bv_03018	ABR40570.1|GH31	100.0	748	0	0	1	748	1	748	0.0e+00	1602.0
Bv_03019	ABR40571.1|GH141	100.0	663	0	0	1	663	9	671	0.0e+00	1390.6
Bv_03034	QQN33861.1|GT0	58.0	381	147	5	4	383	3	371	9.3e-120	434.1
Bv_03036	QQY37274.1|GT0	100.0	388	0	0	1	388	1	388	6.5e-230	800.0
Bv_03038	ABR40589.1|GT2	100.0	321	0	0	1	321	1	321	1.6e-186	655.6
Bv_03042	ABR40593.1|GT2	100.0	270	0	0	1	270	1	270	1.3e-155	552.7
Bv_03068	QQY37245.1|GH95	100.0	819	0	0	1	819	1	819	0.0e+00	1682.5
Bv_03078	ABR40627.1|GT1	100.0	375	0	0	1	375	1	375	7.0e-221	770.0
Bv_03082	CAD7245033.1|GT58	62.6	508	148	6	5	505	1054	1526	1.2e-167	593.6
Bv_03123	ABR40671.1|GH13_14	100.0	664	0	0	1	664	1	664	0.0e+00	1365.5
Bv_03134	QQY37182.1|CBM50	100.0	602	0	0	1	602	1	602	0.0e+00	1199.5
Bv_03193	QCW79542.1|GH101	54.5	462	204	1	54	509	607	1068	1.3e-145	520.4
Bv_03248	AVI59029.1|GT2	46.6	438	226	4	1	437	1	431	5.1e-106	388.7
Bv_03301	QQY37044.1|GT11	100.0	281	0	0	1	281	1	281	5.5e-170	600.5
Bv_03315	ALR08738.2|GT83	43.4	588	317	7	3	580	2	583	9.5e-140	501.1
Bv_03340	QQY37011.1|GH20	100.0	768	0	0	1	768	6	773	0.0e+00	1587.8
Bv_03353	ABR40887.1|GH15	100.0	595	0	0	1	595	1	595	0.0e+00	1236.5
Bv_03354	ABR40888.1|GT20	100.0	750	0	0	1	750	1	750	0.0e+00	1528.5
Bv_03396	AGL63717.2|GT4	49.8	650	302	9	191	837	107	735	4.5e-167	592.4
Bv_03418	QQY36939.1|GH13_8	100.0	675	0	0	1	675	1	675	0.0e+00	1427.2
Bv_03432	QQY44148.1|GT51	100.0	775	0	0	1	775	1	775	0.0e+00	1567.7
Bv_03437	AMJ20543.1|GH13_11	49.5	426	195	3	1	423	1	409	1.6e-112	410.2
Bv_03440	QEW36541.1|GT51	100.0	240	0	0	1	240	1	240	4.6e-133	477.6
Bv_03454	CAG7883609.1|GT1	55.4	901	369	5	18	916	170	1039	4.2e-275	951.4
Bv_03484	QQY36875.1|GH0	100.0	208	0	0	1	208	1	208	3.4e-116	421.4
Bv_03541	QQY36825.1|GT26	100.0	237	0	0	1	237	1	237	9.1e-134	479.9
Bv_03542	ABR41067.1|GT4	100.0	364	0	0	1	364	1	364	8.3e-211	736.5
Bv_03545	QQY36822.1|GT2	100.0	344	0	0	1	344	1	344	1.9e-196	688.7
Bv_03547	QJR77133.1|GT11	100.0	275	0	0	1	275	1	275	9.8e-164	579.7
Bv_03549	QQY36818.1|GT2	100.0	296	0	0	1	296	1	296	1.7e-174	615.5
Bv_03612	QUT57770.1|GT35	100.0	852	0	0	1	852	1	852	0.0e+00	1793.9
Bv_03659	ALK85686.1|GT35	100.0	854	0	0	1	854	4	857	0.0e+00	1775.8
Bv_03660	QUT57726.1|GT3	100.0	556	0	0	1	556	1	556	0.0e+00	1152.1
Bv_03892	AMJ18631.1|GT2	48.9	1181	557	17	9	1168	3	1158	2.8e-308	1062.0
Bv_03910	CAD7235639.1|GT2	43.4	542	298	6	10	549	135	669	1.8e-130	470.3
Bv_03923	AXG45674.1|GH6	43.1	685	378	4	159	841	180	854	6.3e-124	449.1
Bv_03943	QQY40257.1|CE20	100.0	623	0	0	1	623	16	638	0.0e+00	1309.7
Bv_03951	QQY44527.1|GH2	100.0	679	0	0	1	679	1	679	0.0e+00	1436.8
Bv_03967	QQY40241.1|GT2	100.0	385	0	0	1	385	1	385	5.7e-226	786.9
Bv_04013	CAE6204650.1|GH28	49.8	600	291	4	2	592	745	1343	3.2e-175	619.0
Bv_04030	ALK84497.1|GT26	88.1	270	32	0	1	270	189	458	1.2e-145	519.6
Bv_04031	ABR41527.1|GT26	100.0	238	0	0	1	238	1	238	4.1e-142	507.7
Bv_04032	ABR41528.1|GT4	100.0	373	0	0	1	373	1	373	4.2e-218	760.8
Bv_04033	ABR41529.1|GT0	100.0	299	0	0	1	299	1	299	1.8e-179	632.1
Bv_04034	QQY40181.1|GT4	100.0	387	0	0	1	387	1	387	1.7e-225	785.4
Bv_04035	QQY40180.1|GT2	100.0	267	0	0	1	267	11	277	2.4e-151	538.5
Bv_04037	ABR41533.1|GT4	100.0	415	0	0	1	415	1	415	3.6e-250	867.5
Bv_04048	CAE6110940.1|CE8	44.5	555	267	11	32	576	264	787	2.7e-123	446.4
Bv_04068	ABR41564.1|GT2	100.0	301	0	0	1	301	1	301	1.1e-176	622.9
Bv_04069	QEW35922.1|GT2	100.0	374	0	0	1	374	1	374	1.4e-208	729.2
Bv_04070	ABR41566.1|GT2	100.0	386	0	0	1	386	1	386	2.6e-215	751.5
Bv_04072	ABR41568.1|GT111	100.0	274	0	0	1	274	1	274	7.5e-164	580.1
Bv_04073	QEW35918.1|GT2	100.0	315	0	0	1	315	1	315	3.1e-182	641.3
Bv_04074	QQY40142.1|GT2	100.0	271	0	0	1	271	1	271	1.3e-155	552.7
Bv_04075	ABR41571.1|GT0	100.0	305	0	0	1	305	1	305	5.6e-176	620.5
Bv_04078	QQY40138.1|GT4	100.0	393	0	0	1	393	1	393	5.8e-234	813.5
Bv_04079	QQY40137.1|GT2	100.0	316	0	0	1	316	1	316	9.5e-187	656.4
Bv_04080	ABR41577.1|GT2	100.0	341	0	0	1	341	1	341	1.1e-196	689.5
Bv_04081	QQY40135.1|GT4	100.0	381	0	0	1	381	1	381	2.3e-227	791.6
Bv_04082	ABR41579.1|GT4	100.0	383	0	0	1	383	1	383	1.5e-226	788.9
Bv_04083	QVJ80687.1|GT4	50.5	374	176	3	4	377	5	369	6.1e-108	394.8
Bv_04084	ABR41581.1|GT4	100.0	399	0	0	1	399	1	399	6.9e-235	816.6
Bv_04086	QQY40131.1|GT2	100.0	280	0	0	1	280	1	280	7.2e-162	573.5
Bv_04087	ABR41584.1|GT4	100.0	372	0	0	1	372	1	372	2.6e-215	751.5
Bv_04088	ABR41585.1|GT2	100.0	401	0	0	1	401	1	401	1.2e-229	799.3
Bv_04090	AAO76290.1|GT2	32.6	910	306	7	8	613	429	1335	2.6e-124	449.9
Bv_04093	ABM98857.2|GT4	59.7	305	123	0	2	306	7	311	3.4e-112	408.7
Bv_04097	QQY40120.1|GH13_38	100.0	565	0	0	1	565	1	565	0.0e+00	1199.9
Bv_04102	AAO76290.1|GT2	37.0	679	381	5	147	780	659	1335	1.6e-126	457.6
Bv_04125	ABR41621.1|GT4	100.0	371	0	0	1	371	1	371	3.2e-218	761.1
Bv_04126	QQY40094.1|GT4	100.0	360	0	0	15	374	1	360	5.6e-194	680.6
Bv_04132	QQY40090.1|GT2	100.0	315	0	0	1	315	1	315	1.1e-179	632.9
Bv_04158	QQY40066.1|CBM0	100.0	679	0	0	1	679	1	679	0.0e+00	1411.4
Bv_04159	ABR41654.1|GH29	100.0	449	0	0	1	449	1	449	3.8e-274	947.2
Bv_04161	ALK86132.1|GH51	100.0	507	0	0	1	507	6	512	1.6e-308	1061.6
Bv_04167	CAN65674.1|GH28	41.7	545	288	7	73	613	111	629	3.7e-121	439.5
Bv_04240	ALK86214.1|CE9	100.0	387	0	0	1	387	24	410	8.2e-225	783.1
Bv_04241	ABR41736.1|GH2	100.0	834	0	0	1	834	1	834	0.0e+00	1761.5
Bv_04242	QUT57060.1|GH92	100.0	750	0	0	1	750	1	750	0.0e+00	1574.3
Bv_04243	QUT57059.1|GH20	100.0	684	0	0	1	684	1	684	0.0e+00	1396.3
Bv_04245	QUT57057.1|GH20	100.0	774	0	0	1	774	1	774	0.0e+00	1588.9
Bv_04246	VTZ55336.1|GH2	100.0	855	0	0	1	855	1	855	0.0e+00	1768.4
Bv_04247	QUT57055.1|CE20	100.0	687	0	0	1	687	1	687	0.0e+00	1436.8
Bv_04249	ABR41744.1|GH20	100.0	668	0	0	1	668	1	668	0.0e+00	1410.6
Bv_04250	ABR41745.1|GH33	100.0	546	0	0	1	546	1	546	0.0e+00	1092.4
Bv_04258	ABR41752.1|GH171	100.0	386	0	0	1	386	1	386	8.5e-230	799.7
