dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH28_e139	GH28:134|GH43_18:1	3.2.1.173:1	pectin	371	Bv_00191	494	1e-178	1	370	81	451	0.99460916442
GH29_e82	GH29:196	-	-	399	Bv_00226	548	2e-191	2	399	35	434	0.994987468672
GH146_e0	GH146:409|GH97:3|GH43_19:1|GH43_34:1|CBM13:1	3.2.1.185:1	arabinan	511	Bv_00516	783	1.4e-248	1	511	36	544	0.998043052838
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	Bv_00521	782	2.9e-148	1	313	33	344	0.993630573248
CBM32_e42	CBM32:247|GH35:243|GH43_24:9	-	host glycan	74	Bv_00521	782	6.1e-34	2	72	707	777	0.945945945946
GH43_e236	GH43_24:328|GH16_3:32|CBM13:6|GH30_5:6|GH43_19:6|CBM66:1|GH105:1|GH16:1|GH35:1	-	-	288	Bv_00534	380	3.7e-141	1	288	53	347	0.996527777778
GH43_e194	GH43_9:661|GH28:6|GH43:2|GH43_8:1	3.2.1.55:2	xylan	271	Bv_00535	818	5.8e-122	2	271	26	289	0.992619926199
CBM91_e36	CBM91:62|GH43_9:59|GH43_19:31|GH43:3|GH43_34:2	-	xylan	176	Bv_00535	818	1.6e-64	1	175	311	485	0.988636363636
GH43_e186	GH43_19:87|GH43_9:78|GH43_34:6|GH97:3|GH43:3|GH43_18:1	-	-	231	Bv_00535	818	6.6e-94	1	231	538	793	0.995670995671
GH105_e39	GH105:124|GH154:20|GH16_3:1|GH43_24:1	3.2.1.-:1	pectin	327	Bv_00540	771	4.4e-178	2	327	49	373	0.993883792049
GH154_e2	GH154:70|GH105:20|GH16_3:1	-	-	361	Bv_00540	771	1.2e-202	1	360	382	742	0.994459833795
GH20_e135	GH20:148|CBM0:1	-	-	355	Bv_00564	771	1.3e-167	1	354	155	512	0.994366197183
GH29_e7	GH29:294	3.2.1.111:1	host glycan	366	Bv_00586	170	3.3e-66	4	141	32	167	0.374316939891
GH30_e10	GH30_6:6	-	-	451	Bv_00615	504	0	1	451	44	494	0.9977827051
GH23_e63	GH23:115	-	-	135	Bv_00633	332	3.3e-69	1	134	105	238	0.985185185185
GH18_e37	GH18:97	-	-	235	Bv_00645	352	7.1e-106	1	233	59	309	0.987234042553
GH97_e10	GH97:90|CBM20:3	3.2.1.20:1	alpha-glucan	656	Bv_00648	671	0	3	656	15	667	0.995426829268
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	Bv_00653	770	9.5e-278	2	509	243	749	0.996070726916
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bv_00657	740	2.8e-216	3	493	241	734	0.991902834008
GH27_e3	GH27:150|CBM35:84	3.2.1.22:1	alpha-galactan	234	Bv_00669	535	1e-108	1	233	135	369	0.991452991453
CBM35_e26	CBM35:84|GH27:84	3.2.1.22:1	xylan, beta-mannan, beta-galactan	104	Bv_00669	535	9.1e-41	3	103	429	530	0.961538461538
GT4_e1477	GT4:11	-	-	159	Bv_00727	389	2.4e-63	2	157	204	358	0.974842767296
GH36_e24	GH36:283|CBM51:3	3.2.1.22:2	alpha-galactan	680	Bv_00766	718	0	1	680	28	701	0.998529411765
GH2_e98	GH2:93|CBM32:77	-	-	676	Bv_00772	980	0	1	675	36	712	0.997041420118
CBM32_e133	CBM32:79|GH2:75|GH20:1	-	host glycan	112	Bv_00772	980	2.2e-41	2	111	727	836	0.973214285714
GH30_e42	GH30_4:128	3.2.1.38:1	beta-fucosides	479	Bv_00877	521	5.4e-207	2	478	26	519	0.993736951983
GT4_e1579	GT4:9	-	-	147	Bv_00924	371	3.2e-72	1	147	188	334	0.993197278912
GT4_e1535	GT4:69	-	-	146	Bv_00925	420	4.4e-64	1	145	239	383	0.986301369863
GT2	GT2:27|GT4:1	-	-	130	Bv_00926	248	8.8e-65	1	130	12	141	0.992307692308
GT2	GT2:106	-	-	141	Bv_01066	397	4.7e-61	1	140	20	159	0.985815602837
GH36_e10	GH36:169	-	-	174	Bv_01085	691	6.7e-82	1	174	142	315	0.994252873563
GT2	GT2:6	-	-	167	Bv_01105	299	1.8e-91	1	167	6	172	0.994011976048
CE4_e140	CE4:231	-	-	111	Bv_01147	203	5.9e-54	2	110	24	132	0.972972972973
GH97_e1	GH97:229	3.2.1.22:1	alpha-glucan	639	Bv_01167	907	5.9e-275	4	638	24	661	0.992175273865
GH146_e2	GH146:9	-	-	577	Bv_01177	1118	0	1	576	162	737	0.996533795494
GH29_e30	GH29:1257|CBM32:104|CBM0:3|GH33:3|CBM6:1|CBM9:1|CE3:1|GH136:1|GH0:1|CBM47:1|GT1:1	3.2.1.111:8|3.2.1.51:3	host glycan, host glycan	301	Bv_01294	627	4.4e-137	2	299	36	348	0.986710963455
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bv_01294	627	1.5e-23	4	108	371	471	0.954128440367
CBM20_e2	CBM20:404|GH77:401	2.4.1.25:4	starch	93	Bv_01440	892	7.5e-19	8	88	134	214	0.860215053763
GH77_e22	GH77:485|CBM20:400	2.4.1.25:5	starch	646	Bv_01440	892	0	1	645	243	886	0.996904024768
GT4_e1477	GT4:11	-	-	159	Bv_01606	393	1.3e-16	3	139	207	336	0.85534591195
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	Bv_01726	655	2.6e-132	4	313	163	473	0.977848101266
GT2	GT2:75	-	-	140	Bv_01792	269	5.9e-55	1	138	8	149	0.978571428571
GT2	GT2:10	-	-	181	Bv_01797	272	8.8e-93	1	181	7	186	0.994475138122
GH43_e173	GH43_18:113|GH29:4|CBM42:1|GH43_20:1|GH28:1|PL1_2:1	3.2.1.55:2	xylan	227	Bv_01860	334	2.1e-102	1	226	85	312	0.991189427313
GH2_e42	GH2:49|GH31:1	3.2.1.37:1	xylan	458	Bv_01878	1009	7.5e-214	1	458	69	528	0.997816593886
CE19_e3	CE19:9	-	pectin	328	Bv_01884	386	2.2e-17	4	293	59	385	0.881097560976
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bv_01885	574	1.5e-98	1	210	25	255	0.990521327014
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	Bv_01885	574	1e-128	1	285	272	553	0.993006993007
GT19_e2	GT19:889	-	-	349	Bv_01985	379	1.4e-149	1	349	5	361	0.997134670487
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bv_02091	208	1.5e-29	123	210	10	97	0.412322274882
PL27_e0	PL27:44	4.2.2.-:3	-	607	Bv_02217	704	1.5e-268	2	607	77	699	0.996705107084
CBM35_e36	CBM35:13	-	xylan, beta-mannan, beta-galactan	113	Bv_02222	664	4.5e-56	1	113	531	643	0.991150442478
GH43_e310	GH43_3:45	3.2.1.146:1	beta-galactan	288	Bv_02295	333	6.6e-137	2	288	36	318	0.993055555556
GH73_e88	GH73:188|CBM50:180	-	-	129	Bv_02409	297	2.4e-64	2	128	41	167	0.976744186047
CBM50_e698	CBM50:301|GH73:300	-	chitin, peptidoglycan	40	Bv_02409	297	7.5e-16	1	40	199	238	0.975
CBM50_e698	CBM50:301|GH73:300	-	chitin, peptidoglycan	40	Bv_02409	297	1.3e-16	1	40	255	295	0.975
GH29_e70	GH29:194	3.2.1.51:58	host glycan	340	Bv_02506	494	5.6e-139	3	340	23	371	0.991176470588
GT2	GT2:65	-	-	132	Bv_02676	823	6.8e-67	1	132	250	380	0.992424242424
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	Bv_02723	1324	4.3e-47	2	178	144	332	0.94623655914
GH78_e2	GH78:144|GH33:56|CBM67:6	3.2.1.40:1|3.2.1.-:1	alpha-rhamnoside	517	Bv_02723	1324	1.7e-235	4	517	361	891	0.992263056093
GH33_e82	GH33:118|GH78:56	3.2.1.40:1|3.2.1.-:1	pectin	297	Bv_02723	1324	2.3e-145	1	297	949	1307	0.996632996633
GH127_e5	GH127:146	3.2.1.-:2	carrageenan	539	Bv_02724	701	7.3e-271	1	539	45	608	0.99814471243
GH138_e1	GH138:46	-	-	896	Bv_02765	901	0	10	895	25	900	0.987723214286
GH2_e1	GH2:1541|CBM32:15|CBM51:13|CBM13:8|GH106:2|CBM67:2|GH33:1	3.2.1.23:35	beta-galactan	883	Bv_02775	1056	2e-301	29	883	44	940	0.967157417894
GH106_e44	GH106:112|GH137:2|GH29:1	3.2.1.40:1	pectin	763	Bv_02777	1076	0	3	761	361	1071	0.993446920052
GH139_e0	GH139:121	3.2.1.-:1	pectin	768	Bv_02779	743	0	11	766	11	739	0.983072916667
CE19_e0	CE19:46|GH28:1	3.1.1.11:1	pectin	328	Bv_02814	446	2.7e-193	1	327	118	445	0.993902439024
GH57_e10	GH57:204	-	-	319	Bv_02859	470	3.2e-167	1	319	7	325	0.996865203762
GH2_e50	GH2:242	3.2.1.-:1	pectin	562	Bv_02997	874	5.8e-276	2	561	34	588	0.994661921708
GT20_e1	GT20:8450	2.4.1.15:96	-	473	Bv_03354	750	3.5e-179	10	470	2	460	0.972515856237
CBM50_e801	CBM50:54	-	chitin, peptidoglycan	49	Bv_03381	476	2.1e-27	1	49	423	471	0.979591836735
GT51_e158	GT51:844	-	-	164	Bv_03440	240	4.2e-77	1	163	56	218	0.987804878049
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	Bv_03612	852	8.8e-227	1	530	126	655	0.996233521657
CE20_e2	CE20:21	-	-	127	Bv_03943	623	7e-76	1	127	88	214	0.992125984252
CE20_e1	CE20:285	-	-	245	Bv_03943	623	5e-42	117	245	388	516	0.522448979592
GT2	GT2:29	-	-	277	Bv_03967	385	5.5e-92	1	267	54	322	0.960288808664
GT4_e2257	GT4:9	-	-	151	Bv_04034	387	5.9e-68	1	149	205	355	0.980132450331
GT2	GT2:22	-	-	127	Bv_04035	267	7e-45	1	117	5	120	0.913385826772
GT2	GT2:21	-	-	221	Bv_04069	374	5.7e-79	1	220	46	265	0.990950226244
GT2	GT2:21	-	-	221	Bv_04070	386	9.1e-94	1	221	48	268	0.995475113122
GT23_e5	GT23:5	-	-	276	Bv_04075	305	5.8e-17	11	275	15	284	0.95652173913
GT4_e3120	GT4:15	-	-	148	Bv_04081	381	2.8e-61	3	147	205	349	0.972972972973
GT4_e1165	GT4:25	-	-	151	Bv_04082	383	1.7e-65	1	151	203	353	0.993377483444
GT4_e1235	GT4:27	-	-	152	Bv_04084	399	2.7e-61	2	152	220	368	0.986842105263
GT4_e2150	GT4:62	-	-	150	Bv_04087	372	1.1e-64	2	149	195	342	0.98
GT2	GT2:36	-	-	218	Bv_04088	401	2.8e-112	1	218	60	277	0.995412844037
GH13_e113	GH13_38:338|GH13:1	3.2.1.20:2	sucrose, starch	375	Bv_04097	565	2.4e-181	1	375	34	400	0.997333333333
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bv_04245	774	1.5e-173	2	348	153	509	0.985754985755
GH20_e112	GH20:103	3.2.1.52:1	host glycan	272	Bv_04249	668	7.9e-157	1	272	141	412	0.996323529412
GT2	GT2:444	-	-	314	Bv_00007	341	5.1e-134	2	294	5	299	0.929936305732
GH10_e83	GH10:216|GH43_12:4|GH43_1:3|CE0:2	3.2.1.8:21|3.2.1.55:1	xylan	341	Bv_00044	373	1.5e-163	1	339	32	368	0.991202346041
CBM62_e0	CBM62:62	-	xyloglucan, arabinogalactan and galactomannan	69	Bv_00068	634	2.6e-18	1	68	432	499	0.971014492754
CE11_e18	CE11:339	-	-	269	Bv_00102	461	1.3e-123	1	268	5	297	0.992565055762
GH97_e24	GH97:162	-	-	600	Bv_00123	645	5.4e-253	5	599	22	626	0.99
PL40_e0	PL40:26	-	-	869	Bv_00124	878	0	1	868	3	866	0.997698504028
GH146_e0	GH146:409|GH97:3|GH43_19:1|GH43_34:1|CBM13:1	3.2.1.185:1	arabinan	511	Bv_00126	640	8.9e-196	1	511	50	555	0.998043052838
GH28_e57	GH28:64|CBM16:1	-	-	259	Bv_00127	461	2.8e-134	1	258	185	443	0.992277992278
PL40_e1	PL40:74	-	-	922	Bv_00136	908	0	3	897	4	896	0.969631236443
GH115_e4	GH115:122	3.2.1.-:1	arabinogalactan protein	758	Bv_00163	783	0	2	757	26	775	0.996042216359
PL26_e0	PL26:692	4.2.2.24:1	pectin	860	Bv_00167	1106	0	1	857	247	1101	0.995348837209
CE12_e36	CE12:119|CBM13:1	-	-	217	Bv_00168	547	5.5e-87	1	217	65	285	0.995391705069
CE12_e36	CE12:119|CBM13:1	-	-	217	Bv_00168	547	4.8e-93	1	217	316	536	0.995391705069
CE15_e0	CE15:15	-	-	391	Bv_00183	427	6e-236	1	391	45	426	0.997442455243
GH28_e34	GH28:169	3.2.1.173:1	pectin	355	Bv_00194	474	9.2e-173	2	354	49	394	0.991549295775
GH140_e16	GH140:16|CBM67:3	-	-	420	Bv_00381	534	3.4e-17	6	286	118	392	0.666666666667
GH20_e29	GH20:27	-	-	326	Bv_00412	693	9.1e-177	1	325	147	467	0.993865030675
GH43_e238	GH43_17:61|GH43_19:15|GH43:1	-	-	266	Bv_00533	333	1.6e-148	2	265	39	303	0.988721804511
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bv_00583	730	1.1e-209	3	490	241	730	0.985829959514
GH136_e46	GH136:35	-	-	465	Bv_00628	504	2.3e-199	2	438	24	468	0.937634408602
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bv_00635	1031	0	2	865	53	904	0.996535796767
GT4_e1477	GT4:11	-	-	159	Bv_00722	393	1.3e-16	3	139	207	336	0.85534591195
GH36_e23	GH36:19|CBM35:16	-	-	446	Bv_00776	675	4e-135	1	446	209	648	0.997757847534
CBM32_e129	CBM32:7|GH136:2|GH98:1	-	host glycan	117	Bv_00782	920	8e-20	2	114	34	150	0.957264957265
GH92_e44	GH92:41	-	-	515	Bv_00782	920	1.3e-274	1	515	397	913	0.998058252427
GH92_e20	GH92:91	3.2.1.-:1	host glycan	482	Bv_00784	760	1.3e-240	1	482	284	759	0.997925311203
GT23_e4	GT23:7	-	-	249	Bv_00919	276	4e-61	1	248	12	266	0.991967871486
GH109_e5	GH109:463	-	-	399	Bv_00987	548	4.6e-175	1	398	59	469	0.994987468672
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bv_01034	1113	0	3	865	64	963	0.995381062356
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	Bv_01041	642	0	3	632	10	640	0.993680884676
GT14_e6	GT14:23	-	-	259	Bv_01107	297	4.6e-124	1	259	5	262	0.996138996139
GT83_e52	GT83:7	-	-	514	Bv_01116	574	7.1e-53	6	381	11	386	0.729571984436
GH43_e270	GH43_34:55|CBM32:21|CBM0:3	-	-	275	Bv_01166	800	2.7e-147	1	274	32	303	0.992727272727
CBM32_e8	CBM32:21|GH43_34:21	-	host glycan	109	Bv_01166	800	1.7e-49	1	109	336	443	0.990825688073
GH2_e31	GH2:132|GH43_24:3	-	-	562	Bv_01196	812	1.2e-257	3	562	39	594	0.994661921708
GH20_e106	GH20:152|CBM32:18	-	-	325	Bv_01243	659	1.1e-165	1	325	147	469	0.996923076923
GH18_e118	GH18:60|GH78:2	-	-	297	Bv_01321	345	1.1e-148	1	296	38	333	0.993265993266
GH105_e28	GH105:28	-	-	343	Bv_01354	432	2.1e-209	1	343	73	415	0.997084548105
CE7_e20	CE7:59	-	-	304	Bv_01393	436	2.6e-181	1	304	129	432	0.996710526316
GH13_e102	GH13:48	3.2.1.54:1|3.2.1.135:1	sucrose, starch, starch	320	Bv_01433	616	1.6e-161	1	319	165	485	0.99375
GT28_e43	GT28:568	-	-	161	Bv_01451	376	1.1e-64	1	160	195	355	0.987577639752
GT4_e1477	GT4:11	-	-	159	Bv_01601	389	2.4e-63	2	157	204	358	0.974842767296
GH28_e111	GH28:59|GH43_24:12	-	-	359	Bv_01839	594	1.3e-187	1	358	150	508	0.994428969359
GH78_e62	GH78:6	-	-	496	Bv_01857	664	0	1	496	144	642	0.997983870968
GH105_e41	GH105:313|CE8:1	3.2.1.-:1	pectin	343	Bv_01867	409	1.3e-152	3	342	56	396	0.98833819242
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	Bv_01868	316	1.6e-130	1	285	27	306	0.993006993007
CE19_e4	CE19:49	-	pectin	335	Bv_01881	666	3e-39	25	298	86	381	0.814925373134
GH105_e22	GH105:48	-	-	341	Bv_01940	412	3.6e-197	1	340	72	410	0.994134897361
GH23_e209	CBM50:31|GH23:31	-	-	140	Bv_01980	420	1.6e-68	1	140	125	264	0.992857142857
CBM50_e573	CBM50:49|GH24:1	-	chitin, peptidoglycan	43	Bv_01980	420	9.2e-18	1	41	379	419	0.93023255814
GH109_e5	GH109:463	-	-	399	Bv_02106	520	7.3e-186	1	397	65	474	0.992481203008
CE12_e30	CE12:134|CE8:55|CE0:21|PL10_1:1	-	-	211	Bv_02221	566	3e-96	1	210	31	252	0.990521327014
CE4_e274	CE4:13|GT4:1	-	-	141	Bv_02221	566	1e-22	7	132	283	402	0.886524822695
GH2_e127	GH2:646|CBM32:8|CBM35:1	3.2.1.23:2	beta-galactan	717	Bv_02223	778	6.7e-219	9	715	22	714	0.984658298466
GH30_e11	GH30_2:24	-	-	435	Bv_02231	508	1.4e-244	1	434	60	503	0.995402298851
GH43_e21	GH43_31:29	-	-	429	Bv_02293	877	3.4e-254	1	429	32	459	0.997668997669
GH43_e199	GH43_31:69|GH43:7	-	-	260	Bv_02294	322	1.5e-148	1	260	43	301	0.996153846154
GT2	GT2:377	-	-	167	Bv_02324	249	1.1e-87	1	167	9	175	0.994011976048
GH25_e217	GH25:153	-	-	177	Bv_02352	288	4e-80	1	177	92	266	0.994350282486
GH23_e996	GH23:98	-	-	155	Bv_02425	459	4.2e-81	1	155	299	453	0.993548387097
GT4_e2783	GT4:5	-	-	140	Bv_02470	408	3.7e-70	2	138	231	367	0.971428571429
GT4_e38	GT4:98|GT2:1	-	-	131	Bv_02471	376	2.4e-53	1	130	199	330	0.984732824427
PL27_e0	PL27:44	4.2.2.-:3	-	607	Bv_02510	690	1.2e-252	2	606	68	683	0.995057660626
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	Bv_02562	272	5.2e-22	12	202	50	257	0.922330097087
GH141_e22	GH141:112|CBM6:1|CBM9:1	3.2.1.51:1	pectin	561	Bv_02725	607	4.9e-268	1	561	22	568	0.998217468806
GH78_e1	GH78:419	3.2.1.40:3	alpha-rhamnoside	476	Bv_02726	714	7.6e-239	2	476	195	682	0.995798319328
GT2	GT2:12	-	-	117	Bv_02732	301	5.5e-57	1	116	8	123	0.982905982906
GH137_e0	GH137:122|CBM57:46|GH2:46|GH106:2	3.2.1.31:1|3.2.1.185:1	pectin	339	Bv_02768	1426	5e-161	2	338	22	367	0.991150442478
GH2_e99	GH2:100|CBM57:99|GH137:46	3.2.1.31:1|3.2.1.185:1	beta-glucuronan	459	Bv_02768	1426	6.4e-224	2	459	375	824	0.995642701525
CBM57_e0	CBM57:99|GH2:99|GH137:46	3.2.1.31:1|3.2.1.185:1	glycosidases	166	Bv_02768	1426	3.6e-69	1	166	1084	1252	0.993975903614
GT5_e28	GT5:878	-	-	225	Bv_02985	274	5.8e-108	1	224	6	231	0.991111111111
GH141_e0	GH141:40	-	-	559	Bv_03019	663	0	1	559	60	618	0.998211091234
GH95_e1	GH95:1763|CBM13:26|CBM2:14|CE6:11|CBM6:7|CBM32:5|CE8:2|GH29:1|CE12:1|CBM5:1|GH1:1	3.2.1.-:3|3.2.1.63:2	pectin, xylan, xyloglucan, host glycan	743	Bv_03068	819	0	4	729	22	755	0.975773889637
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bv_03134	602	3.8e-18	1	44	33	75	0.977272727273
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bv_03134	602	3.3e-20	1	43	87	129	0.954545454545
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bv_03134	602	2.8e-19	1	44	167	210	0.977272727273
GH15_e39	GH15:132	-	-	363	Bv_03353	595	8.6e-191	2	363	223	583	0.994490358127
GT26_e51	GT26:27	-	-	168	Bv_03541	237	5.3e-92	1	168	48	215	0.994047619048
GT2	GT2:7	-	-	145	Bv_03545	344	1.6e-47	1	123	8	132	0.841379310345
GT2	GT2:14	-	-	133	Bv_03549	296	2.4e-59	1	123	9	131	0.917293233083
GT35_e7	GT35:1062|GT3:53	2.4.1.1:9	-	531	Bv_03659	854	2.3e-233	1	530	126	654	0.996233521657
GT3_e2	GT3:273|GT35:70	-	-	338	Bv_03660	556	2.4e-160	1	335	14	349	0.988165680473
GT26_e25	GT26:100	-	-	173	Bv_04031	238	3e-80	1	173	49	224	0.994219653179
GT2	GT2:23	-	-	249	Bv_04068	301	1.1e-82	1	246	10	255	0.983935742972
GT111_e4	GT111:21	-	-	216	Bv_04072	274	1.6e-101	1	216	8	232	0.99537037037
GT2	GT2:9	-	-	126	Bv_04080	341	6e-48	1	117	7	127	0.920634920635
GT4_e774	GT4:543	-	-	135	Bv_04125	371	2e-58	2	134	199	331	0.977777777778
GT4_e1722	GT4:20	-	-	147	Bv_04126	374	4.6e-26	1	146	204	347	0.986394557823
GT2	GT2:112|GT1:1|GT4:1	-	-	272	Bv_04132	315	1.4e-37	2	228	10	235	0.830882352941
GH92_e13	GH92:281	3.2.1.24:1	host glycan	487	Bv_04242	750	2.9e-247	1	486	260	743	0.995893223819
GH33_e121	GH33:131	3.2.1.18:6	sialic acid	336	Bv_04250	546	5.8e-180	1	336	195	531	0.997023809524
