Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools
Bth_03968	-	GH29(21-358)	GH29_e37+CBM32_e126	GH29	Y(1-20)	3
Bth_04033	3.2.1.-	GH92(220-733)	GH92_e30	GH92	Y(1-24)	3
Bth_04037	3.2.1.130|3.2.1.198	GH99(44-371)	GH99_e0	GH99	N	3
Bth_04042	-	GH20(155-478)	GH20_e106	GH20	Y(1-27)	3
Bth_04131	-	GH29(22-320)	GH29_e74+CBM32_e191	GH29	Y(1-21)	3
Bth_04137	3.2.1.113|3.2.1.-	GH92(234-741)	GH92_e18	GH92	Y(1-23)	3
Bth_04138	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(266-759)	GH92_e0	GH92	Y(1-23)	3
Bth_04140	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(241-738)	GH92_e0	GH92	N	3
Bth_04168	3.2.1.113|3.2.1.-	GH92(230-737)	GH92_e18	GH92	Y(1-20)	3
Bth_04170	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(244-751)	GH92_e0	GH92	N	3
Bth_04173	3.2.1.-|3.2.1.113|3.2.1.114|3.2.1.24	GH92(238-732)	GH92_e0	GH92	Y(1-25)	3
Bth_04178	-	GH23(129-261)	GH23_e209+CBM50_e207	CBM50+GH23	Y(1-24)	3
Bth_04183	-	GT19(4-357)	GT19_e2	GT19	N	3
Bth_04230	-	GH2(68-1004)+CBM32(1212-1338)	GH2_e89+CBM32_e167	GH2	Y(1-21)	3
Bth_04252	-	GH38(12-265)	GH38_e23	GH38	N	3
Bth_04253	3.2.1.-	GH92(290-772)	GH92_e20	GH92	Y(1-24)	3
Bth_04254	-	GH2(70-826)	GH2_e98+CBM32_e133	CBM32+GH2	Y(1-24)	3
Bth_04256	3.2.1.40|-	CBM67(176-339)+GH78(363-867)	CBM67_e28+GH78_e6	GH78	N	3
Bth_04257	-	CE1(33-281)	CE1_e22	N	Y(1-21)	2
Bth_04271	-	CE20(102-225)+CE20(415-544)	CE20_e20	CE20	Y(1-21)	3
Bth_04272	3.2.1.113|3.2.1.-	GH92(235-739)	GH92_e18	GH92	Y(1-20)	3
Bth_04273	3.2.1.-	GH92(230-703)	GH92_e26	GH92	Y(1-26)	3
Bth_04274	3.2.1.197	GH130(63-372)	GH130_e20	GH130	N	3
Bth_04275	-	GH43_8(27-303)	GH43_e300+CBM91_e43	GH43_8	N	3
Bth_04289	3.2.1.-	GH105(52-396)	GH105_e41	GH105	Y(1-25)	3
Bth_04290	-	CE8(32-313)	CE8_e86	CE8	Y(1-23)	3
Bth_04291	-	CE12(33-264)+CE8(280-552)	CE12_e30+CE8_e86	CE12+CE8	N	3
Bth_04297	-	PL1_2(92-280)	PL1_e95	PL1_2	Y(1-21)	3
Bth_04298	-	PL1_2(114-305)	PL1_e95	PL1_2	Y(1-22)	3
Bth_04302	4.2.2.2	PL1_2(127-330)	PL1_e60	PL1_2	N	3
Bth_04306	3.2.1.67	GH28(84-489)	GH28_e64	GH28	N	3
Bth_04315	-	CBM32(258-386)	CBM32_e75	CBM32	N	3
Bth_04319	3.2.1.111|3.2.1.51|-	GH29(52-372)	GH29_e30+CBM32_e126+CBM32_e126	GH29	Y(1-23)	3
Bth_04328	3.2.1.174	GH106(10-904)	GH106_e0	GH106	N	3
Bth_04329	3.2.1.173	GH28(48-395)	GH28_e34	GH28	Y(1-20)	3
Bth_04332	3.2.1.173	GH28(83-341)	GH28_e139	GH28	Y(1-26)	3
Bth_04333	-	CE12(163-367)	CE12_e37	CE12	Y(1-19)	3
Bth_04334	3.2.1.23	GH2(21-699)	GH2_e125	GH2	Y(1-19)	3
Bth_04336	3.2.1.55|-	GH43_18(60-294)+GH42(333-707)	GH43_e84+GH42_e27	GH42+GH43_18	N	3
Bth_04337	3.2.1.173	GH28(75-418)	GH28_e117	GH28	Y(1-19)	3
Bth_04338	3.5.1.41	CE4(33-159)	CE4_e46	N	N	2
Bth_04339	3.2.1.67	GH28(73-450)	GH28_e133	GH28	Y(1-25)	3
Bth_04340	3.2.1.-|3.2.1.23	GH2(43-724)	GH2_e106	GH2	Y(1-28)	3
Bth_04341	3.2.1.22	GH27(212-447)	GH27_e3+CBM35_e26	CBM35+GH27	N	3
Bth_04344	3.2.1.23	GH35(44-400)	GH35_e15	GH35	Y(1-21)	3
Bth_04354	4.2.2.23	PL9(20-440)	PL9_e24	PL9_1	Y(1-22)	3
Bth_04357	4.2.2.24	PL26(239-1094)	PL26_e0	PL26	Y(1-19)	3
Bth_04358	-	CE12(36-255)+CE12(287-502)	CE12_e36+CE12_e36	CE12	N	3
Bth_04359	3.2.1.172	GH105(61-354)	GH105_e17	GH105	Y(1-25)	3
Bth_04360	4.2.2.23|4.2.2.24	PL11_1(30-600)	PL11_e0	PL11_1	Y(1-20)	3
Bth_04361	3.2.1.172	GH105(97-432)	GH105_e7	GH105	Y(1-20)	3
Bth_04364	-	CE4(312-431)	CE4_e17	N	N	2
Bth_04365	-	CE6(91-183)	CE20_e26	CE6	Y(1-25)	3
Bth_04366	3.2.1.31	GH2(21-602)	GH2_e41	GH2	Y(1-23)	3
Bth_04368	4.2.2.23	PL9_1(20-423)	PL9_e24	PL9_1	Y(1-21)	3
Bth_04370	3.2.1.55|3.2.1.37|-	GH43_10(39-309)+CBM91(343-554)	GH43_e0+CBM91_e10	GH43_10	Y(1-21)	3
Bth_04372	3.2.1.67	GH28(82-479)	GH28_e64	GH28	Y(1-26)	3
Bth_04390	-	CE11(4-224)	CE11_e18	CE11	N	3
Bth_04428	-	GH2(58-961)	GH2_e30	GH2	Y(1-24)	3
Bth_04430	-	GH109(53-457)	GH109_e5	GH109	Y(1-23)	3
Bth_04438	3.2.1.-	GH110(27-582)	GH110_e19	GH110	Y(1-24)	3
Bth_04439	-	GH109(18-416)	GH109_e5	GH109	N	3
Bth_04471	-	GT4(191-334)	GT4_e2666	GT0	N	3
Bth_04472	-	GT2(5-130)	GT2	GT2	N	3
Bth_04473	-	GT4(215-372)	GT4_e1861	GT4	N	3
Bth_04494	-	GH133(285-636)	GH133_e1	GH133	N	3
Bth_04495	-	GT4(240-385)	GT4_e602	GT4	N	3
Bth_04496	-	GH57(20-327)	GH57_e10	GH57	N	3
Bth_04498	-	GT5(6-237)	GT5_e28	GT5	N	3
Bth_04528	3.2.1.52|3.2.1.-	GH20(159-524)	GH20_e12	GH20	Y(1-21)	3
Bth_04550	-	GH89(65-729)	GH89_e7	GH89	Y(1-32)	3
Bth_04583	3.2.1.52|3.2.1.-	GH20(155-514)	GH20_e12	GH20	Y(1-21)	3
Bth_04584	3.2.1.169	GH84(151-443)	GH84_e9	GH84	Y(1-22)	3
Bth_04602	4.2.2.1	PL33_1(430-576)	PL33_e0	PL33_1	Y(1-26)	3
Bth_04644	N	GH109(38-189)	N	N	N	1
Bth_04684	-	GH23(97-233)	GH23_e63	GH23	N	3
Bth_04759	-	GT2(4-167)	GT2	GT2	N	3
Bth_04777	3.2.1.3|3.2.1.20	GH97(15-704)	GH97_e22	GH97	Y(1-25)	3
Bth_04829	-	CBM32(309-436)	CBM32_e66	CBM32	N	3
Bth_04849	4.2.2.7|4.2.2.8	PL15_2(534-689)	PL15_e0	PL15_2	N	3
Bth_04854	4.2.2.8|4.2.2.7	PL12_2(404-534)	PL12_e18	PL12_2	N	3
Bth_04855	3.2.1.-	GH88(102-416)	GH88_e11	GH88	Y(1-28)	3
Bth_04859	4.2.2.7|4.2.2.8	PL12_2(429-566)	PL12_e7	PL12_2	Y(1-20)	3
Bth_04864	3.2.1.23	GH2(20-636)	GH2_e137	GH2	Y(1-24)	3
Bth_04865	3.2.1.89	GH53(46-331)	GH53_e22	GH53	Y(1-23)	3
Bth_04872	4.2.2.7	PL13(23-392)	PL13_e0	PL13	Y(1-21)	3
Bth_04880	-	GH20(156-499)	GH20_e16	GH20	Y(1-30)	3
Bth_04881	3.2.1.63|3.2.1.51	GH95(44-787)	GH95_e0	GH95	Y(1-21)	3
Bth_04884	3.2.1.-	GH2(39-607)	GH2_e50	GH2	Y(1-26)	3
Bth_04888	3.2.1.41|3.2.1.1|3.2.1.-|3.2.1.68	GH13_14(186-512)	CBM48_e14+GH13_e95	GH13_14	N	3
Bth_04889	3.2.1.1	GH13_5(30-370)	GH13_e25	GH13_5	N	3
Bth_04913	3.2.1.111|3.2.1.51|-	GH29(15-293)	GH29_e30+CBM32_e126	GH29	N	3
Bth_04914	3.2.1.21|3.2.1.-	GH3(143-369)	GH3_e1	GH3	N	3
Bth_00488	-	N	GT4_e1427	GT4	N	2
Bth_03518	-	N	GT4_e3844	GT4	N	2
Bth_04165	-	N	GH18_e216	GH18	Y(1-23)	2
Bth_04908	-	N	GH18_e24	GH18	N	2
Bth_00532	-	N	GT2	N	N	1
Bth_01097	-	N	GH18_e37	GH18	Y(1-21)	2
Bth_01338	-	N	GH18_e101	GH18	Y(1-24)	2
Bth_04462	-	N	CBM32_e18	CBM0	Y(1-26)	2
Bth_00483	-	N	GT2	GT2	N	2
Bth_00588	-	N	CBM50_e831+CBM50_e831+CBM50_e831	CBM50	Y(1-24)	2
Bth_00688	-	N	CBM62_e0	CBM62	Y(1-23)	2
Bth_00949	-	N	CBM50_e801	CBM50	N	2
Bth_03146	-	N	CBM32_e47	CBM32	Y(1-22)	2
Bth_04135	-	N	CBM32_e210	CBM32	Y(1-21)	2
Bth_04219	-	N	CBM32_e16	CBM32	N	2
Bth_04258	3.1.1.72	N	CE3_e24	N	Y(1-30)	1
Bth_04486	-	N	CBM32_e83	CBM0	N	2
Bth_00056	-	N	GT4_e161	GT0	N	2
Bth_00242	-	N	GT1_e137	GT1	N	2
Bth_00481	-	N	GT4_e1438	GT0	N	2
Bth_01086	-	N	GH18_e50	GH18	N	2
Bth_01093	3.2.1.96	N	GH18_e203	GH18	N	2
Bth_01401	-	N	GT2	GT2	N	2
Bth_02725	3.1.1.72	N	CE3_e24	N	N	1
Bth_02927	-	N	GH35_e44	N	Y(1-22)	1
Bth_03063	-	N	GT4_e3623	GT4	N	2
Bth_03268	-	N	GH36_e23	GH36	Y(1-31)	2
Bth_03919	-	N	GH18_e54	GH18	N	2
Bth_04102	-	N	CBM50_e27	CBM50	Y(1-25)	2
Bth_00401	-	N	GT4_e4001	GT4	N	2
Bth_00622	-	N	GT4_e2546	GT4	N	2
Bth_01225	-	N	GT94_e7	GT0	N	2
Bth_01228	-	N	GT4_e1235	GT4	N	2
Bth_02279	-	N	CBM91_e19	N	Y(1-23)	1
Bth_03516	-	N	GT4_e3844	GT4	N	2
Bth_03967	-	N	GH36_e10	GH36	N	2
Bth_04431	-	N	CBM32_e18	CBM32	Y(1-23)	2
Bth_04460	-	N	CBM32_e212	CBM0	N	2
Bth_04598	-	N	GH18_e214	GH18	N	2
Bth_00171	N	N	N	GT51	Y(1-24)	1
Bth_00187	N	N	N	GH39	N	1
Bth_00271	N	N	N	PL27	N	1
Bth_00315	N	N	N	GT106	N	1
Bth_00365	N	N	N	GH43_3	Y(1-24)	1
Bth_00387	N	N	N	GT4	N	1
Bth_00389	N	N	N	GT4	N	1
Bth_00391	N	N	N	GT0	N	1
Bth_00431	N	N	N	GH28	N	1
Bth_00610	N	N	N	GT4	N	1
Bth_00612	N	N	N	GT0	N	1
Bth_00650	N	N	N	GH28	N	1
Bth_00662	N	N	N	GT1	N	1
Bth_00738	N	N	N	GT58	N	1
Bth_00765	N	N	N	GH13_11	N	1
Bth_00861	N	N	N	GT2	N	1
Bth_00905	N	N	N	GT83	N	1
Bth_00919	N	N	N	GH78	N	1
Bth_00935	N	N	N	GT4	N	1
Bth_00969	N	N	N	GH28	N	1
Bth_01063	N	N	N	PL0	Y(1-23)	1
Bth_01108	N	N	N	GT4	N	1
Bth_01275	N	N	N	GT30	N	1
Bth_01385	N	N	N	CE8	N	1
Bth_01402	N	N	N	GT2	N	1
Bth_01496	N	N	N	GH35	N	1
Bth_01506	N	N	N	GT2	N	1
Bth_01511	N	N	N	GT2	N	1
Bth_01514	N	N	N	GH101	N	1
Bth_01613	N	N	N	GT2	N	1
Bth_01760	N	N	N	GH101	N	1
Bth_01805	N	N	N	GH1	N	1
Bth_01823	N	N	N	GT2	N	1
Bth_01828	N	N	N	GT2	N	1
Bth_01839	N	N	N	GH35	Y(1-22)	1
Bth_01851	N	N	N	CBM0	Y(1-21)	1
Bth_01909	N	N	N	GH13	N	1
Bth_02003	N	N	N	GH101	N	1
Bth_02169	N	N	N	GT2	N	1
Bth_02287	N	N	N	GH2	N	1
Bth_02328	N	N	N	GH13_30	N	1
Bth_02424	N	N	N	GH23	N	1
Bth_02561	N	N	N	GH117	N	1
Bth_02641	N	N	N	CBM50	N	1
Bth_02666	N	N	N	GH13	N	1
Bth_02835	N	N	N	GH38	N	1
Bth_02839	N	N	N	GH1	N	1
Bth_03071	N	N	N	GT0	N	1
Bth_03226	N	N	N	GH159	N	1
Bth_03239	N	N	N	GH2	N	1
Bth_03240	N	N	N	GH2	N	1
Bth_03261	N	N	N	GT4	N	1
Bth_03538	N	N	N	GT2	N	1
Bth_03553	N	N	N	GT2	N	1
Bth_03630	N	N	N	CBM0	Y(1-19)	1
Bth_03640	N	N	N	GH2	Y(1-21)	1
Bth_03641	N	N	N	GH2	N	1
Bth_03665	N	N	N	CBM0	Y(1-20)	1
Bth_03679	N	N	N	CBM0	N	1
Bth_03682	N	N	N	GH43_3	Y(1-22)	1
Bth_03685	N	N	N	GH43_3	Y(1-22)	1
Bth_03700	N	N	N	CBM0	Y(1-31)	1
Bth_03779	N	N	N	GT2	N	1
Bth_03802	N	N	N	GT32	N	1
Bth_03835	N	N	N	GH105	N	1
Bth_03966	N	N	N	GH117	Y(1-26)	1
Bth_04343	N	N	N	GH97	Y(1-24)	1
Bth_04432	N	N	N	CBM0	Y(1-24)	1
Bth_04544	N	N	N	GH5_11	N	1
Bth_04768	N	N	N	GH13_31	N	1
Bth_04793	N	N	N	GH6	N	1
Bth_04950	N	N	N	GH23	N	1
