Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bth_03198	AAO78171.1|GH27	100.0	503	0	0	1	503	1	503	8.0e-305	1049.3
Bth_03215	AAO78188.1|GH32|3.2.1.26|3.2.1.64|3.2.1.80	100.0	548	0	0	1	548	1	548	0.0e+00	1152.9
Bth_03218	QMW85508.1|GH31	100.0	712	0	0	1	712	1	712	0.0e+00	1484.2
Bth_03219	AAO78192.1|GH31	100.0	834	0	0	1	834	1	834	0.0e+00	1766.5
Bth_03220	AAO78193.1|GH66|3.2.1.11	100.0	592	0	0	1	592	1	592	0.0e+00	1238.4
Bth_03225	QQA08738.1|GH2	100.0	734	0	0	1	734	1	734	0.0e+00	1482.2
Bth_03226	QDV62831.1|GH159	44.5	524	276	9	23	533	32	553	1.7e-130	470.3
Bth_03227	ALJ39626.1|GH43	100.0	376	0	0	1	376	1	376	4.7e-233	810.4
Bth_03229	AAO78202.1|GH51	100.0	709	0	0	1	709	1	709	0.0e+00	1483.4
Bth_03239	QEF96404.1|GH2	42.1	520	255	15	28	530	652	1142	5.1e-103	379.0
Bth_03240	QDV47687.1|GH2	46.1	516	256	10	24	533	643	1142	1.4e-126	457.2
Bth_03241	ALJ39613.1|GH43_31	100.0	329	0	0	1	329	1	329	1.5e-198	695.7
Bth_03248	QQA08720.1|GH2	100.0	1133	0	0	1	1133	1	1133	0.0e+00	2366.7
Bth_03259	AAO78230.1|CE20	100.0	479	0	0	1	479	1	479	2.7e-286	987.6
Bth_03261	CUS04921.2|GT4	35.9	991	437	16	3	943	17	859	2.4e-161	573.5
Bth_03265	QMW85547.1|GH92	100.0	735	0	0	1	735	1	735	0.0e+00	1540.0
Bth_03266	AAO78237.1|GH36	100.0	718	0	0	1	718	1	718	0.0e+00	1486.1
Bth_03267	AAO78238.1|CE20	100.0	648	0	0	1	648	1	648	0.0e+00	1360.1
Bth_03268	UML62433.1|GH36	100.0	673	0	0	1	673	1	673	0.0e+00	1407.9
Bth_03292	AAO78261.1|GH95	100.0	808	0	0	1	808	1	808	0.0e+00	1663.3
Bth_03298	AAO78266.1|GH110|3.2.1.22	100.0	568	0	0	1	568	1	568	0.0e+00	1162.1
Bth_03301	AAO78269.1|GH97	100.0	674	0	0	1	674	1	674	0.0e+00	1421.4
Bth_03308	QMW85577.1|CBM32|GH31	100.0	1294	0	0	1	1294	1	1294	0.0e+00	2636.7
Bth_03310	AAO78277.1|CE20	100.0	477	0	0	1	477	1	477	3.0e-285	984.2
Bth_03312	AAO78279.1|GH95	100.0	815	0	0	1	815	1	815	0.0e+00	1663.7
Bth_03318	AAO78284.1|GH20	100.0	774	0	0	1	774	1	774	0.0e+00	1604.7
Bth_03319	AAO78285.1|GH2	100.0	1024	0	0	1	1024	1	1024	0.0e+00	2117.4
Bth_03391	QMW85648.1|CE4	100.0	204	0	0	1	204	1	204	2.6e-121	438.3
Bth_03439	AAO78398.1|GH2	100.0	591	0	0	1	591	1	591	0.0e+00	1238.8
Bth_03440	AAO78399.1|GH2	100.0	1421	0	0	1	1421	1	1421	0.0e+00	2920.6
Bth_03441	QMW85694.1|GH97	100.0	650	0	0	1	650	1	650	0.0e+00	1340.5
Bth_03446	UML62589.1|GH31	100.0	717	0	0	1	717	1	717	0.0e+00	1498.0
Bth_03447	AAO78406.1|GH3	100.0	825	0	0	1	825	1	825	0.0e+00	1709.1
Bth_03448	QMW85700.1|GH76	100.0	395	0	0	1	395	1	395	4.2e-232	807.4
Bth_03461	AAO78418.1|GH30_3|3.2.1.75	100.0	493	0	0	1	493	4	496	7.9e-297	1022.7
Bth_03463	QMW85713.1|GH3	100.0	764	0	0	1	764	1	764	0.0e+00	1558.1
Bth_03472	UBD12985.1|PL8_2	100.0	1025	0	0	1	1025	1	1025	0.0e+00	2114.7
Bth_03476	ALJ44486.1|PL29	100.0	868	0	0	1	868	1	868	0.0e+00	1747.6
Bth_03488	QMW85735.1|GH2	100.0	1036	0	0	1	1036	1	1036	0.0e+00	2180.2
Bth_03496	ALJ44466.1|GH88	100.0	400	0	0	1	400	1	400	3.1e-243	844.3
Bth_03498	ALJ44464.1|PL8_2	100.0	953	0	0	1	953	1	953	0.0e+00	1975.7
Bth_03511	QMW85756.1|GT9	100.0	343	0	0	1	343	1	343	7.3e-201	703.4
Bth_03514	AAO78471.1|GT0|GT2	100.0	679	0	0	1	679	1	679	0.0e+00	1424.8
Bth_03515	QMW85760.1|GT2	100.0	336	0	0	1	336	1	336	3.1e-196	688.0
Bth_03516	QQA08509.1|GT4	100.0	413	0	0	1	413	1	413	4.3e-240	833.9
Bth_03517	ALJ44445.1|GT4	100.0	413	0	0	1	413	1	413	2.6e-237	824.7
Bth_03518	ALJ44444.1|GT4	100.0	413	0	0	1	413	1	413	3.3e-240	834.3
Bth_03519	ALJ44443.1|GT2	100.0	329	0	0	1	329	1	329	8.1e-189	663.3
Bth_03520	QQA08505.1|GT2	100.0	329	0	0	1	329	1	329	3.6e-189	664.5
Bth_03521	AAO78478.1|GT2	100.0	326	0	0	1	326	1	326	8.3e-194	679.9
Bth_03526	ALJ44436.1|GT14	100.0	322	0	0	1	322	1	322	1.1e-185	652.9
Bth_03528	AAO78485.1|GT2	100.0	311	0	0	1	311	1	311	6.3e-175	617.1
Bth_03537	ALJ44426.1|GT2	100.0	633	0	0	1	633	1	633	0.0e+00	1263.4
Bth_03538	QQA08480.1|GT2	55.5	375	165	2	9	381	12	386	2.5e-117	426.0
Bth_03553	AGL64345.2|GT2	47.4	582	301	2	459	1036	275	855	7.5e-148	528.9
Bth_03600	QMW85836.1|GT28	100.0	372	0	0	1	372	1	372	7.4e-207	723.4
Bth_03620	QQA08411.1|GH43_26	100.0	365	0	0	1	365	1	365	1.7e-227	792.0
Bth_03630	BCA48091.1|CBM0	97.1	690	20	0	146	835	11	700	0.0e+00	1395.9
Bth_03640	QEF96404.1|GH2	41.7	566	248	20	4	548	634	1138	1.3e-106	391.0
Bth_03641	QDV47687.1|GH2	46.1	503	246	11	16	511	650	1134	1.3e-124	450.7
Bth_03654	ALJ44322.1|GH76	100.0	492	0	0	1	492	1	492	9.6e-295	1015.8
Bth_03665	BCA48091.1|CBM0	65.2	687	239	0	148	834	16	702	2.6e-284	981.9
Bth_03666	QMW85893.1|GH2	100.0	604	0	0	1	604	1	604	0.0e+00	1291.2
Bth_03667	QMW85894.1|GH115	100.0	982	0	0	1	982	1	982	0.0e+00	2008.4
Bth_03668	QMW85895.1|GH43_26	100.0	370	0	0	1	370	20	389	6.9e-229	796.6
Bth_03669	AAO78622.1|GH43_3|GH43_34	100.0	637	0	0	1	637	1	637	0.0e+00	1378.6
Bth_03674	QMW85901.1|GH76	100.0	428	0	0	1	428	2	429	1.2e-261	905.6
Bth_03677	AAO78630.1|GH76	100.0	420	0	0	1	420	1	420	1.9e-251	871.7
Bth_03679	BCA48091.1|CBM0	51.9	684	318	3	150	822	17	700	6.9e-213	744.6
Bth_03680	ALJ44286.1|GH92	100.0	763	0	0	1	763	1	763	0.0e+00	1618.6
Bth_03681	BCA48116.1|GH125	100.0	487	0	0	1	487	1	487	1.2e-294	1015.4
Bth_03682	AXV50356.1|GH43_3	58.3	360	142	3	25	376	332	691	4.5e-119	431.8
Bth_03683	AAO78636.1|GH92|3.2.1.-	100.0	653	0	0	1	653	1	653	0.0e+00	1351.3
Bth_03684	QKW18167.1|CBM13	43.0	646	333	11	49	685	51	670	2.2e-151	540.0
Bth_03685	AXV50356.1|GH43_3	57.8	360	144	3	25	376	332	691	1.6e-119	433.3
Bth_03696	ALJ44269.1|CBM62	99.8	522	1	0	1	522	175	696	0.0e+00	1102.0
Bth_03700	BCA48091.1|CBM0	44.2	684	352	9	307	962	16	697	6.1e-168	595.5
Bth_03723	QMW85944.1|GH144	100.0	454	0	0	1	454	1	454	3.5e-283	977.2
Bth_03724	QMW85945.1|GH3	100.0	771	0	0	1	771	1	771	0.0e+00	1539.2
Bth_03746	QMW85963.1|CE9	100.0	395	0	0	1	395	1	395	4.9e-225	783.9
Bth_03748	QMW85965.1|GH89	100.0	732	0	0	1	732	1	732	0.0e+00	1573.1
Bth_03750	QMW85967.1|CBM51|GH27	100.0	660	0	0	1	660	1	660	0.0e+00	1399.4
Bth_03755	UML62859.1|CE20	100.0	474	0	0	1	474	1	474	8.7e-285	982.6
Bth_03756	AAO78703.1|GH20	100.0	537	0	0	1	537	1	537	0.0e+00	1124.4
Bth_03757	QMW85973.1|GH2	100.0	920	0	0	1	920	1	920	0.0e+00	1896.7
Bth_03766	QMW85982.1|CE0	100.0	392	0	0	1	392	1	392	1.7e-241	838.6
Bth_03779	BCS84357.1|GT2	55.9	460	178	7	2	459	817	1253	4.3e-140	501.9
Bth_03780	AAO78727.1|GT2	100.0	814	0	0	1	814	1	814	0.0e+00	1645.2
Bth_03802	QJE29668.1|GT32	48.6	432	217	3	1	432	246	672	1.1e-105	387.5
Bth_03812	QMW86028.1|CBM32|GH35	100.0	778	0	0	1	778	1	778	0.0e+00	1632.8
Bth_03813	AAO78760.1|GH43_19|3.2.1.55	100.0	323	0	0	1	323	1	323	1.9e-190	668.7
Bth_03814	AAO78761.1|GH43_19|GH43_9	100.0	811	0	0	1	811	1	811	0.0e+00	1729.5
Bth_03815	QMW86031.1|GH51	100.0	825	0	0	1	825	1	825	0.0e+00	1703.7
Bth_03816	QMW86033.1|GH31	100.0	822	0	0	1	822	3	824	0.0e+00	1748.0
Bth_03818	AAO78766.1|GH97|3.2.1.22|3.2.1.88	100.0	647	0	0	1	647	1	647	0.0e+00	1357.8
Bth_03819	AAO78767.1|CBM32|GH43_34|3.2.1.55	100.0	461	0	0	1	461	1	461	1.9e-281	971.5
Bth_03822	QMW86037.1|GH43_10	100.0	453	0	0	1	453	23	475	8.6e-282	972.6
Bth_03823	QMW86038.1|GH97	100.0	638	0	0	1	638	1	638	0.0e+00	1335.5
Bth_03824	AAO78770.1|GH29	100.0	547	0	0	1	547	1	547	0.0e+00	1176.8
Bth_03833	QMW86046.1|GH127	100.0	668	0	0	1	668	1	668	0.0e+00	1401.0
Bth_03834	AAO78780.1|GH43_34|3.2.1.55	100.0	333	0	0	1	333	1	333	2.6e-203	711.4
Bth_03835	ALJ60895.1|GH105	70.7	547	156	1	43	585	383	929	1.3e-245	852.8
Bth_03836	QMW86049.1|GH154	100.0	673	0	0	1	673	1	673	0.0e+00	1400.2
Bth_03842	QMW86054.1|GH16_3|GH43_24	100.0	631	0	0	1	631	1	631	0.0e+00	1359.4
Bth_03843	QQA08199.1|GH43_24	100.0	344	0	0	1	344	1	344	8.1e-211	736.5
Bth_03844	QMW86057.1|PL42	100.0	431	0	0	1	431	1	431	3.2e-262	907.5
Bth_03845	AAO78792.1|GH105|3.2.1.-	100.0	381	0	0	1	381	1	381	2.1e-233	811.6
Bth_03852	AAO78799.1|GT2	100.0	404	0	0	1	404	1	404	3.3e-232	807.7
Bth_03856	QMW86069.1|CBM58|GH13_36	100.0	692	0	0	1	692	1	692	0.0e+00	1431.8
Bth_03861	ALJ44109.1|GH97	100.0	738	0	0	1	738	1	738	0.0e+00	1538.1
Bth_03862	CAZ78747.1|GH13|3.2.1.135	100.0	617	0	0	1	617	1	617	0.0e+00	1281.5
Bth_03919	QUT69469.1|GH18	100.0	367	0	0	1	367	1	367	8.6e-224	779.6
Bth_03942	QMW86143.1|GH92	100.0	753	0	0	1	753	1	753	0.0e+00	1570.8
Bth_03943	QZU80129.1|CBM32|GH38	100.0	1199	0	0	1	1199	1	1199	0.0e+00	2442.9
Bth_03945	QQA08109.1|GT32	100.0	224	0	0	1	224	1	224	1.4e-131	472.6
Bth_03946	QMW86145.1|GT32	100.0	233	0	0	1	233	1	233	8.1e-143	510.0
Bth_03950	AAO78885.1|GH130|3.2.1.197	100.0	383	0	0	1	383	1	383	1.3e-235	818.9
Bth_03951	AAO78886.1|GH125|3.2.1.-	100.0	481	0	0	1	481	1	481	1.1e-290	1002.3
Bth_03952	AAO78887.1|GH76|3.2.1.101	100.0	387	0	0	1	387	1	387	8.5e-238	826.2
Bth_03954	QMW86153.1|GH92	100.0	760	0	0	1	760	1	760	0.0e+00	1602.8
Bth_03961	QMW86161.1|GH76	100.0	525	0	0	1	525	1	525	0.0e+00	1104.7
Bth_03966	EAR02039.1|GH117	54.7	490	215	4	31	517	26	511	4.4e-157	558.5
Bth_03967	QUT41674.1|GH36	100.0	693	0	0	1	693	1	693	0.0e+00	1426.4
Bth_03968	AAO78903.1|GH29	100.0	460	0	0	1	460	1	460	3.4e-286	987.3
Bth_04033	AAO78963.1|GH92|3.2.1.-	100.0	753	0	0	1	753	3	755	0.0e+00	1585.9
Bth_04037	AAO78967.1|GH99|3.2.1.130|3.2.1.198	100.0	382	0	0	1	382	1	382	1.3e-235	818.9
Bth_04042	AAO78973.1|GH20	100.0	661	0	0	1	661	1	661	0.0e+00	1363.6
Bth_04102	ALJ40103.1|CBM50	100.0	290	0	0	1	290	1	290	4.2e-165	584.3
Bth_04131	ALJ40132.1|GH29	100.0	463	0	0	1	463	1	463	2.7e-283	977.6
Bth_04135	UML63205.1|CBM32	99.8	498	1	0	1	498	11	508	3.0e-296	1020.8
Bth_04137	AAO79067.1|GH92|3.2.1.113	100.0	761	0	0	1	761	1	761	0.0e+00	1605.1
Bth_04138	ALJ40139.1|GH92	100.0	779	0	0	1	779	1	779	0.0e+00	1629.0
Bth_04140	QZU87098.1|GH92	100.0	768	0	0	1	768	1	768	0.0e+00	1629.8
Bth_04165	CBK68119.1|GH18	100.0	476	0	0	1	476	1	476	2.2e-272	941.4
Bth_04168	QMW86347.1|GH92	100.0	755	0	0	1	755	1	755	0.0e+00	1597.8
Bth_04170	AAO79096.1|GH92|3.2.1.-	100.0	758	0	0	1	758	1	758	0.0e+00	1596.3
Bth_04173	AAO79099.1|GH92|3.2.1.114|3.2.1.-	100.0	743	0	0	1	743	1	743	0.0e+00	1555.4
Bth_04178	ALJ43784.1|CBM50|GH23	100.0	431	0	0	1	431	1	431	8.0e-253	876.3
Bth_04183	ALJ43779.1|GT19	100.0	378	0	0	1	378	1	378	1.4e-216	755.7
Bth_04219	ALJ43715.1|CBM32	100.0	447	0	0	1	447	1	447	1.4e-265	918.7
Bth_04230	AAO79155.1|GH2	100.0	1342	0	0	1	1342	1	1342	0.0e+00	2781.5
Bth_04252	AAO79177.1|GH38	100.0	849	0	0	1	849	1	849	0.0e+00	1781.5
Bth_04253	QMW86427.1|GH92	100.0	782	0	0	1	782	1	782	0.0e+00	1633.6
Bth_04254	ALJ43679.1|CBM32|GH2	100.0	1027	0	0	1	1027	1	1027	0.0e+00	2124.7
Bth_04256	ALJ43677.1|GH78	99.9	904	1	0	1	904	1	904	0.0e+00	1916.0
Bth_04271	UML63336.1|CE20	100.0	662	0	0	1	662	1	662	0.0e+00	1371.3
Bth_04272	ALJ43660.1|GH92	100.0	757	0	0	1	757	1	757	0.0e+00	1584.7
Bth_04273	QQA07835.1|GH92	100.0	717	0	0	1	717	1	717	0.0e+00	1499.2
Bth_04274	QMW86448.1|GH130	100.0	377	0	0	1	377	1	377	4.9e-230	800.4
Bth_04275	AAO79200.1|GH43_8	100.0	512	0	0	1	512	1	512	0.0e+00	1100.1
Bth_04289	QQA07820.1|GH105	100.0	399	0	0	1	399	1	399	7.6e-242	839.7
Bth_04290	CAW41305.1|CE8	100.0	322	0	0	1	322	1	322	4.7e-173	610.9
Bth_04291	QZU87235.1|CE12|CE8	100.0	577	0	0	1	577	1	577	0.0e+00	1178.7
Bth_04297	QMW86467.1|PL1_2	100.0	497	0	0	1	497	1	497	8.0e-281	969.5
Bth_04298	AAO79221.1|PL1_2|4.2.2.2	100.0	523	0	0	1	523	1	523	1.9e-309	1064.7
Bth_04302	AAO79224.1|PL1_2|4.2.2.2	100.0	559	0	0	1	559	1	559	0.0e+00	1166.8
Bth_04306	ALJ43628.1|GH28	100.0	528	0	0	1	528	1	528	3.1e-291	1004.2
Bth_04315	QMW86484.1|CBM32	100.0	392	0	0	1	392	1	392	6.2e-228	793.5
Bth_04319	AAO79241.1|GH29|3.2.1.51	100.0	605	0	0	1	605	1	605	0.0e+00	1248.4
Bth_04328	AAO79250.1|GH106|3.2.1.174	100.0	914	0	0	1	914	11	924	0.0e+00	1907.1
Bth_04329	QMW86496.1|GH28	100.0	467	0	0	1	467	1	467	5.2e-282	973.4
Bth_04332	AAO79254.1|GH28|3.2.1.173	100.0	352	0	0	1	352	1	352	1.3e-205	719.2
Bth_04333	QMW86499.1|CE12	100.0	412	0	0	1	412	1	412	2.6e-245	851.3
Bth_04334	AAO79256.1|GH2|3.2.1.23	100.0	958	0	0	1	958	1	958	0.0e+00	2013.8
Bth_04336	AAO79257.1|GH42|GH43_18	100.0	986	0	0	1	986	1	986	0.0e+00	2082.0
Bth_04337	QMW89212.1|GH28	100.0	432	0	0	1	432	1	432	2.4e-257	891.3
Bth_04339	UML63397.1|GH28	100.0	459	0	0	1	459	1	459	8.4e-277	956.1
Bth_04340	AAO79261.1|GH2|3.2.1.23	100.0	961	0	0	1	961	1	961	0.0e+00	2036.9
Bth_04341	QMW86504.1|CBM35|GH27	100.0	606	0	0	1	606	1	606	0.0e+00	1268.4
Bth_04343	ALJ47133.1|GH97	56.9	527	218	4	4	527	5	525	4.5e-176	621.7
Bth_04344	AAO79265.1|GH35|3.2.1.23	100.0	698	0	0	1	698	1	698	0.0e+00	1452.2
Bth_04354	ALJ43466.1|PL9_1	100.0	535	0	0	1	535	1	535	0.0e+00	1087.4
Bth_04357	ALJ43463.1|PL26	100.0	1098	0	0	1	1098	1	1098	0.0e+00	2294.6
Bth_04358	AAO79278.1|CE12	100.0	514	0	0	1	514	11	524	5.5e-309	1063.1
Bth_04359	AAO79279.1|GH105|3.2.1.172	100.0	386	0	0	1	386	1	386	1.9e-237	825.1
Bth_04360	ALJ43460.1|PL11_1	100.0	613	0	0	1	613	1	613	0.0e+00	1304.7
Bth_04361	QMW86519.1|GH105	100.0	465	0	0	1	465	1	465	1.4e-279	965.3
Bth_04365	QMW86523.1|CE6	100.0	267	0	0	1	267	1	267	3.5e-158	561.2
Bth_04366	QQA07682.1|GH2	100.0	989	0	0	1	989	1	989	0.0e+00	2039.6
Bth_04368	QMW86526.1|PL9_1	100.0	437	0	0	1	437	1	437	1.2e-264	915.6
Bth_04370	AAO79290.1|GH43_10	100.0	558	0	0	1	558	1	558	0.0e+00	1208.7
Bth_04372	QMW86530.1|GH28	100.0	535	0	0	1	535	4	538	0.0e+00	1109.4
Bth_04390	ALJ43430.1|CE11	100.0	461	0	0	1	461	1	461	3.2e-268	927.5
Bth_04428	ALJ43393.1|GH2	100.0	1124	0	0	1	1124	1	1124	0.0e+00	2354.7
Bth_04430	QUT69942.1|GH109	100.0	467	0	0	1	467	1	467	2.3e-282	974.5
Bth_04431	AAO79349.1|CBM32	100.0	857	0	0	1	857	1	857	0.0e+00	1732.6
Bth_04432	UML63486.1|CBM0	100.0	430	0	0	1	430	1	430	7.2e-246	853.2
Bth_04438	QUT42152.1|GH110	100.0	615	0	0	1	615	1	615	0.0e+00	1276.2
Bth_04439	ALJ43382.1|GH109	100.0	419	0	0	1	419	1	419	8.8e-257	889.4
Bth_04460	UML63509.1|CBM0	100.0	605	0	0	1	605	1	605	0.0e+00	1199.9
Bth_04462	UML63511.1|CBM0	100.0	996	0	0	1	996	1	996	0.0e+00	2025.8
Bth_04471	ALJ43352.1|GT0	100.0	577	0	0	1	577	1	577	0.0e+00	1192.2
Bth_04472	AAO79386.1|GT2	100.0	277	0	0	1	277	1	277	7.6e-156	553.5
Bth_04473	BCA48828.1|GT4	100.0	408	0	0	1	408	1	408	5.6e-232	807.0
Bth_04486	QUT69977.1|CBM0	100.0	612	0	0	1	612	1	612	0.0e+00	1228.0
Bth_04494	QMW86640.1|GH133	100.0	645	0	0	1	645	1	645	0.0e+00	1337.0
Bth_04495	ALJ43326.1|GT4	100.0	424	0	0	1	424	1	424	2.6e-256	887.9
Bth_04496	AAO79410.1|GH57	100.0	437	0	0	1	437	1	437	2.6e-257	891.3
Bth_04498	QQA07575.1|GT5	100.0	278	0	0	1	278	1	278	1.5e-159	565.8
Bth_04528	QMW86672.1|GH20	100.0	809	0	0	1	809	36	844	0.0e+00	1668.7
Bth_04544	CAG7911095.1|GH5_11	40.0	903	491	18	13	877	589	1478	3.7e-188	662.5
Bth_04550	QMW86693.1|GH89	100.0	736	0	0	1	736	9	744	0.0e+00	1523.8
Bth_04583	QMW86727.1|GH20	100.0	546	0	0	1	546	1	546	0.0e+00	1126.3
Bth_04584	QMW86728.1|GH84	100.0	737	0	0	1	737	1	737	0.0e+00	1512.3
Bth_04598	QMW86739.1|GH18	100.0	385	0	0	1	385	4	388	6.5e-230	800.0
Bth_04602	QMW86743.1|PL33_1	100.0	644	0	0	1	644	1	644	0.0e+00	1345.5
Bth_04684	QMW86815.1|GH23	100.0	326	0	0	1	326	8	333	4.7e-189	664.1
Bth_04759	ALJ42947.1|GT2	100.0	316	0	0	1	316	1	316	2.2e-183	645.2
Bth_04768	CCO12112.2|GH13_31	71.6	419	118	1	3	420	4	422	1.9e-169	599.4
Bth_04777	QQA07305.1|GH97	100.0	719	0	0	1	719	1	719	0.0e+00	1494.2
Bth_04793	AXG45674.1|GH6	39.9	695	386	6	159	841	180	854	2.9e-129	466.8
Bth_04829	QMW86943.1|CBM32	100.0	444	0	0	1	444	1	444	1.2e-259	899.0
Bth_04849	UML59351.1|PL15_2	100.0	873	0	0	1	873	1	873	0.0e+00	1814.3
Bth_04854	AAO79762.1|PL12_2|4.2.2.7|4.2.2.8	100.0	666	0	0	1	666	1	666	0.0e+00	1394.4
Bth_04855	QMW86966.1|GH88	100.0	434	0	0	1	434	1	434	8.8e-260	899.4
Bth_04859	ALJ42863.1|PL12_2	100.0	702	0	0	1	702	1	702	0.0e+00	1431.4
Bth_04864	AAO79772.1|GH2|3.2.1.23	100.0	815	0	0	1	815	1	815	0.0e+00	1713.7
Bth_04865	QMW86976.1|GH53	100.0	353	0	0	1	353	1	353	2.3e-213	745.0
Bth_04872	QUT42654.1|PL13	100.0	392	0	0	1	392	1	392	1.8e-235	818.5
Bth_04880	AAO79786.1|GH20	100.0	536	0	0	1	536	1	536	0.0e+00	1107.0
Bth_04881	AAO79787.1|GH95	100.0	812	0	0	1	812	1	812	0.0e+00	1701.8
Bth_04884	QMW86990.1|GH2	100.0	895	0	0	1	895	1	895	0.0e+00	1894.4
Bth_04888	AAO79794.1|GH13_14	100.0	655	0	0	1	655	1	655	0.0e+00	1378.2
Bth_04889	AAO79795.1|GH13_5	100.0	481	0	0	1	481	1	481	2.9e-296	1020.8
Bth_04908	QQA07179.1|GH18	100.0	313	0	0	1	313	1	313	9.1e-190	666.4
Bth_04913	AAO79818.1|GH29	100.0	580	0	0	1	580	1	580	0.0e+00	1222.6
Bth_04914	UML59409.1|GH3	100.0	783	0	0	19	801	1	783	0.0e+00	1555.8
Bth_04950	AXF51455.1|GH23	27.1	1452	805	39	4	1366	1853	3139	8.4e-123	446.0
