HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH97.hmm	631	Bth_03861	738	7.2e-253	4	630	12	723	0.992076069731
GH13.hmm	299	Bth_03862	617	4.9e-61	12	294	164	486	0.943143812709
GH92.hmm	491	Bth_03942	753	2.7e-190	3	491	246	736	0.993890020367
GH38.hmm	269	Bth_03943	1199	3.5e-55	1	250	31	285	0.925650557621
CBM32.hmm	124	Bth_03943	1199	3.9e-17	12	122	1078	1196	0.887096774194
GT32.hmm	90	Bth_03945	224	1.7e-21	2	88	20	101	0.955555555556
GT32.hmm	90	Bth_03946	233	7.9e-24	8	87	29	103	0.877777777778
GH130.hmm	296	Bth_03950	383	3.6e-89	14	287	63	372	0.922297297297
GH125.hmm	402	Bth_03951	481	1.4e-187	2	402	70	466	0.995024875622
GH76.hmm	358	Bth_03952	387	8.9e-78	37	330	68	366	0.81843575419
GH92.hmm	491	Bth_03954	760	1.8e-178	2	491	237	742	0.995926680244
GH76.hmm	358	Bth_03961	525	3.6e-71	7	320	157	487	0.874301675978
GH29.hmm	346	Bth_03968	460	9.4e-62	32	338	21	358	0.884393063584
GH92.hmm	491	Bth_04033	753	2.4e-161	13	491	220	733	0.973523421589
GH99.hmm	334	Bth_04037	382	9.4e-125	3	333	44	371	0.988023952096
GH20.hmm	337	Bth_04042	661	5.4e-68	9	336	155	478	0.970326409496
GH29.hmm	346	Bth_04131	463	1.9e-72	35	341	22	320	0.884393063584
GH92.hmm	491	Bth_04137	761	2.7e-188	2	491	234	741	0.995926680244
GH92.hmm	491	Bth_04138	779	1.2e-189	3	491	266	759	0.993890020367
GH92.hmm	491	Bth_04140	768	9.7e-174	2	491	241	738	0.995926680244
GH92.hmm	491	Bth_04168	755	1.5e-184	2	491	230	737	0.995926680244
GH92.hmm	491	Bth_04170	758	5.6e-193	4	491	244	751	0.991853360489
GH92.hmm	491	Bth_04173	743	1.8e-196	4	491	238	732	0.991853360489
GH23.hmm	135	Bth_04178	431	7.5e-24	3	119	129	261	0.859259259259
GT19.hmm	354	Bth_04183	378	1e-114	2	350	4	357	0.983050847458
GH2.hmm	752	Bth_04230	1342	3e-211	20	751	68	1004	0.972074468085
CBM32.hmm	124	Bth_04230	1342	1.8e-28	9	123	1212	1338	0.91935483871
GH38.hmm	269	Bth_04252	849	6.9e-33	2	250	12	265	0.921933085502
GH92.hmm	491	Bth_04253	782	6.9e-166	2	491	290	772	0.995926680244
GH2.hmm	752	Bth_04254	1027	1.5e-87	57	597	70	826	0.718085106383
CBM67.hmm	176	Bth_04256	904	1.2e-17	16	170	176	339	0.875
GH78.hmm	504	Bth_04256	904	1.3e-125	1	502	363	867	0.994047619048
CE1.hmm	227	Bth_04257	288	2.2e-59	1	223	33	281	0.977973568282
CE20.hmm	249	Bth_04271	662	9.5e-44	3	118	102	225	0.461847389558
CE20.hmm	249	Bth_04271	662	2.4e-52	120	248	415	544	0.5140562249
GH92.hmm	491	Bth_04272	757	1.9e-175	3	491	235	739	0.993890020367
GH92.hmm	491	Bth_04273	717	3.9e-155	3	491	230	703	0.993890020367
GH130.hmm	296	Bth_04274	377	1.8e-86	14	286	63	372	0.918918918919
GH43_8.hmm	281	Bth_04275	512	1.3e-127	1	281	27	303	0.996441281139
GH105.hmm	332	Bth_04289	399	6.1e-123	6	332	52	396	0.981927710843
CE8.hmm	288	Bth_04290	322	1.4e-104	2	287	32	313	0.989583333333
CE12.hmm	210	Bth_04291	577	9.9e-77	1	210	33	264	0.995238095238
CE8.hmm	288	Bth_04291	577	8.3e-101	2	274	280	552	0.944444444444
PL1_2.hmm	183	Bth_04297	497	7e-78	1	183	92	280	0.994535519126
PL1_2.hmm	183	Bth_04298	523	1e-75	1	183	114	305	0.994535519126
PL1_2.hmm	183	Bth_04302	559	4.6e-67	1	183	127	330	0.994535519126
GH28.hmm	325	Bth_04306	528	1.9e-84	7	321	84	489	0.966153846154
CBM32.hmm	124	Bth_04315	392	1.2e-18	7	123	258	386	0.935483870968
GH29.hmm	346	Bth_04319	605	3.4e-81	39	338	52	372	0.864161849711
GH106.hmm	824	Bth_04328	914	0	3	823	10	904	0.995145631068
GH28.hmm	325	Bth_04329	467	2.8e-65	7	309	48	395	0.929230769231
GH28.hmm	325	Bth_04332	352	9.2e-52	6	223	83	341	0.667692307692
CE12.hmm	210	Bth_04333	412	2e-73	1	209	163	367	0.990476190476
GH2.hmm	752	Bth_04334	958	3.6e-71	26	533	21	699	0.67420212766
GH43_18.hmm	229	Bth_04336	986	2.4e-90	2	229	60	294	0.991266375546
GH42.hmm	371	Bth_04336	986	3.3e-124	2	370	333	707	0.991913746631
GH28.hmm	325	Bth_04337	432	1.9e-57	10	310	75	418	0.923076923077
CE4.hmm	130	Bth_04338	322	1.4e-29	6	120	33	159	0.876923076923
GH28.hmm	325	Bth_04339	459	1.2e-70	3	322	73	450	0.981538461538
GH2.hmm	752	Bth_04340	961	4.7e-122	33	623	43	724	0.784574468085
GH27.hmm	229	Bth_04341	606	4.3e-67	4	229	212	447	0.982532751092
GH35.hmm	307	Bth_04344	698	1.4e-82	1	305	44	400	0.990228013029
PL9.hmm	374	Bth_04354	535	2.1e-106	9	370	20	440	0.965240641711
PL26.hmm	862	Bth_04357	1098	0	2	858	239	1094	0.993039443155
CE12.hmm	210	Bth_04358	514	2.7e-53	2	210	36	255	0.990476190476
CE12.hmm	210	Bth_04358	514	1.6e-62	2	210	287	502	0.990476190476
GH105.hmm	332	Bth_04359	386	8.4e-86	10	310	61	354	0.903614457831
PL11_1.hmm	583	Bth_04360	613	4.4e-272	3	573	30	600	0.977701543739
GH105.hmm	332	Bth_04361	465	2.8e-92	10	332	97	432	0.969879518072
CE4.hmm	130	Bth_04364	592	1.4e-27	10	119	312	431	0.838461538462
CE6.hmm	99	Bth_04365	267	2.1e-28	1	99	91	183	0.989898989899
GH2.hmm	752	Bth_04366	989	3.9e-66	23	506	21	602	0.642287234043
PL9_1.hmm	375	Bth_04368	437	4.3e-117	4	374	20	423	0.986666666667
GH43_10.hmm	271	Bth_04370	558	1.3e-108	1	271	39	309	0.9963099631
CBM91.hmm	200	Bth_04370	558	4.5e-17	4	195	343	554	0.955
GH28.hmm	325	Bth_04372	535	1.8e-85	7	306	82	479	0.92
CE11.hmm	271	Bth_04390	461	1.1e-73	1	220	4	224	0.808118081181
GH2.hmm	752	Bth_04428	1124	1.1e-212	18	751	58	961	0.974734042553
GH109.hmm	399	Bth_04430	467	1.2e-167	2	398	53	457	0.992481203008
GH110.hmm	548	Bth_04438	615	2.9e-218	1	548	27	582	0.998175182482
GH109.hmm	399	Bth_04439	419	9.6e-166	3	398	18	416	0.989974937343
GT4.hmm	160	Bth_04471	577	6.8e-18	12	156	191	334	0.9
GT2.hmm	170	Bth_04472	277	1.6e-32	1	131	5	130	0.764705882353
GT4.hmm	160	Bth_04473	408	3e-23	6	156	215	372	0.9375
GH133.hmm	372	Bth_04494	645	6.6e-104	6	372	285	636	0.983870967742
GT4.hmm	160	Bth_04495	424	7.7e-33	5	153	240	385	0.925
GH57.hmm	383	Bth_04496	460	1.3e-53	12	314	20	327	0.788511749347
GT5.hmm	472	Bth_04498	278	1.7e-46	1	221	6	237	0.466101694915
GH20.hmm	337	Bth_04528	809	2.4e-123	8	335	159	524	0.970326409496
GH89.hmm	663	Bth_04550	736	6.7e-253	2	661	65	729	0.993966817496
GH20.hmm	337	Bth_04583	546	5e-117	8	337	155	514	0.976261127596
GH84.hmm	295	Bth_04584	737	5.8e-117	1	294	151	443	0.993220338983
PL33_1.hmm	155	Bth_04602	644	1.8e-61	2	152	430	576	0.967741935484
GH109.hmm	399	Bth_04644	491	1.2e-18	3	163	38	189	0.401002506266
GH23.hmm	135	Bth_04684	326	2.4e-22	2	125	97	233	0.911111111111
GT2.hmm	170	Bth_04759	316	9.6e-35	1	168	4	167	0.982352941176
GH97.hmm	631	Bth_04777	719	2.7e-260	5	630	15	704	0.990491283677
CBM32.hmm	124	Bth_04829	444	3.4e-18	10	123	309	436	0.911290322581
PL15_2.hmm	156	Bth_04849	873	2.8e-103	1	156	534	689	0.99358974359
PL12_2.hmm	131	Bth_04854	666	5e-63	1	131	404	534	0.992366412214
GH88.hmm	329	Bth_04855	434	1.1e-120	7	328	102	416	0.975683890578
PL12_2.hmm	131	Bth_04859	702	1.1e-54	1	131	429	566	0.992366412214
GH2.hmm	752	Bth_04864	815	3.7e-119	22	475	20	636	0.602393617021
GH53.hmm	342	Bth_04865	353	7e-93	2	312	46	331	0.906432748538
PL13.hmm	363	Bth_04872	392	3.4e-210	2	363	23	392	0.994490358127
GH20.hmm	337	Bth_04880	536	5.5e-103	5	336	156	499	0.982195845697
GH95.hmm	722	Bth_04881	812	8.6e-274	9	717	44	787	0.980609418283
GH2.hmm	752	Bth_04884	895	1.3e-92	21	480	39	607	0.610372340426
GH13_14.hmm	289	Bth_04888	655	9.6e-120	1	289	186	512	0.996539792388
GH13_5.hmm	342	Bth_04889	481	1e-149	1	342	30	370	0.997076023392
GH29.hmm	346	Bth_04913	580	2.9e-78	85	327	15	293	0.699421965318
GH3.hmm	216	Bth_04914	801	1.4e-71	3	215	143	369	0.981481481481
