dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
CBM50_e831	CBM50:84	-	chitin, peptidoglycan	44	Bth_00588	588	6.5e-19	1	44	161	203	0.977272727273
CBM62_e0	CBM62:62	-	xyloglucan, arabinogalactan and galactomannan	69	Bth_00688	648	9.7e-21	7	69	440	503	0.898550724638
CE9_e7	CE9:187	-	-	374	Bth_00702	390	6.2e-206	1	374	6	379	0.997326203209
GH97_e10	GH97:90|CBM20:3	3.2.1.20:1	alpha-glucan	656	Bth_00709	671	0	2	655	17	666	0.995426829268
CBM50_e801	CBM50:54	-	chitin, peptidoglycan	49	Bth_00949	487	7.3e-31	1	49	435	483	0.979591836735
GH140_e1	GH140:160	3.2.1.-:1	pectin	432	Bth_01061	483	4.2e-197	1	432	38	463	0.997685185185
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	Bth_01062	1290	3.7e-52	1	178	143	328	0.951612903226
GH78_e2	GH78:144|GH33:56|CBM67:6	3.2.1.40:1|3.2.1.-:1	alpha-rhamnoside	517	Bth_01062	1290	5.4e-252	4	517	357	887	0.992263056093
GH33_e82	GH33:118|GH78:56	3.2.1.40:1|3.2.1.-:1	pectin	297	Bth_01062	1290	1.5e-142	1	297	922	1273	0.996632996633
CE19_e0	CE19:46|GH28:1	3.1.1.11:1	pectin	328	Bth_01066	653	9.5e-192	2	328	120	446	0.993902439024
PL1_e77	PL1_2:202|PL1:4	-	-	191	Bth_01072	579	4.9e-107	1	191	136	329	0.994764397906
GH92_e13	GH92:281	3.2.1.24:1	host glycan	487	Bth_01080	756	8.8e-252	1	486	270	755	0.995893223819
GH163_e7	GH163:34	3.2.1.-:1	host glycan	253	Bth_01083	734	8.3e-154	1	252	199	450	0.99209486166
GT2	GT2:11	-	-	132	Bth_01226	314	2e-62	1	130	10	143	0.977272727273
GT101_e12	GT101:67|GT2:1	-	-	224	Bth_01229	303	1.3e-101	1	224	58	281	0.995535714286
GT2	GT2:10	-	-	122	Bth_01231	283	2e-68	1	122	43	164	0.991803278689
GT51_e158	GT51:844	-	-	164	Bth_01247	248	1.1e-77	1	163	61	223	0.987804878049
GT4_e3628	GT4:7	-	-	114	Bth_01405	367	1.7e-31	2	112	193	302	0.964912280702
GH20_e8	GH20:34	-	-	335	Bth_01692	519	1.2e-204	1	335	144	478	0.997014925373
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bth_01697	1023	0	5	866	63	909	0.994226327945
GT2	GT2:6	-	-	135	Bth_01718	303	5.4e-56	1	130	5	129	0.955555555556
GH32_e129	GH32:35	3.2.1.65:1	fructan	300	Bth_01836	523	1.2e-173	1	300	54	351	0.996666666667
GH32_e16	GH32:1098|CBM66:301|CBM38:114	3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3	fructan, fructan, fructan, fructan, fructan, fructan	316	Bth_01841	627	9.4e-132	4	314	141	448	0.981012658228
GH2_e5	GH2:23	-	-	770	Bth_01852	1231	0	1	770	236	1009	0.998701298701
GH3_e0	GH3:1894|GH67:1|CBM6:1|CBM32:1	3.2.1.37:92|3.2.1.55:39|3.2.1.21:1|3.2.1.6:1|3.2.1.73:1	xylan, arabinan, beta-glucan, beta-glucan	251	Bth_01854	853	7.2e-104	4	247	63	309	0.96812749004
GH43_e25	GH43_17:6	-	-	258	Bth_01957	327	6e-187	1	258	50	307	0.996124031008
GH43_e269	GH43_24:109|GH35:10|CBM32:9|GH2:3	-	-	254	Bth_02206	345	9.3e-127	1	253	54	309	0.992125984252
PL10_e13	PL10_1:106|CE0:22|CE8:20|PL10:4|CE12:1	4.2.2.2:1	pectin	290	Bth_02352	364	5.2e-136	2	290	63	350	0.993103448276
GH67_e0	GH67:722	3.2.1.139:4|3.2.1.131:3|3.2.1.-:1	xylan, xylan	668	Bth_02726	722	7.2e-302	1	667	27	693	0.997005988024
GH2_e41	GH2:131	3.2.1.31:2	beta-glucuronan	481	Bth_02787	1001	4.6e-277	3	481	25	502	0.993762993763
GT32_e179	GT32:9	-	-	78	Bth_02996	309	6.7e-41	1	77	82	158	0.974358974359
GH159_e7	GH159:35|GH27:1|GH115:1	-	-	219	Bth_03025	341	1.2e-45	2	218	34	260	0.986301369863
GH43_e80	GH43_26:12|GH106:7|CBM66:1	-	-	300	Bth_03036	1544	7.5e-177	1	300	28	327	0.996666666667
GH106_e18	GH106:34|GH43_26:7	-	-	565	Bth_03036	1544	1.4e-260	1	561	540	1105	0.991150442478
GH2_e14	GH2:396|GH43:2|GH43_26:1|CBM35:1|GH43_10:1	-	-	567	Bth_03046	604	5.5e-261	3	559	45	601	0.980599647266
GH76_e42	GH76:132	3.2.1.101:2	alpha-mannan	309	Bth_03076	396	6e-61	7	306	71	366	0.967637540453
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	Bth_03090	980	2.2e-148	2	312	50	366	0.99358974359
PL33_e4	PL33_2:15|GH105:14	-	-	148	Bth_03090	980	1e-80	1	148	771	919	0.993243243243
GH2_e108	GH2:150|CBM32:1|GH29:1	-	-	605	Bth_03096	702	0	2	605	21	622	0.996694214876
CBM32_e47	CBM32:7	-	host glycan	140	Bth_03146	298	2.3e-19	8	139	149	287	0.935714285714
GH130_e6	GH130:437|CE2:1	2.4.1.281:5	beta-mannan	313	Bth_03159	396	3.3e-178	1	312	51	361	0.993610223642
GH32_e54	GH32:132|CBM38:4	3.2.1.26:1|3.2.1.64:1|3.2.1.80:1	fructan, fructan, fructan	287	Bth_03215	548	4.9e-158	1	286	122	405	0.993031358885
GH43_e217	GH43_31:34	-	-	273	Bth_03241	329	1.2e-155	1	272	38	305	0.992673992674
CE20_e34	CE20:107	-	-	261	Bth_03259	479	5.4e-120	1	261	103	369	0.996168582375
GH97_e33	GH97:7	-	-	656	Bth_03301	674	0	1	656	16	671	0.998475609756
GH31_e75	GH31:390|CBM32:355|CBM0:1	3.2.1.49:3	host glycan	243	Bth_03308	1294	5.4e-132	1	243	444	684	0.995884773663
CBM32_e89	CBM32:365|GH31:352|GH85:7|GH20:6|GH84:2	3.2.1.49:3	host glycan	120	Bth_03308	1294	1.6e-47	2	119	970	1087	0.975
CE4_e140	CE4:231	-	-	111	Bth_03391	204	6.3e-51	2	109	24	131	0.963963963964
PL8_e21	PL8_2:45|PL8:1	-	-	250	Bth_03498	953	2.4e-109	1	249	577	808	0.992
GT2	GT2:26	-	-	128	Bth_03515	336	3.6e-54	1	120	12	130	0.9296875
GT4_e3844	GT4:17	-	-	141	Bth_03517	413	1.1e-65	1	141	244	385	0.992907801418
GT2	GT2:19	-	-	139	Bth_03521	326	1.6e-63	2	132	14	144	0.935251798561
GT14_e14	GT14:14	-	-	253	Bth_03526	322	1.5e-108	1	253	35	290	0.99604743083
GT28_e43	GT28:568	-	-	161	Bth_03600	372	2e-66	1	160	195	356	0.987577639752
GH43_e5	GH43_26:84	-	-	310	Bth_03620	365	1.9e-169	1	309	35	343	0.993548387097
GH109_e7	GH109:31	-	-	390	Bth_03625	430	6e-27	2	146	44	188	0.369230769231
GH76_e13	GH76:46|CBM6:1	-	-	334	Bth_03674	428	1.9e-172	1	332	65	404	0.991017964072
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bth_03724	771	2.3e-109	1	222	98	318	0.995495495495
CBM51_e35	CBM51:42|GH27:41|CBM40:1|GH33:1	-	host glycan	134	Bth_03750	660	4.6e-50	1	134	29	162	0.992537313433
GH27_e45	GH27:85|CBM51:39	-	-	251	Bth_03750	660	2.4e-104	1	250	374	636	0.99203187251
GH20_e9	GH20:95	-	-	339	Bth_03756	537	1.8e-163	1	338	142	481	0.994100294985
GH2_e38	GH2:12	-	-	765	Bth_03757	920	0	1	765	28	791	0.998692810458
GT2	GT2:65	-	-	132	Bth_03780	814	8.6e-71	1	132	251	381	0.992424242424
GH97_e16	GH97:39	3.2.1.22:1	alpha-glucan	621	Bth_03823	638	9.3e-292	3	621	23	637	0.995169082126
GH154_e20	GH154:44|GH105:4|PL42:1	3.2.1.-:1	arabinogalactan protein	354	Bth_03836	673	6.6e-192	1	354	51	402	0.997175141243
GH16_e36	GH16_3:51|GH43_24:33|GH16:7|GH154:1|GH105:1	-	-	249	Bth_03842	631	4.3e-123	1	249	30	281	0.995983935743
GH43_e236	GH43_24:328|GH16_3:32|CBM13:6|GH30_5:6|GH43_19:6|CBM66:1|GH105:1|GH16:1|GH35:1	-	-	288	Bth_03842	631	9.7e-141	2	288	310	600	0.993055555556
GH13_e102	GH13:48	3.2.1.54:1|3.2.1.135:1	sucrose, starch, starch	320	Bth_03862	617	4.6e-161	1	319	166	486	0.99375
GH38_e34	GH38:63|CBM32:8	3.2.1.113:1|3.2.1.-:1	host glycan, alpha-mannan	234	Bth_03943	1199	8.5e-132	1	233	32	263	0.991452991453
CBM32_e185	CBM32:11|GH38:10|CBM6:1|CE17:1	3.2.1.113:1|3.2.1.-:1	host glycan	121	Bth_03943	1199	3.4e-47	1	121	1080	1197	0.99173553719
GH130_e20	GH130:130	3.2.1.197:4	-	311	Bth_03950	383	1.5e-168	3	311	65	372	0.990353697749
GH29_e37	GH29:86|CBM0:3|GH117:3|GH106:1	-	-	332	Bth_03968	460	3.2e-194	2	332	29	357	0.993975903614
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bth_03968	460	1e-17	27	108	371	445	0.743119266055
CBM32_e210	CBM32:14	-	host glycan	122	Bth_04135	498	1.2e-33	12	120	73	181	0.885245901639
GH92_e18	GH92:769	3.2.1.113:6|3.2.1.-:1	host glycan, host glycan	509	Bth_04168	755	2.1e-278	1	509	231	738	0.998035363458
CBM32_e16	CBM32:7	-	host glycan	120	Bth_04219	447	7.6e-84	1	120	321	440	0.991666666667
GH2_e89	GH2:207|CBM32:45	-	-	931	Bth_04230	1342	0	1	931	69	1005	0.998925886144
CBM32_e167	CBM32:52|GH2:46|GH59:1	-	host glycan	126	Bth_04230	1342	1.2e-59	1	125	1213	1337	0.984126984127
CE3_e24	CE3:11|CBM6:3|GH11:1|CBM32:1|CBM9:1|GH136:1|GH29:1	3.1.1.72:1	xylan	189	Bth_04258	230	2.1e-16	1	188	34	214	0.989417989418
CE20_e20	CE20:241	-	-	236	Bth_04271	662	2.1e-103	1	235	103	545	0.991525423729
GH130_e20	GH130:130	3.2.1.197:4	-	311	Bth_04274	377	2.5e-169	2	311	64	373	0.993569131833
CE8_e86	CE8:237|CE12:56|PL1_2:3|PL10_1:2|CBM13:1|GH105:1|CBM6:1	-	-	286	Bth_04290	322	4.9e-133	1	286	33	313	0.996503496503
GH106_e0	GH106:213|CE12:1	3.2.1.174:1	pectin	900	Bth_04328	914	0	1	900	13	905	0.998888888889
GH28_e139	GH28:134|GH43_18:1	3.2.1.173:1	pectin	371	Bth_04332	352	6.7e-139	1	262	84	345	0.703504043127
GH2_e125	GH2:201|CBM32:11	3.2.1.23:1	beta-galactan	702	Bth_04334	958	0	2	696	22	712	0.988603988604
GH27_e3	GH27:150|CBM35:84	3.2.1.22:1	alpha-galactan	234	Bth_04341	606	5.9e-110	1	234	213	447	0.995726495726
CBM35_e26	CBM35:84|GH27:84	3.2.1.22:1	xylan, beta-mannan, beta-galactan	104	Bth_04341	606	1.6e-42	2	103	504	603	0.971153846154
PL9_e24	PL9_1:24|PL9:3	4.2.2.23:2	pectin	407	Bth_04354	535	1e-207	1	407	24	441	0.997542997543
CE4_e17	CE4:15	-	-	122	Bth_04364	592	4.3e-18	5	115	313	431	0.901639344262
PL9_e24	PL9_1:24|PL9:3	4.2.2.23:2	pectin	407	Bth_04368	437	9.9e-220	1	407	21	424	0.997542997543
GT2	GT2:9	-	-	133	Bth_04472	277	5.8e-61	1	131	6	134	0.977443609023
CBM32_e83	CBM32:5	-	host glycan	130	Bth_04486	612	6e-16	9	115	462	571	0.815384615385
GH84_e9	GH84:335|CBM32:3	3.2.1.169:1	host glycan	294	Bth_04584	737	4.3e-155	1	293	152	443	0.993197278912
PL15_e0	PL15_2:45	4.2.2.7:2|4.2.2.8:2	host glycan, host glycan	153	Bth_04849	873	1.6e-92	1	153	538	690	0.993464052288
GH20_e16	GH20:35	-	-	341	Bth_04880	536	1.5e-206	1	341	160	500	0.99706744868
GH95_e0	GH95:552|CBM51:45|CBM32:26|CBM13:1|CBM47:1	3.2.1.63:5|3.2.1.51:1	xyloglucan, host glycan, host glycan	726	Bth_04881	812	5.4e-263	5	724	44	787	0.990358126722
GT4_e161	GT4:13	-	-	147	Bth_00056	373	4.3e-62	3	146	197	340	0.972789115646
GH27_e4	GH27:6|CBM51:1	-	-	314	Bth_00067	845	8.2e-180	1	314	522	820	0.996815286624
GH97_e24	GH97:162	-	-	600	Bth_00137	649	4.3e-268	4	600	28	646	0.993333333333
GT1_e137	GT1:124	-	-	306	Bth_00242	375	3.7e-118	2	305	21	322	0.990196078431
CE20_e16	CE20:217|CE0:1|GH33:1|CE3:1	-	-	283	Bth_00467	692	1.4e-133	1	283	302	582	0.996466431095
GT4_e1438	GT4:11	-	-	142	Bth_00481	404	5.4e-32	3	140	231	367	0.964788732394
GT2	GT2:6	-	-	139	Bth_00489	274	1.6e-65	1	139	6	144	0.992805755396
GT2	GT2:8	-	-	157	Bth_00489	274	4.2e-20	4	140	84	228	0.866242038217
GH2_e122	GH2:308|CBM57:2	3.2.1.31:1	beta-glucuronan	592	Bth_00784	682	8.7e-296	2	591	27	614	0.994932432432
CBM48_e32	CBM48:1020|GH13_8:992|GH13:3|GT4:2|GH28:2	2.4.1.18:166	glycogen	89	Bth_00801	670	1.2e-28	1	89	54	136	0.988764044944
GH13_e20	GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1	2.4.1.18:50	sucrose, alpha-glucan	293	Bth_00801	670	3.7e-145	1	293	221	512	0.996587030717
CBM32_e10	CBM32:23	-	host glycan	127	Bth_00898	440	5.1e-79	1	127	307	433	0.992125984252
GH2_e106	GH2:268|CBM32:3	3.2.1.-:1|3.2.1.23:1	pectin, beta-galactan	760	Bth_01041	950	0	1	760	41	831	0.998684210526
GH141_e22	GH141:112|CBM6:1|CBM9:1	3.2.1.51:1	pectin	561	Bth_01052	619	4.1e-266	1	561	22	581	0.998217468806
CBM67_e27	CBM67:9|GH78:9	-	rhamnose	168	Bth_01068	953	3.9e-69	16	167	200	351	0.89880952381
GH78_e43	GH78:163|CBM67:8|GH137:1	3.2.1.40:1	alpha-rhamnoside	515	Bth_01068	953	2.2e-226	3	515	398	934	0.994174757282
GH18_e50	GH18:11	-	-	138	Bth_01086	340	2e-49	2	138	121	255	0.985507246377
GH18_e203	GH18:19	3.2.1.96:1	host glycan	184	Bth_01093	364	3e-114	1	184	165	348	0.994565217391
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bth_01100	773	5.9e-172	2	348	152	508	0.985754985755
GT2	GT2:13	-	-	175	Bth_01214	299	4.1e-98	1	175	9	183	0.994285714286
GT2	GT2:36	-	-	218	Bth_01233	1336	3.5e-107	1	218	55	274	0.995412844037
GT2	GT2:16	-	-	181	Bth_01401	270	2.4e-81	1	181	7	186	0.994475138122
GT2	GT2:15	-	-	199	Bth_01408	285	3.8e-42	2	197	6	199	0.979899497487
GT4_e2031	GT4:5	-	-	153	Bth_01413	389	2.3e-74	1	153	211	360	0.993464052288
GH73_e88	GH73:188|CBM50:180	-	-	129	Bth_01603	301	3e-63	2	129	41	168	0.984496124031
CBM50_e698	CBM50:301|GH73:300	-	chitin, peptidoglycan	40	Bth_01603	301	7.1e-16	2	40	205	243	0.95
CBM50_e698	CBM50:301|GH73:300	-	chitin, peptidoglycan	40	Bth_01603	301	1.2e-16	1	40	260	299	0.975
GH18_e389	GH18:18	-	-	237	Bth_01703	554	1.6e-132	1	236	298	534	0.991561181435
GT2	GT2:11	-	-	164	Bth_01720	330	1.1e-59	1	162	11	170	0.981707317073
CE20_e1	CE20:285	-	-	245	Bth_01855	572	8.5e-86	1	245	106	448	0.995918367347
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	Bth_01956	759	7.2e-103	1	222	99	319	0.995495495495
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_01962	730	4.6e-212	3	490	241	730	0.985829959514
GH92_e8	GH92:51	3.2.1.-:1	host glycan	511	Bth_02205	1042	5.3e-285	2	511	528	1036	0.996086105675
GH29_e30	GH29:1257|CBM32:104|CBM0:3|GH33:3|CBM6:1|CBM9:1|CE3:1|GH136:1|GH0:1|CBM47:1|GT1:1	3.2.1.111:8|3.2.1.51:3	host glycan, host glycan	301	Bth_02289	484	4.5e-117	2	297	34	338	0.980066445183
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bth_02289	484	3.5e-17	4	107	363	463	0.94495412844
CBM67_e28	CBM67:192|GH78:190|CBM0:1|CBM66:1	3.2.1.40:1	rhamnose	186	Bth_02623	1152	5.4e-49	16	176	344	514	0.860215053763
GH78_e80	GH78:1278|CBM67:96|GH3:3|GH0:2|GH18:2|CBM0:1	3.2.1.40:8|3.1.1.73:2	alpha-rhamnoside	510	Bth_02623	1152	1.4e-188	5	508	570	1103	0.986274509804
CE3_e24	CE3:11|CBM6:3|GH11:1|CBM32:1|CBM9:1|GH136:1|GH29:1	3.1.1.72:1	xylan	189	Bth_02725	436	9.8e-16	1	186	22	203	0.978835978836
GH125_e1	GH125:855|GH92:2	3.2.1.-:4	alpha-mannan	401	Bth_02737	481	3.4e-217	2	401	71	467	0.995012468828
GH35_e44	GH35:96	-	-	181	Bth_02927	539	3.8e-21	2	164	54	231	0.895027624309
GH43_e0	GH43_10:1191|GH43_12:66|GH28:13|GH43:5	3.2.1.55:2|3.2.1.37:1	xylan, xylan	269	Bth_02976	514	2.5e-112	1	269	37	296	0.996282527881
CBM91_e20	CBM91:55|GH43_10:55|GH28:21|CBM6:1	-	xylan	184	Bth_02976	514	1.4e-81	2	184	331	513	0.989130434783
GT4_e3479	GT4:25	-	-	152	Bth_02988	383	6e-74	1	152	190	341	0.993421052632
GT2	GT2:33	-	-	132	Bth_03006	323	3e-59	1	128	9	136	0.962121212121
GH43_e180	GH43_31:31	-	-	262	Bth_03018	330	9.4e-146	1	261	48	309	0.992366412214
GH43_e180	GH43_31:31	-	-	262	Bth_03021	327	2.6e-145	1	261	46	306	0.992366412214
GH154_e17	GH154:227|GH88:5|GH16_10:1	-	-	357	Bth_03040	407	9.7e-163	1	356	27	384	0.994397759104
GT4_e3623	GT4:9	-	-	149	Bth_03063	377	1.8e-34	2	145	202	348	0.959731543624
CBM32_e96	CBM32:25	-	host glycan	125	Bth_03147	968	3.7e-56	1	125	238	363	0.992
GH31_e15	GH31:19|CBM32:1|CBM51:1	-	-	432	Bth_03218	712	1.4e-232	1	432	203	633	0.997685185185
GH36_e24	GH36:283|CBM51:3	3.2.1.22:2	alpha-galactan	680	Bth_03266	718	0	1	679	28	700	0.997058823529
GH36_e23	GH36:19|CBM35:16	-	-	446	Bth_03268	673	1e-138	1	446	208	647	0.997757847534
GH95_e15	GH95:30	-	-	743	Bth_03292	808	0	1	742	27	772	0.99730820996
GH95_e0	GH95:552|CBM51:45|CBM32:26|CBM13:1|CBM47:1	3.2.1.63:5|3.2.1.51:1	xyloglucan, host glycan, host glycan	726	Bth_03312	815	1.8e-265	9	723	54	791	0.98347107438
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bth_03319	1024	0	3	866	62	910	0.996535796767
GH3_e137	GH3:80|CBM35:1	-	-	209	Bth_03447	825	1e-105	1	208	60	267	0.99043062201
GH76_e42	GH76:132	3.2.1.101:2	alpha-mannan	309	Bth_03448	395	1.1e-146	1	308	67	374	0.993527508091
GT2	GT2:9	-	-	143	Bth_03519	329	7.6e-66	1	143	9	167	0.993006993007
GT2	GT2:59	-	-	162	Bth_03528	311	1.4e-72	1	162	6	167	0.993827160494
GH115_e6	GH115:205|GH159:1	-	-	764	Bth_03667	982	0	1	763	33	962	0.997382198953
GH92_e11	GH92:47	-	-	450	Bth_03683	653	4e-136	3	442	206	649	0.975555555556
GH144_e1	GH144:450|GH3:1	3.2.1.71:1|3.2.1.214:1	beta-glucan, beta-glucan	412	Bth_03723	454	1.4e-212	1	411	35	445	0.995145631068
CE9_e78	CE9:112	-	-	382	Bth_03746	395	2.1e-192	2	382	8	390	0.994764397906
CE20_e40	CE20:34	-	-	260	Bth_03755	474	5.2e-127	1	260	104	364	0.996153846154
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	Bth_03818	647	0	4	631	16	644	0.990521327014
GH43_e43	GH43_10:34|CBM13:6	-	-	269	Bth_03822	453	5.8e-125	33	269	1	236	0.877323420074
CBM91_e38	CBM91:42|GH43_10:42|CBM13:6	-	xylan	187	Bth_03822	453	2.9e-90	1	186	267	452	0.989304812834
GH13_e47	CBM58:7|GH13_36:7|GH13:2	3.2.1.1:1	sucrose, starch	459	Bth_03856	692	2.3e-273	1	459	81	540	0.997821350763
GH97_e22	GH97:651	3.2.1.3:2|3.2.1.20:2	alpha-glucan, alpha-glucan	689	Bth_03861	738	0	5	689	18	724	0.992743105951
GH18_e54	GH18:11	-	-	185	Bth_03919	367	2e-83	4	178	110	316	0.940540540541
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_03942	753	6.1e-216	2	493	247	736	0.993927125506
GH99_e0	GH99:120	3.2.1.130:19|3.2.1.198:2	host glycan, alpha-mannan	339	Bth_04037	382	4e-143	3	338	45	371	0.988200589971
CBM50_e27	CBM50:203|GH23:1	-	chitin, peptidoglycan	43	Bth_04102	290	9.5e-21	1	42	248	289	0.953488372093
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	Bth_04170	758	1.9e-218	2	493	244	751	0.993927125506
GH23_e209	CBM50:31|GH23:31	-	-	140	Bth_04178	431	1.3e-68	1	140	129	268	0.992857142857
CBM50_e207	CBM50:163|GH23:159	-	chitin, peptidoglycan	42	Bth_04178	431	1.9e-18	1	42	389	430	0.97619047619
GH29_e30	GH29:1257|CBM32:104|CBM0:3|GH33:3|CBM6:1|CBM9:1|CE3:1|GH136:1|GH0:1|CBM47:1|GT1:1	3.2.1.111:8|3.2.1.51:3	host glycan, host glycan	301	Bth_04319	605	3.8e-144	2	298	53	369	0.983388704319
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bth_04319	605	7.2e-17	19	108	386	465	0.816513761468
CBM32_e126	CBM32:138|GH29:132|CBM6:1|CBM9:1|CE3:1|GH136:1	-	host glycan	109	Bth_04319	605	2.7e-17	20	107	499	586	0.798165137615
CE4_e46	CE4:78|CBM18:52|CBM50:1	3.5.1.41:1	chitin	128	Bth_04338	322	2.7e-17	4	110	38	147	0.828125
PL11_e0	PL11_1:1283|CBM2:80|CE12:47|PL11:27|CBM35:19|CBM13:13|PL11_2:8|CBM3:6|CBM37:2|GH28:1|GH128:1|CBM0:1|CBM84:1|CBM88:1|CBM5:1|CBM66:1|GH44:1|GH105:1|CBM10:1	4.2.2.23:15|4.2.2.24:5	pectin, pectin	607	Bth_04360	613	6.4e-271	3	573	30	600	0.939044481054
CE20_e26	CE20:7|CE6:6	-	-	233	Bth_04365	267	1.3e-51	3	230	32	259	0.974248927039
CE11_e18	CE11:339	-	-	269	Bth_04390	461	4.5e-123	1	268	5	297	0.992565055762
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	Bth_04428	1124	0	3	866	61	962	0.996535796767
GT4_e1861	GT4:6	-	-	158	Bth_04473	408	1.8e-75	2	158	216	373	0.987341772152
GH133_e1	GH133:236	-	-	351	Bth_04494	645	1.2e-167	2	351	289	637	0.994301994302
CBM32_e66	CBM32:5	-	host glycan	129	Bth_04829	444	5e-82	1	129	310	437	0.992248062016
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	Bth_04855	434	9.2e-141	2	323	102	417	0.990740740741
CBM48_e14	CBM48:1142|GH13_14:1124|CBM41:557|GH13_32:70|CBM25:49|GH13_41:25|GH13:12|CBM20:10|CBM68:8|GH13_42:1|CBM0:1	3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2	glycogen	92	Bth_04888	655	7.4e-18	9	90	26	111	0.880434782609
GH13_e95	GH13_14:318|CBM48:209|CBM41:64|CBM68:5|GH13:2|GH133:1	3.2.1.-:2|3.2.1.68:1|3.2.1.41:1	sucrose, starch, starch, starch	310	Bth_04888	655	2.2e-139	1	310	187	513	0.996774193548
GT2	GT2:12	-	-	145	Bth_00046	317	7.5e-46	1	145	9	166	0.993103448276
GT2	GT2:37|GT101:8	2.4.1.-:1	-	163	Bth_00048	313	2.1e-44	1	161	9	166	0.981595092025
GT2	GT2:24	-	-	173	Bth_00053	326	3.2e-59	1	172	5	177	0.988439306358
PL40_e1	PL40:74	-	-	922	Bth_00130	918	0	3	900	5	906	0.972885032538
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	Bth_00159	272	2.6e-21	14	202	54	259	0.912621359223
GH35_e43	GH35:828|CBM32:242|GH43_24:11	3.2.1.23:3	pectin	314	Bth_00298	779	5.5e-151	1	312	36	346	0.990445859873
CBM32_e42	CBM32:247|GH35:243|GH43_24:9	-	host glycan	74	Bth_00298	779	1.2e-31	2	72	701	774	0.945945945946
GH51_e19	GH51:1621	3.2.1.55:27	arabinan	489	Bth_00357	514	2.7e-236	2	489	26	514	0.99591002045
GH146_e0	GH146:409|GH97:3|GH43_19:1|GH43_34:1|CBM13:1	3.2.1.185:1	arabinan	511	Bth_00358	802	2.8e-247	1	510	33	560	0.996086105675
GH43_e22	GH43_29:182|GH43_19:31|GH43_34:4|GH51:3|GH43_31:1|GH43:1|GH43_33:1	3.2.1.-:2|3.2.1.55:1	xylan, xylan	276	Bth_00377	314	7.3e-143	1	276	26	304	0.996376811594
GT4_e4001	GT4:11	-	-	139	Bth_00401	368	1.9e-46	1	126	198	325	0.89928057554
CE2_e2	CE2:16	-	-	203	Bth_00456	366	6.9e-111	1	203	150	352	0.995073891626
GH33_e121	GH33:131	3.2.1.18:6	sialic acid	336	Bth_00465	544	2.2e-185	1	336	195	531	0.997023809524
GH2_e137	GH2:343|CBM32:1|CBM67:1	3.2.1.23:2	beta-galactan	607	Bth_00471	839	0	2	607	25	632	0.996705107084
GH20_e12	GH20:1706|CBM32:19|CBM0:2	3.2.1.52:18|3.2.1.-:1	host glycan, host glycan	351	Bth_00516	767	4e-135	2	349	152	510	0.988603988604
GT4_e2546	GT4:10	-	-	128	Bth_00622	396	1e-53	2	128	235	362	0.984375
CE9_e7	CE9:187	-	-	374	Bth_00701	388	3.5e-214	1	374	6	379	0.997326203209
