Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Bc_03119	QQT78028.1|GH43_24	100.0	340	0	0	1	340	1	340	2.8e-208	728.0
Bc_03120	ASM67811.1|PL42	100.0	431	0	0	1	431	1	431	7.7e-264	912.9
Bc_03121	QQT78026.1|GH105	100.0	377	0	0	1	377	1	377	3.0e-232	807.7
Bc_03130	ASM65447.1|GT2	100.0	329	0	0	1	329	1	329	2.3e-191	671.8
Bc_03189	ASM65495.1|PL8_3	100.0	721	0	0	1	721	1	721	0.0e+00	1490.3
Bc_03212	EAR02039.1|GH117	54.4	489	216	4	31	516	26	510	7.0e-155	551.2
Bc_03213	QRP56810.1|GH29	100.0	460	0	0	1	460	1	460	4.3e-289	996.9
Bc_03263	QQT77903.1|GH20	100.0	662	0	0	1	662	1	662	0.0e+00	1387.1
Bc_03329	AGL64345.2|GT2	48.3	582	296	2	456	1033	275	855	1.6e-150	537.7
Bc_03342	UBF11879.1|CBM0	99.6	857	3	0	1	857	1	857	0.0e+00	1764.6
Bc_03343	ASM65330.1|GH36	100.0	729	0	0	1	729	1	729	0.0e+00	1503.4
Bc_03374	QQT78114.1|GT28	100.0	371	0	0	1	371	1	371	3.7e-206	721.1
Bc_03391	AXV50356.1|GH43_3	58.1	360	143	3	25	376	332	691	2.5e-117	426.0
Bc_03420	QRP56683.1|GH144	100.0	467	0	0	1	467	1	467	5.2e-290	1000.0
Bc_03421	ASM65397.1|GH3	100.0	769	0	0	1	769	1	769	0.0e+00	1540.4
Bc_03460	ASM65959.1|GH20	100.0	653	0	0	1	653	1	653	0.0e+00	1365.9
Bc_03462	QQT77482.1|GH84	100.0	737	0	0	1	737	1	737	0.0e+00	1526.1
Bc_03464	ASM65962.1|GH2	100.0	933	0	0	1	933	6	938	0.0e+00	1902.9
Bc_03470	QQT77476.1|GH3	100.0	946	0	0	1	946	1	946	0.0e+00	1920.2
Bc_03476	QUU10001.1|CBM0	47.1	938	466	17	23	944	24	947	5.7e-243	844.7
Bc_03478	QRP57287.1|GH3	100.0	768	0	0	1	768	1	768	0.0e+00	1543.9
Bc_03479	QRP57288.1|CBM6|GH43	100.0	479	0	0	1	479	1	479	1.3e-293	1011.9
Bc_03480	QRP57289.1|GH29	100.0	447	0	0	1	447	1	447	8.5e-274	946.0
Bc_03485	QRP57294.1|PL33_1	100.0	644	0	0	1	644	1	644	0.0e+00	1342.8
Bc_03510	QQT77439.1|GH20	100.0	519	0	0	1	519	1	519	0.0e+00	1095.9
Bc_03523	QQA09746.1|GH28	100.0	506	0	0	1	506	1	506	2.3e-304	1047.7
Bc_03524	QQA10632.1|GH20	100.0	582	0	0	45	626	1	582	0.0e+00	1231.1
Bc_03525	QRP58902.1|GH28	100.0	775	0	0	1	775	1	775	0.0e+00	1505.3
Bc_03571	QCW79542.1|GH101	52.8	462	212	1	55	510	607	1068	7.0e-139	498.0
Bc_03574	ASM67518.1|GH16_3|3.2.1.-	100.0	258	0	0	1	258	1	258	2.1e-160	568.5
Bc_03598	QUU10270.1|GH20	100.0	547	0	0	1	547	1	547	0.0e+00	1126.3
Bc_03602	ASW16391.1|GH3	99.6	261	1	0	1	261	514	774	3.1e-151	538.1
Bc_03603	QRP58899.1|GH20	100.0	545	0	0	1	545	1	545	0.0e+00	1118.6
Bc_03605	ASW16389.1|GH3	100.0	859	0	0	1	859	1	859	0.0e+00	1726.1
Bc_03616	QRP58892.1|GH92	100.0	731	0	0	1	731	1	731	0.0e+00	1532.3
Bc_03626	QUU10207.1|GH97	100.0	662	0	0	1	662	1	662	0.0e+00	1373.2
Bc_03668	QYO62262.1|GH13	63.8	343	122	1	1	343	1	341	2.2e-114	416.8
Bc_03679	ASW16360.1|GH29	100.0	434	0	0	1	434	1	434	2.8e-266	921.0
Bc_03720	ASM66024.1|GH2	100.0	833	0	0	1	833	1	833	0.0e+00	1744.6
Bc_03723	QRP57342.1|GH23	100.0	326	0	0	1	326	1	326	2.3e-188	661.8
