OTU	StableState	SampleIdx	ExcludedCluster
B_vulgatus	40253527.61463778	17930	None
C_aerofaciens	1224465.231496988	17930	None
C_scindens	7582281.091443403	17930	None
C_spiroforme	490603.8130964977	17930	None
D_longicatena	53501.69129814814	17930	None
P_distasonis	12784652.798399609	17930	None
R_obeum	6826989.95554617	17930	None
B_caccae	69541626.25738193	17940	None
B_cellulosilyticus_WH2	68977916.25295429	17940	None
B_ovatus	724940.4562482494	17940	None
B_thetaiotaomicron	31358106.129256584	17940	None
B_uniformis	13396041.363796923	17940	None
B_vulgatus	51949385.247056	17940	None
C_aerofaciens	1444066.791436641	17940	None
C_scindens	8020202.2673100615	17940	None
C_spiroforme	531348.3695060287	17940	None
D_longicatena	60026.15151725963	17940	None
P_distasonis	12529894.45208811	17940	None
R_obeum	7872331.2782644285	17940	None
B_caccae	74618656.16686922	17950	None
B_cellulosilyticus_WH2	68723648.4116798	17950	None
B_ovatus	1070344.9776400975	17950	None
B_thetaiotaomicron	35720513.18356989	17950	None
B_uniformis	13326843.746023882	17950	None
B_vulgatus	56696897.75453827	17950	None
C_aerofaciens	1217188.337189263	17950	None
C_scindens	7580667.930478481	17950	None
C_spiroforme	537670.0976109068	17950	None
D_longicatena	56706.65802361764	17950	None
P_distasonis	10593990.496251144	17950	None
R_obeum	8212334.916551682	17950	None
B_caccae	70440903.37146725	17960	None
B_cellulosilyticus_WH2	54809062.24073945	17960	None
B_ovatus	1400478.7186641896	17960	None
B_thetaiotaomicron	35422603.48810338	17960	None
B_uniformis	13151656.624393761	17960	None
B_vulgatus	60419112.23604433	17960	None
C_aerofaciens	1443066.198141886	17960	None
C_scindens	6553207.329198909	17960	None
C_spiroforme	484232.1711067816	17960	None
D_longicatena	68911.63647716097	17960	None
P_distasonis	13103575.650369935	17960	None
R_obeum	7615568.052131535	17960	None
B_caccae	70232103.88167684	17970	None
B_cellulosilyticus_WH2	56243593.87913299	17970	None
B_ovatus	657341.4719533614	17970	None
B_thetaiotaomicron	35779337.502269536	17970	None
B_uniformis	10995574.278664777	17970	None
B_vulgatus	59176514.48606382	17970	None
C_aerofaciens	1086291.6567609606	17970	None
C_scindens	7576448.502966161	17970	None
C_spiroforme	589933.2419949832	17970	None
D_longicatena	64324.21196708318	17970	None
P_distasonis	13932921.759397287	17970	None
R_obeum	6022130.739874005	17970	None
B_caccae	75474135.11896384	17980	None
B_cellulosilyticus_WH2	61924261.25733832	17980	None
B_ovatus	206882.24873987955	17980	None
B_thetaiotaomicron	31723091.200766467	17980	None
B_uniformis	17396032.029815726	17980	None
B_vulgatus	58367195.439667046	17980	None
C_aerofaciens	1428909.8113296486	17980	None
C_scindens	7432974.3107996825	17980	None
C_spiroforme	721172.4980918894	17980	None
D_longicatena	40241.16656734431	17980	None
P_distasonis	15780862.314143155	17980	None
R_obeum	6696944.219381955	17980	None
B_caccae	77624135.96437305	17990	None
B_cellulosilyticus_WH2	65134911.085227795	17990	None
B_ovatus	418124.5933343323	17990	None
B_thetaiotaomicron	34202379.849663846	17990	None
B_uniformis	13327521.710459711	17990	None
B_vulgatus	51305036.208847865	17990	None
C_aerofaciens	1492554.8128360456	17990	None
C_scindens	7322669.720375856	17990	None
C_spiroforme	633468.8518522229	17990	None
D_longicatena	75481.59784199057	17990	None
P_distasonis	14265214.800909998	17990	None
R_obeum	7313448.060312195	17990	None
B_caccae	75565290.01574941	18000	None
B_cellulosilyticus_WH2	65085420.43092936	18000	None
B_ovatus	2161070.8368184585	18000	None
B_thetaiotaomicron	34871947.36292312	18000	None
B_uniformis	15581187.119474018	18000	None
B_vulgatus	58399398.89895575	18000	None
C_aerofaciens	1349063.7355340626	18000	None
C_scindens	8312085.155747596	18000	None
C_spiroforme	700809.8722970773	18000	None
D_longicatena	78437.91202915896	18000	None
P_distasonis	15967497.185541552	18000	None
R_obeum	8108149.372382075	18000	None
B_caccae	65643027.4885519	18010	None
B_cellulosilyticus_WH2	55317074.11750459	18010	None
B_ovatus	150780.7484317442	18010	None
B_thetaiotaomicron	38599012.685741805	18010	None
B_uniformis	15532380.334809404	18010	None
B_vulgatus	71480854.25504564	18010	None
C_aerofaciens	1429783.7582442984	18010	None
C_scindens	8290136.672201944	18010	None
C_spiroforme	658645.2475704353	18010	None
D_longicatena	65312.77118921037	18010	None
P_distasonis	12173512.133138765	18010	None
R_obeum	8580701.583762573	18010	None
B_caccae	70524454.90777828	18020	None
B_cellulosilyticus_WH2	49454057.42232486	18020	None
B_ovatus	478225.5891932616	18020	None
B_thetaiotaomicron	37453805.09778226	18020	None
B_uniformis	11929440.417830028	18020	None
B_vulgatus	48065565.43430448	18020	None
C_aerofaciens	957245.9377825302	18020	None
C_scindens	7543175.536205126	18020	None
C_spiroforme	610525.7715833641	18020	None
D_longicatena	19573.221430670736	18020	None
P_distasonis	17792601.051567286	18020	None
R_obeum	6924184.07477467	18020	None
B_caccae	70773776.75740747	18030	None
B_cellulosilyticus_WH2	61827840.82285246	18030	None
B_ovatus	1716091.1908966943	18030	None
B_thetaiotaomicron	37448951.68661139	18030	None
B_uniformis	14307442.633879408	18030	None
B_vulgatus	37698815.794917405	18030	None
C_aerofaciens	961913.2010646652	18030	None
C_scindens	7196715.068020151	18030	None
C_spiroforme	510260.80198361404	18030	None
D_longicatena	26388.58207183642	18030	None
P_distasonis	10212170.034188848	18030	None
R_obeum	9274769.01534954	18030	None
B_caccae	69575658.88503039	18040	None
B_cellulosilyticus_WH2	66018865.41102769	18040	None
B_ovatus	469608.22586331214	18040	None
B_thetaiotaomicron	40204764.25391856	18040	None
B_uniformis	11986936.058820583	18040	None
B_vulgatus	74885550.0377281	18040	None
C_aerofaciens	431704.8514114358	18040	None
C_scindens	7059865.2201736	18040	None
C_spiroforme	426482.9978877364	18040	None
D_longicatena	19797.89876812455	18040	None
P_distasonis	11666844.096931392	18040	None
R_obeum	11643154.51154613	18040	None
B_caccae	74111391.34176682	18050	None
B_cellulosilyticus_WH2	53799859.5903092	18050	None
B_ovatus	327432.6460044751	18050	None
B_thetaiotaomicron	37343714.05721218	18050	None
B_uniformis	14455795.503180588	18050	None
B_vulgatus	54936596.93635422	18050	None
C_aerofaciens	717830.3390490399	18050	None
C_scindens	7706645.659567909	18050	None
C_spiroforme	442099.5322955008	18050	None
D_longicatena	19914.087520267993	18050	None
P_distasonis	9065450.721749803	18050	None
R_obeum	9096015.380026752	18050	None
B_caccae	71983822.68659766	18060	None
B_cellulosilyticus_WH2	47984284.14134389	18060	None
B_ovatus	288656.2111799618	18060	None
B_thetaiotaomicron	36439607.17570091	18060	None
B_uniformis	10251782.31474464	18060	None
B_vulgatus	59210499.093842655	18060	None
C_aerofaciens	714301.5102808344	18060	None
C_scindens	8143474.361733752	18060	None
C_spiroforme	457240.03771045693	18060	None
D_longicatena	20141.538415411895	18060	None
P_distasonis	8377658.344996203	18060	None
R_obeum	13737643.304688767	18060	None
B_caccae	69318902.51582026	18070	None
B_cellulosilyticus_WH2	52668131.44321387	18070	None
B_ovatus	1000109.4801802338	18070	None
B_thetaiotaomicron	38735502.20045427	18070	None
B_uniformis	11549534.414732108	18070	None
B_vulgatus	70428684.89674726	18070	None
C_aerofaciens	898108.6485718271	18070	None
C_scindens	6069024.208445635	18070	None
C_spiroforme	420495.7830251467	18070	None
D_longicatena	66953.5138237561	18070	None
P_distasonis	14078091.650298538	18070	None
R_obeum	16076390.300117278	18070	None
B_caccae	73719965.17237347	18080	None
B_cellulosilyticus_WH2	53198559.84461941	18080	None
B_ovatus	1324416.8496071245	18080	None
B_thetaiotaomicron	38058201.695704475	18080	None
B_uniformis	10385680.242233483	18080	None
B_vulgatus	58189896.66418518	18080	None
C_aerofaciens	1029526.7511712442	18080	None
C_scindens	5787243.343301251	18080	None
C_spiroforme	502723.72866131837	18080	None
D_longicatena	50937.847779974065	18080	None
P_distasonis	12594617.292549962	18080	None
R_obeum	16954733.438832354	18080	None
B_caccae	74885185.03856201	18090	None
B_cellulosilyticus_WH2	74005719.56619518	18090	None
B_ovatus	279684.6077657276	18090	None
B_thetaiotaomicron	36720008.63121607	18090	None
B_uniformis	8717825.087038878	18090	None
B_vulgatus	51964898.459811136	18090	None
C_aerofaciens	1034558.142663795	18090	None
C_scindens	6154725.2028215015	18090	None
C_spiroforme	484534.028396081	18090	None
D_longicatena	55257.201167451916	18090	None
P_distasonis	12587776.611376703	18090	None
R_obeum	14348274.174568638	18090	None
B_caccae	71884165.76929538	18100	None
B_cellulosilyticus_WH2	44380806.00536595	18100	None
B_ovatus	1910369.1753671765	18100	None
B_thetaiotaomicron	36098590.181111544	18100	None
B_uniformis	11535712.40480331	18100	None
B_vulgatus	56327447.252902985	18100	None
C_aerofaciens	1640969.7688709782	18100	None
C_scindens	5982577.463366195	18100	None
C_spiroforme	467253.45610984147	18100	None
D_longicatena	40468.49131000026	18100	None
P_distasonis	9283686.28655234	18100	None
R_obeum	13461409.984041177	18100	None
B_caccae	70079884.67843935	18110	None
B_cellulosilyticus_WH2	51606096.223176785	18110	None
B_ovatus	2415152.1557052447	18110	None
B_thetaiotaomicron	35571243.09752269	18110	None
B_uniformis	12250174.115422161	18110	None
B_vulgatus	76035771.07696447	18110	None
C_aerofaciens	1936573.568727941	18110	None
C_scindens	5363504.127187887	18110	None
C_spiroforme	632323.0190855616	18110	None
D_longicatena	44984.86097492377	18110	None
P_distasonis	10741356.65003627	18110	None
R_obeum	13833422.02819389	18110	None
B_caccae	74761432.31504282	18120	None
B_cellulosilyticus_WH2	55613859.42174076	18120	None
B_ovatus	1420975.5127105562	18120	None
B_thetaiotaomicron	34902022.400851205	18120	None
B_uniformis	10827070.271795707	18120	None
B_vulgatus	72509954.80138737	18120	None
C_aerofaciens	1674497.1233086458	18120	None
C_scindens	5984932.426282461	18120	None
C_spiroforme	472836.43009825377	18120	None
D_longicatena	59394.294557210924	18120	None
P_distasonis	10114699.153883852	18120	None
R_obeum	9447187.33203432	18120	None
B_caccae	73043989.9414019	18130	None
B_cellulosilyticus_WH2	77285603.31235392	18130	None
B_ovatus	930358.0226664076	18130	None
B_thetaiotaomicron	36467438.314808525	18130	None
B_uniformis	8781657.606661437	18130	None
B_vulgatus	65695873.582266115	18130	None
C_aerofaciens	1673920.8026247045	18130	None
C_scindens	6395089.21800566	18130	None
C_spiroforme	436758.98734891013	18130	None
D_longicatena	47741.87194216328	18130	None
P_distasonis	11268702.659907931	18130	None
R_obeum	11798617.94473082	18130	None
B_caccae	73347624.45400149	18140	None
B_cellulosilyticus_WH2	52901911.69821494	18140	None
B_ovatus	3646926.382334131	18140	None
B_thetaiotaomicron	38909683.42110896	18140	None
B_uniformis	10726069.243985098	18140	None
B_vulgatus	74351250.09377964	18140	None
C_aerofaciens	1802775.1850683135	18140	None
C_scindens	6232629.414275524	18140	None
C_spiroforme	400741.32404512464	18140	None
D_longicatena	60397.15974206281	18140	None
P_distasonis	13766618.539186843	18140	None
R_obeum	13128691.464414863	18140	None
B_caccae	74637423.22542538	18150	None
B_cellulosilyticus_WH2	39721481.05557548	18150	None
B_ovatus	650446.7325546037	18150	None
B_thetaiotaomicron	33769932.97280977	18150	None
B_uniformis	8941875.664960755	18150	None
B_vulgatus	47915678.39570332	18150	None
C_aerofaciens	1620392.5210360647	18150	None
C_scindens	6986289.351120984	18150	None
C_spiroforme	394259.8859183935	18150	None
D_longicatena	60094.667682665655	18150	None
P_distasonis	17050061.487664018	18150	None
R_obeum	11858680.50255009	18150	None
B_caccae	71136579.48121296	18160	None
B_cellulosilyticus_WH2	58753334.993354924	18160	None
B_ovatus	2130924.455874034	18160	None
B_thetaiotaomicron	32968411.578816716	18160	None
B_uniformis	10198762.941194413	18160	None
B_vulgatus	78646430.77644129	18160	None
C_aerofaciens	1594644.2056367495	18160	None
C_scindens	7709136.300109936	18160	None
C_spiroforme	358695.2977890498	18160	None
D_longicatena	76994.6661196042	18160	None
P_distasonis	16526164.300760627	18160	None
R_obeum	12129622.603697505	18160	None
B_caccae	70339994.95919698	18170	None
B_cellulosilyticus_WH2	63900411.55786789	18170	None
B_ovatus	1378450.0817796055	18170	None
B_thetaiotaomicron	37957713.26376298	18170	None
B_uniformis	10788840.636825977	18170	None
B_vulgatus	72287037.19234988	18170	None
C_aerofaciens	1566289.0731820983	18170	None
C_scindens	8058781.727609307	18170	None
C_spiroforme	382996.6634176691	18170	None
D_longicatena	65622.55571739055	18170	None
P_distasonis	15420914.637263412	18170	None
R_obeum	8736798.79738788	18170	None
B_caccae	70213022.39075403	18180	None
B_cellulosilyticus_WH2	52776299.928795815	18180	None
B_ovatus	1402125.063812175	18180	None
B_thetaiotaomicron	37416263.1691477	18180	None
B_uniformis	12108509.419089269	18180	None
B_vulgatus	67085238.87407013	18180	None
C_aerofaciens	1488778.5829587341	18180	None
C_scindens	7338051.8010958275	18180	None
C_spiroforme	414238.25612538314	18180	None
D_longicatena	31719.59725806298	18180	None
P_distasonis	13240828.979574665	18180	None
R_obeum	7458952.290632359	18180	None
B_caccae	70344429.69330825	18190	None
B_cellulosilyticus_WH2	65334011.491392896	18190	None
B_ovatus	481175.33131412993	18190	None
B_thetaiotaomicron	34515603.66798272	18190	None
B_uniformis	11430528.768886318	18190	None
B_vulgatus	81969210.62077138	18190	None
C_aerofaciens	1567815.272033102	18190	None
C_scindens	9019993.637077237	18190	None
C_spiroforme	354657.2478735356	18190	None
D_longicatena	17167.09488636659	18190	None
P_distasonis	15874272.369629458	18190	None
R_obeum	11016946.902426189	18190	None
B_caccae	69699661.07704969	18200	None
B_cellulosilyticus_WH2	58542394.25435903	18200	None
B_ovatus	389310.8596152512	18200	None
B_thetaiotaomicron	36902020.031490624	18200	None
B_uniformis	11540985.938529203	18200	None
B_vulgatus	67256616.35525706	18200	None
C_aerofaciens	1505478.6293406663	18200	None
C_scindens	8209253.320557919	18200	None
C_spiroforme	417696.34983529546	18200	None
D_longicatena	20579.34605416873	18200	None
P_distasonis	15219627.540044665	18200	None
R_obeum	8921359.262518367	18200	None
B_caccae	67317448.84240803	18210	None
B_cellulosilyticus_WH2	56252086.9182949	18210	None
B_ovatus	460220.8272495644	18210	None
B_thetaiotaomicron	34829700.94877339	18210	None
B_uniformis	11204251.723998452	18210	None
B_vulgatus	58755487.015020154	18210	None
C_aerofaciens	1452120.9936761672	18210	None
C_scindens	8244043.959862858	18210	None
C_spiroforme	380636.8960559442	18210	None
D_longicatena	17972.726512519606	18210	None
P_distasonis	15757501.983005606	18210	None
R_obeum	8781363.483579358	18210	None
B_caccae	66021904.65776287	18220	None
B_cellulosilyticus_WH2	59978050.56180444	18220	None
B_ovatus	392301.79521623696	18220	None
B_thetaiotaomicron	35168889.29461983	18220	None
B_uniformis	9853533.678928489	18220	None
B_vulgatus	85926956.27738708	18220	None
C_aerofaciens	1598916.476572669	18220	None
C_scindens	7922391.842525198	18220	None
C_spiroforme	372993.0316856008	18220	None
D_longicatena	28947.527660813346	18220	None
P_distasonis	10072955.653484661	18220	None
R_obeum	10967417.842957843	18220	None
B_caccae	69755091.57592352	18230	None
B_cellulosilyticus_WH2	59875866.791914634	18230	None
B_ovatus	321446.1107328865	18230	None
B_thetaiotaomicron	34520916.997881874	18230	None
B_uniformis	12876068.260389805	18230	None
B_vulgatus	83641833.38329382	18230	None
C_aerofaciens	1391681.500174845	18230	None
C_scindens	6875174.736954464	18230	None
C_spiroforme	311075.7939052528	18230	None
D_longicatena	11207.772837682347	18230	None
P_distasonis	12296734.081369009	18230	None
R_obeum	9100458.155010436	18230	None
B_caccae	67284673.68528847	18240	None
B_cellulosilyticus_WH2	49652882.2364523	18240	None
B_ovatus	95818.04310243571	18240	None
B_thetaiotaomicron	34270450.96967184	18240	None
B_uniformis	11342633.289100364	18240	None
B_vulgatus	84443187.5484364	18240	None
C_aerofaciens	1366817.0615663035	18240	None
C_scindens	6223081.922716875	18240	None
C_spiroforme	360693.099401291	18240	None
D_longicatena	18957.566366601302	18240	None
P_distasonis	8760027.197146252	18240	None
R_obeum	9901515.119393704	18240	None
B_caccae	68263187.4255643	18250	None
B_cellulosilyticus_WH2	35433766.80188151	18250	None
B_ovatus	521485.46576180606	18250	None
B_thetaiotaomicron	37560121.75782063	18250	None
B_uniformis	11242685.538202941	18250	None
B_vulgatus	76514629.03661297	18250	None
C_aerofaciens	1466970.1877577356	18250	None
C_scindens	7209357.993994856	18250	None
C_spiroforme	296036.82595357264	18250	None
D_longicatena	60030.91966535393	18250	None
P_distasonis	7453877.798060814	18250	None
R_obeum	11555222.954547014	18250	None
B_caccae	65995342.61661158	18260	None
B_cellulosilyticus_WH2	32133832.061981387	18260	None
B_ovatus	489471.8637329535	18260	None
B_thetaiotaomicron	37802361.86748021	18260	None
B_uniformis	12377686.244117374	18260	None
B_vulgatus	90507888.08061881	18260	None
C_aerofaciens	1356158.6090109646	18260	None
C_scindens	6159149.091258657	18260	None
C_spiroforme	365551.0357636817	18260	None
D_longicatena	67092.76701648573	18260	None
P_distasonis	7528317.319550642	18260	None
R_obeum	8925593.657067405	18260	None
B_caccae	69841831.06982608	18270	None
B_cellulosilyticus_WH2	48794703.40982006	18270	None
B_ovatus	772705.4237143957	18270	None
B_thetaiotaomicron	40838090.616473444	18270	None
B_uniformis	12366413.925107284	18270	None
B_vulgatus	74840650.3135224	18270	None
C_aerofaciens	1553720.507768996	18270	None
C_scindens	6723037.028834564	18270	None
C_spiroforme	372533.6379170139	18270	None
D_longicatena	57411.9028480489	18270	None
P_distasonis	10228483.40848162	18270	None
R_obeum	9273582.730458425	18270	None
B_caccae	72807245.74033602	18280	None
B_cellulosilyticus_WH2	61924664.7280642	18280	None
B_ovatus	398625.3805065456	18280	None
B_thetaiotaomicron	39837918.12776585	18280	None
B_uniformis	10813235.651261622	18280	None
B_vulgatus	69105133.45882468	18280	None
C_aerofaciens	1597935.1264451996	18280	None
C_scindens	5883659.812020149	18280	None
C_spiroforme	346435.10358234256	18280	None
D_longicatena	72778.02911097922	18280	None
P_distasonis	9806195.180830767	18280	None
R_obeum	11287625.540913463	18280	None
B_caccae	70761296.60837217	18290	None
B_cellulosilyticus_WH2	34479700.74378729	18290	None
B_ovatus	480311.51126783265	18290	None
B_thetaiotaomicron	36043350.77000756	18290	None
B_uniformis	12878744.064484606	18290	None
B_vulgatus	63505552.77751019	18290	None
C_aerofaciens	1628428.520139804	18290	None
C_scindens	6742026.614510925	18290	None
C_spiroforme	306764.54705752106	18290	None
D_longicatena	88970.45854931239	18290	None
P_distasonis	11944287.982773919	18290	None
R_obeum	10401448.658574626	18290	None
B_caccae	66735496.306628875	18300	None
B_cellulosilyticus_WH2	39464113.14841928	18300	None
B_ovatus	1156328.208796659	18300	None
B_thetaiotaomicron	37314785.66713438	18300	None
B_uniformis	13158888.679898852	18300	None
B_vulgatus	73261615.79682493	18300	None
C_aerofaciens	1474886.3425384732	18300	None
C_scindens	6702630.80141428	18300	None
C_spiroforme	401658.21678396163	18300	None
D_longicatena	66967.9871356575	18300	None
P_distasonis	9493825.170474863	18300	None
R_obeum	8161026.206026244	18300	None
B_caccae	70383959.59962778	18310	None
B_cellulosilyticus_WH2	51295623.133305	18310	None
B_ovatus	1240114.2961483132	18310	None
B_thetaiotaomicron	43331831.621437825	18310	None
B_uniformis	15694177.55660306	18310	None
B_vulgatus	54621742.464609884	18310	None
C_aerofaciens	1342152.921522864	18310	None
C_scindens	6836620.364517044	18310	None
C_spiroforme	412903.7913715249	18310	None
D_longicatena	82744.47006724024	18310	None
P_distasonis	11344204.114893463	18310	None
R_obeum	9359568.957315631	18310	None
B_caccae	63525914.89874059	18320	None
B_cellulosilyticus_WH2	48687881.158981755	18320	None
B_ovatus	841265.473306378	18320	None
B_thetaiotaomicron	43552595.95774699	18320	None
B_uniformis	10016802.33108042	18320	None
B_vulgatus	58961305.441613525	18320	None
C_aerofaciens	1312333.3085614084	18320	None
C_scindens	6832127.271001577	18320	None
C_spiroforme	452355.08589244494	18320	None
D_longicatena	67776.30996843897	18320	None
P_distasonis	11943899.089957314	18320	None
R_obeum	8831233.60452532	18320	None
B_caccae	60295755.89867477	18330	None
B_cellulosilyticus_WH2	60684086.87494557	18330	None
B_ovatus	1101746.1230533065	18330	None
B_thetaiotaomicron	39763471.99230652	18330	None
B_uniformis	11483599.395220755	18330	None
B_vulgatus	65227198.25553066	18330	None
C_aerofaciens	1250549.9942670718	18330	None
C_scindens	6980092.814909166	18330	None
C_spiroforme	509908.2572746807	18330	None
D_longicatena	69377.74163322871	18330	None
P_distasonis	9833719.61383323	18330	None
R_obeum	8577720.001326188	18330	None
B_caccae	66714930.97519021	18340	None
B_cellulosilyticus_WH2	64419987.056294955	18340	None
B_ovatus	843754.4037103663	18340	None
B_thetaiotaomicron	45117160.362975016	18340	None
B_uniformis	13912001.98320834	18340	None
B_vulgatus	60122207.0442279	18340	None
C_aerofaciens	1285167.9058226994	18340	None
C_scindens	6281566.239861309	18340	None
C_spiroforme	410053.9440398882	18340	None
D_longicatena	67895.43381750115	18340	None
P_distasonis	9287482.333587117	18340	None
R_obeum	6968980.297086064	18340	None
B_caccae	59615001.535478726	18350	None
B_cellulosilyticus_WH2	60106682.82387288	18350	None
B_ovatus	1038597.99003867	18350	None
B_thetaiotaomicron	41336031.178251006	18350	None
B_uniformis	14071428.590416698	18350	None
B_vulgatus	67773507.64254488	18350	None
C_aerofaciens	1128141.5143433968	18350	None
C_scindens	6986003.248807946	18350	None
C_spiroforme	479650.5201848371	18350	None
D_longicatena	53413.182684834916	18350	None
P_distasonis	8672889.192710252	18350	None
R_obeum	8742453.61359287	18350	None
B_caccae	60121723.38722604	18360	None
B_cellulosilyticus_WH2	59538819.700899124	18360	None
B_ovatus	138263.45834879787	18360	None
B_thetaiotaomicron	42454893.846687526	18360	None
B_uniformis	12788241.375693271	18360	None
B_vulgatus	71689269.59015207	18360	None
C_aerofaciens	1022201.8280950678	18360	None
C_scindens	7847872.446867561	18360	None
C_spiroforme	594347.3909489919	18360	None
D_longicatena	66061.23694889825	18360	None
P_distasonis	11182130.519349879	18360	None
R_obeum	7164910.597307763	18360	None
B_caccae	65458562.08651545	18370	None
B_cellulosilyticus_WH2	56449760.367416695	18370	None
B_ovatus	4481288.922611522	18370	None
B_thetaiotaomicron	43096175.89379001	18370	None
B_uniformis	11593401.41627934	18370	None
B_vulgatus	73727491.34376289	18370	None
C_aerofaciens	986849.7427413018	18370	None
C_scindens	8547020.96288834	18370	None
C_spiroforme	571780.8353231363	18370	None
D_longicatena	53083.38721406479	18370	None
P_distasonis	10334915.140831675	18370	None
R_obeum	6925891.7639463805	18370	None
B_caccae	62193120.59140264	18380	None
B_cellulosilyticus_WH2	60599910.24367831	18380	None
B_ovatus	348639.7350176278	18380	None
B_thetaiotaomicron	43085825.92857151	18380	None
B_uniformis	12907087.143016038	18380	None
B_vulgatus	68740023.05518056	18380	None
C_aerofaciens	1467520.917098268	18380	None
C_scindens	9819662.938549362	18380	None
C_spiroforme	505867.67869365873	18380	None
D_longicatena	55611.08951829107	18380	None
P_distasonis	9620392.915648535	18380	None
R_obeum	6975903.645832227	18380	None
B_caccae	64719443.62424838	18390	None
B_cellulosilyticus_WH2	56689110.0119987	18390	None
B_ovatus	842848.9558295219	18390	None
B_thetaiotaomicron	44500154.731417894	18390	None
B_uniformis	9090842.280880755	18390	None
B_vulgatus	57819075.11924203	18390	None
C_aerofaciens	1224665.778873778	18390	None
C_scindens	10046555.11389393	18390	None
C_spiroforme	578329.3091627986	18390	None
D_longicatena	47034.44827796034	18390	None
P_distasonis	13780870.07891077	18390	None
R_obeum	9473568.791052869	18390	None
B_caccae	66248227.05220604	18400	None
B_cellulosilyticus_WH2	47954116.198185615	18400	None
B_ovatus	503005.89455532806	18400	None
B_thetaiotaomicron	43219210.50442345	18400	None
B_uniformis	9791238.418279791	18400	None
B_vulgatus	78417187.50873931	18400	None
C_aerofaciens	1523166.9084033926	18400	None
C_scindens	7362349.657185911	18400	None
C_spiroforme	467021.7975242545	18400	None
D_longicatena	45559.61724430174	18400	None
P_distasonis	17592378.432591487	18400	None
R_obeum	8525422.12124588	18400	None
B_caccae	62695525.92988457	18410	None
B_cellulosilyticus_WH2	86170704.01971546	18410	None
B_ovatus	585065.4233008581	18410	None
B_thetaiotaomicron	41368423.59832083	18410	None
B_uniformis	11142898.181492863	18410	None
B_vulgatus	76240421.09446146	18410	None
C_aerofaciens	890515.8546836075	18410	None
C_scindens	9172344.910552712	18410	None
C_spiroforme	491686.10055580386	18410	None
D_longicatena	46094.42013752343	18410	None
P_distasonis	15078024.825836113	18410	None
R_obeum	9181067.984702164	18410	None
B_caccae	64178187.017809056	18420	None
B_cellulosilyticus_WH2	80776341.10238452	18420	None
B_ovatus	136472.89063514824	18420	None
B_thetaiotaomicron	40766898.78676639	18420	None
B_uniformis	12508107.465037446	18420	None
B_vulgatus	71980934.23745005	18420	None
C_aerofaciens	886902.8344383934	18420	None
C_scindens	10814730.065927353	18420	None
C_spiroforme	363546.1706993649	18420	None
D_longicatena	69443.2448427097	18420	None
P_distasonis	18871642.869800124	18420	None
R_obeum	9865327.077090185	18420	None
B_caccae	67181113.1334538	18430	None
B_cellulosilyticus_WH2	65736805.02220838	18430	None
B_ovatus	1042238.9052622125	18430	None
B_thetaiotaomicron	42281366.8805303	18430	None
B_uniformis	11256708.51907381	18430	None
B_vulgatus	65925112.99691835	18430	None
C_aerofaciens	1058689.3388957947	18430	None
C_scindens	9535706.573802486	18430	None
C_spiroforme	342457.38169469626	18430	None
D_longicatena	74579.49120223262	18430	None
P_distasonis	15528144.050849648	18430	None
R_obeum	9870941.447795602	18430	None
B_caccae	64426737.4582319	18440	None
B_cellulosilyticus_WH2	54064043.48456059	18440	None
B_ovatus	1138018.4171886824	18440	None
B_thetaiotaomicron	41791215.0103875	18440	None
B_uniformis	14213495.563243745	18440	None
B_vulgatus	64808182.84417243	18440	None
C_aerofaciens	973676.2263400784	18440	None
C_scindens	7487727.049540433	18440	None
C_spiroforme	392703.54022797267	18440	None
D_longicatena	51673.77219568083	18440	None
P_distasonis	11438985.851995522	18440	None
R_obeum	10131247.667586347	18440	None
B_caccae	67840234.83712415	18450	None
B_cellulosilyticus_WH2	49070896.35710162	18450	None
B_ovatus	1173995.2925156967	18450	None
B_thetaiotaomicron	38345501.20773427	18450	None
B_uniformis	13451786.687711526	18450	None
B_vulgatus	58592279.99811094	18450	None
C_aerofaciens	1080192.5863159706	18450	None
C_scindens	8929795.42759537	18450	None
C_spiroforme	426215.1381408979	18450	None
D_longicatena	80744.40307128317	18450	None
P_distasonis	14074770.073406043	18450	None
R_obeum	9840701.785258394	18450	None
B_caccae	68982635.92053027	18460	None
B_cellulosilyticus_WH2	34717686.4970792	18460	None
B_ovatus	518522.9408127068	18460	None
B_thetaiotaomicron	38255817.20829229	18460	None
B_uniformis	11127826.919661507	18460	None
B_vulgatus	50902074.090832174	18460	None
C_aerofaciens	810336.7380550567	18460	None
C_scindens	7849276.284772344	18460	None
C_spiroforme	538888.3739152127	18460	None
D_longicatena	69877.75326295401	18460	None
P_distasonis	17875214.313553337	18460	None
R_obeum	9708256.683827374	18460	None
B_caccae	66550792.07782852	18470	None
B_cellulosilyticus_WH2	52784601.59552233	18470	None
B_ovatus	72822.04177227599	18470	None
B_thetaiotaomicron	42509865.40222761	18470	None
B_uniformis	11058147.709132893	18470	None
B_vulgatus	73936898.24659312	18470	None
C_aerofaciens	620894.8705176711	18470	None
C_scindens	7678919.562513076	18470	None
C_spiroforme	541878.4698494013	18470	None
D_longicatena	63025.31030337248	18470	None
P_distasonis	12725723.35914834	18470	None
R_obeum	9198710.186162323	18470	None
B_caccae	67646768.43246092	18480	None
B_cellulosilyticus_WH2	47206492.957524866	18480	None
B_ovatus	663598.264983573	18480	None
